#{"t_start": 1621243510.83548, "env_id": "mario_puzzle-v0"}
r,l,t
-5.922414,99,82.358244
-6.271237,99,155.819861
-3.850614,99,226.070757
-3.889538,99,297.225354
-16.242409,99,374.023244
-11.78899,99,446.532766
-6.137273,99,514.393388
-6.610321,99,590.047124
-6.796678,99,659.564237
-4.020682,99,730.665868
-14.805747,99,802.032202
-3.581425,99,878.089682
-5.689669,99,948.582557
-5.680223,99,1020.309285
-5.730823,99,1086.558816
-3.358398,99,1156.606594
-8.046364,99,1223.917944
-5.467853,99,1290.110478
-2.021982,99,1361.469452
-7.840472,99,1426.988095
-8.583078,99,1490.523691
-4.649747,99,1559.894135
-2.718645,99,1629.257462
-2.563782,99,1700.730003
-2.265788,99,1767.443034
-6.389786,99,1836.554725
-4.530791,99,1906.716355
-4.47472,99,1978.126426
-5.841457,99,2041.054688
-1.930848,99,2113.851889
-3.428658,99,2180.807745
-4.1483,99,2249.016762
-5.364785,99,2321.714633
-3.69082,99,2392.095314
-3.290102,99,2465.049369
-4.077639,99,2534.730097
-2.643197,99,2597.628962
-3.972251,99,2666.60442
-1.512476,99,2736.524401
-2.549885,99,2800.608088
-4.536504,99,2863.761126
-5.574998,99,2924.87105
-3.363958,99,2989.562148
-3.05525,99,3058.317423
-3.134151,99,3122.681132
-2.689707,99,3190.264419
-3.553014,99,3254.215179
-4.986833,99,3321.653099
-4.299472,99,3386.428073
-3.177473,99,3449.859809
-3.318471,99,3518.465348
-3.112964,99,3580.126134
-4.588659,99,3641.257517
-2.514161,99,3706.328425
-1.635943,99,3768.038036
-3.126589,99,3828.069168
-4.621176,99,3891.015307
-2.360582,99,3954.158673
-1.591555,99,4020.816895
-3.403275,99,4086.670753
-4.011541,99,4151.57204
-2.05015,99,4211.717414
-2.040479,99,4272.891883
-1.795508,99,4333.487943
-2.514632,99,4400.269114
-3.67421,99,4459.409721
-1.583205,99,4521.598916
-2.8442,99,4578.719447
-4.027823,99,4642.892678
-2.331388,99,4703.880892
-3.823175,99,4768.458704
-2.228715,99,4831.480031
-3.904943,99,4896.278226
-2.062616,99,4956.404689
-3.634726,99,5018.83918
-2.662513,99,5082.715188
-2.890011,99,5145.922361
-6.752124,99,5210.150139
-1.898331,99,5271.12646
-2.96211,99,5332.298548
-1.779063,99,5393.022563
-2.218431,99,5453.019317
-2.448661,99,5513.674212
-2.422831,99,5575.552302
-2.926356,99,5632.895339
-1.72648,99,5692.382952
-2.250715,99,5755.114931
-1.626201,99,5814.789754
-2.537469,99,5872.63671
-1.211166,99,5932.670957
-1.760525,99,5992.890252
-4.34983,99,6053.296893
-1.835432,99,6111.152092
-0.964976,99,6167.830213
-2.299492,99,6228.909618
-2.428691,99,6281.943552
-1.96668,99,6342.021013
-0.926724,99,6402.518885
-1.324032,99,6460.712745
-3.217429,99,6519.233736
-2.453925,99,6582.602693
-1.997792,99,6643.684514
-0.982767,99,6701.607685
-1.465817,99,6762.536975
-3.26771,99,6821.348046
-1.214877,99,6880.082761
-0.659149,99,6939.034512
-1.746161,99,7002.278436
-2.665997,99,7059.765735
-1.321291,99,7119.948181
-1.631576,99,7177.762882
-1.597397,99,7233.928177
-0.612652,99,7289.788997
-1.235934,99,7348.096243
-1.049603,99,7404.563813
-0.420251,99,7460.526472
-1.912372,99,7519.211541
-1.600962,99,7575.672628
-0.325671,99,7630.587051
-1.309489,99,7686.151091
-1.243548,99,7741.869459
-0.882769,99,7802.095204
-0.447906,99,7860.222072
-0.678297,99,7914.494224
-2.398932,99,7971.231731
-1.545719,99,8028.459837
-0.285983,99,8086.411512
-1.31504,99,8142.617851
-6.203911,99,8197.530942
-0.46823,99,8257.353661
-0.628501,99,8314.497385
-1.247776,99,8373.361883
-1.618928,99,8430.540484
-1.15609,99,8485.459672
-0.422893,99,8540.873901
-0.824317,99,8594.629979
-0.476125,99,8651.024284
-0.270398,99,8709.758331
-1.028072,99,8762.286206
-0.896644,99,8820.973912
-0.250055,99,8875.769745
-2.142597,99,8935.70413
-0.909169,99,8992.476357
-0.384476,99,9047.556629
-0.421259,99,9104.926379
-0.385132,99,9161.82955
-0.241871,99,9218.180542
-1.478635,99,9272.720494
-0.544025,99,9330.194853
-0.583463,99,9388.165579
-0.08616,99,9444.008991
-0.555401,99,9503.314336
-0.379913,99,9558.446769
-0.571006,99,9614.39496
-0.916462,99,9673.848584
-0.131385,99,9730.27532
-0.512213,99,9790.603194
-1.193155,99,9845.425261
-0.803356,99,9901.031245
-0.324811,99,9957.715829
-0.498439,99,10013.991787
-0.174197,99,10069.172265
-0.47736,99,10122.619563
-0.6326,99,10178.809891
-0.33468,99,10234.098933
-0.386087,99,10288.241501
-0.152794,99,10344.552642
-0.431782,99,10399.295203
-0.617688,99,10457.410415
-1.310369,99,10512.523543
-0.685953,99,10569.216958
-0.217383,99,10628.329945
-0.129795,99,10683.589876
-0.244864,99,10739.266104
-0.839239,99,10797.078968
-0.467273,99,10851.906061
-0.446426,99,10908.742745
-0.648775,99,10964.21635
-0.111475,99,11017.8521
-0.346854,99,11071.993572
-0.336601,99,11128.099366
-0.152685,99,11183.380335
-0.189811,99,11238.979674
-0.174491,99,11298.589489
-0.91912,99,11355.667522
-0.036096,99,11408.212936
-0.438543,99,11463.966588
-1.530556,99,11519.484011
-0.150444,99,11574.026232
-0.285718,99,11629.028006
-0.664278,99,11684.0874
-0.568162,99,11737.45466
-0.290013,99,11793.520459
-0.859717,99,11848.103211
-0.574727,99,11900.231547
-0.599593,99,11956.673618
-0.48165,99,12011.362547
-0.331513,99,12068.005224
-0.193898,99,12124.72454
-0.421768,99,12178.600156
-0.187399,99,12235.48152
-0.122511,99,12288.237748
-0.083601,99,12341.253098
-0.174029,99,12396.582827
-1.072619,99,12451.565146
-0.210727,99,12508.638207
-0.194862,99,12564.536377
-0.202231,99,12619.384697
-0.38353,99,12672.734996
-0.274348,99,12725.561956
-0.2528,99,12779.638425
-0.329571,99,12835.188005
-0.161815,99,12889.944529
-0.334974,99,12945.1924
-0.293067,99,12998.998158
-0.439177,99,13052.55069
-0.445874,99,13106.29587
-0.242157,99,13162.465052
-1.021469,99,13217.47762
-0.292805,99,13273.532277
-0.43057,99,13330.853629
-0.130341,99,13387.715661
-0.064917,99,13439.613816
-0.621297,99,13499.091358
-0.31258,99,13553.679083
-0.095536,99,13606.484325
-0.131668,99,13659.03096
-0.781045,99,13716.422655
-0.526467,99,13768.792001
-0.258988,99,13823.974712
-0.10023,99,13877.191684
-0.349434,99,13931.496785
-0.185024,99,13986.014603
-1.400426,99,14040.243866
-0.5032,99,14092.903723
-0.179671,99,14171.482429
-0.437331,99,14338.546988
-0.546876,99,14525.947776
-0.786953,99,14700.081353
-0.08909,99,14865.953141
-0.971044,99,14989.764123
-0.15293,99,15172.949882
-0.093617,99,15237.637691
-0.319462,99,15346.892996
-0.022876,99,15493.552316
-0.055786,99,15604.040727
-0.051504,99,15747.647228
-0.18305,99,15925.205832
-0.157678,99,16108.055784
-0.166323,99,16290.320093
-0.15183,99,16484.194202
-0.358667,99,16675.85104
-0.123398,99,16865.835818
-0.078603,99,17055.718781
-0.230337,99,17176.663331
-0.117499,99,17370.043054
-0.208077,99,17556.012308
-0.230692,99,17752.499274
-0.152022,99,17933.186307
-0.057471,99,18046.670035
-0.390102,99,18230.260239
-0.432541,99,18413.040287
-0.192179,99,18594.151956
-0.326607,99,18776.325657
-0.195316,99,18921.873734
-0.137787,99,19159.806566
-0.257352,99,19508.957713
-0.310717,99,19845.238774
-0.060984,99,20178.63665
-0.995598,99,20516.332314
-0.165635,99,20853.808871
-0.098114,99,21213.171386
-0.314054,99,21555.116216
-0.745834,99,21896.410118
-0.469415,99,22242.654632
-0.276899,99,22586.161613
-0.371989,99,22928.585218
-0.615454,99,23264.026244
