#{"t_start": 1621243511.4116323, "env_id": "mario_puzzle-v0"}
r,l,t
-5.854269,99,81.625583
-2.604918,99,155.238554
-8.906606,99,225.77849
-6.603426,99,297.007535
-8.134785,99,372.764136
-5.065733,99,445.872068
-3.485088,99,513.672526
-4.247831,99,589.394716
-8.51629,99,658.986905
-4.921123,99,729.927281
-7.188916,99,801.455616
-2.048945,99,877.093767
-6.508149,99,947.853362
-10.533141,99,1020.072215
-4.597793,99,1086.167014
-7.393802,99,1155.400324
-2.831786,99,1222.411211
-8.801723,99,1289.532557
-5.812853,99,1360.832623
-2.305555,99,1426.702103
-3.941198,99,1489.948506
-3.914836,99,1559.316234
-4.336024,99,1628.400802
-3.025875,99,1699.547515
-4.418645,99,1767.35757
-6.302705,99,1835.890644
-2.831469,99,1905.90301
-9.160026,99,1977.888499
-4.241919,99,2040.487541
-4.580985,99,2113.356011
-8.533401,99,2180.303026
-2.77321,99,2248.451089
-2.814417,99,2320.874039
-3.866466,99,2391.630139
-6.751383,99,2464.613331
-3.589903,99,2534.54995
-4.346036,99,2597.052828
-2.1991,99,2665.992314
-6.033877,99,2735.450665
-4.312384,99,2799.644399
-2.864905,99,2863.186922
-5.482748,99,2924.290442
-1.266479,99,2988.986037
-2.659426,99,3057.728673
-1.525342,99,3122.105383
-4.909689,99,3189.081545
-3.793254,99,3253.994987
-3.651188,99,3321.031795
-3.145138,99,3385.579068
-4.09923,99,3449.692933
-4.620537,99,3517.705129
-3.202608,99,3579.543169
-9.923328,99,3640.453251
-2.702117,99,3705.744743
-2.762343,99,3767.647024
-6.814224,99,3827.696959
-2.778003,99,3889.911567
-3.262626,99,3953.828574
-1.667342,99,4020.311625
-8.12926,99,4086.297652
-2.010909,99,4150.807163
-1.917022,99,4211.211435
-1.487299,99,4272.321298
-3.654406,99,4333.172717
-3.818405,99,4399.199035
-1.47016,99,4459.107511
-10.793761,99,4520.780752
-1.868419,99,4578.143012
-1.158781,99,4642.059391
-2.39187,99,4703.147088
-2.412169,99,4767.76476
-2.355795,99,4831.270825
-2.475925,99,4895.914767
-3.803392,99,4955.734754
-2.224601,99,5018.471142
-2.442974,99,5082.453373
-3.777111,99,5145.833052
-2.114047,99,5209.5659
-2.687466,99,5270.485042
-1.607198,99,5331.826381
-1.476053,99,5392.576347
-4.112747,99,5452.179642
-3.650153,99,5512.975286
-1.724925,99,5575.003095
-5.481915,99,5632.314417
-4.427243,99,5691.805054
-0.383425,99,5754.861144
-0.789686,99,5813.593759
-2.71849,99,5872.257296
-2.975136,99,5932.220868
-2.950709,99,5991.953508
-0.988265,99,6052.713811
-1.689624,99,6110.573693
-2.111986,99,6167.758433
-0.496708,99,6227.863392
-3.366068,99,6281.470429
-0.835375,99,6341.399954
-2.343099,99,6401.620192
