timesteps,reward,rewD_sum,rewN_sum,rewP_sum,MD_sum,N_sum
292864,-0.8175558,-0.8175558705562673,0.0,0.0,-0.8175558705562673,0.0
294912,-0.5435182000000001,-0.5435180755605575,0.0,0.0,-0.5435180755605575,0.0
296960,-0.4756163,-0.4756164484048714,0.0,0.0,-0.4756164484048714,0.0
299008,-0.40031430000000007,-0.4003144157434092,0.0,0.0,-0.4003144157434092,0.0
301056,-0.26683009999999996,-0.26682988536527097,0.0,0.0,-0.26682988536527097,0.0
303104,-0.43082180000000003,-0.4308219310160684,0.0,0.0,-0.4308219310160684,0.0
305152,-0.4236445999999999,-0.4236446031613178,0.0,0.0,-0.4236446031613178,0.0
307200,-0.5925039,-0.5925040095959696,0.0,0.0,-0.5925040095959696,0.0
309248,-0.5420651000000001,-0.5420651051126115,0.0,0.0,-0.5420651051126115,0.0
311296,-0.50108,-0.5010800437586946,0.0,0.0,-0.5010800437586946,0.0
313344,-0.322795,-0.3227950637713103,0.0,0.0,-0.3227950637713103,0.0
315392,-0.5055159,-0.5055157664849668,0.0,0.0,-0.5055157664849668,0.0
317440,-0.6613290000000001,-0.6613290243544734,0.0,0.0,-0.6613290243544734,0.0
319488,-0.48705999999999994,-0.4870599312699427,0.0,0.0,-0.4870599312699427,0.0
321536,-0.44595830000000003,-0.445958251101509,0.0,0.0,-0.445958251101509,0.0
323584,-0.6351401,-0.6351401015250938,0.0,0.0,-0.6351401015250938,0.0
325632,-0.306623,-0.3066229473053651,0.0,0.0,-0.3066229473053651,0.0
327680,-0.36660450000000006,-0.3666045498535582,0.0,0.0,-0.3666045498535582,0.0
329728,-0.41873740000000004,-0.418737430543055,0.0,0.0,-0.418737430543055,0.0
331776,-0.6188871999999999,-0.6188871978678614,0.0,0.0,-0.6188871978678614,0.0
333824,-0.47137609999999996,-0.4713760066926739,0.0,0.0,-0.4713760066926739,0.0
335872,-0.1891381,-0.1891380104854884,0.0,0.0,-0.1891380104854884,0.0
337920,-0.378751,-0.37875092495923657,0.0,0.0,-0.37875092495923657,0.0
339968,-0.5165994,-0.516599387700515,0.0,0.0,-0.516599387700515,0.0
342016,-0.2518562,-0.25185611825654497,0.0,0.0,-0.25185611825654497,0.0
344064,-0.5183093999999999,-0.5183092803540412,0.0,0.0,-0.5183092803540412,0.0
346112,-0.3952008,-0.3952007906120317,0.0,0.0,-0.3952007906120317,0.0
348160,-0.2325042,-0.23250404829172874,0.0,0.0,-0.23250404829172874,0.0
350208,-0.39615140000000004,-0.39615147968142933,0.0,0.0,-0.39615147968142933,0.0
352256,-0.25840359999999996,-0.2584034118645655,0.0,0.0,-0.2584034118645655,0.0
354304,-0.46324069999999995,-0.4632406767706484,0.0,0.0,-0.4632406767706484,0.0
356352,-0.5888323,-0.5888322531270994,0.0,0.0,-0.5888322531270994,0.0
358400,-0.5189075,-0.5189073706185661,0.0,0.0,-0.5189073706185661,0.0
360448,-0.40403019999999995,-0.40403042418563606,0.0,0.0,-0.40403042418563606,0.0
362496,-0.2865071,-0.28650708781433487,0.0,0.0,-0.28650708781433487,0.0
364544,-0.3167407,-0.31674069400265004,0.0,0.0,-0.31674069400265004,0.0
366592,-0.49981870000000006,-0.4998186963029104,0.0,0.0,-0.4998186963029104,0.0
368640,-0.1775405,-0.17754044495699423,0.0,0.0,-0.17754044495699423,0.0
370688,-0.25582590000000005,-0.2558260514967535,0.0,0.0,-0.2558260514967535,0.0
372736,-0.4168533,-0.416853313536954,0.0,0.0,-0.416853313536954,0.0
374784,-0.23272749999999998,-0.23272749833435377,0.0,0.0,-0.23272749833435377,0.0
376832,-0.342259,-0.3422589970250356,0.0,0.0,-0.3422589970250356,0.0
378880,-0.21512849999999997,-0.21512845928384058,0.0,0.0,-0.21512845928384058,0.0
380928,-0.238456,-0.23845630438952076,0.0,0.0,-0.23845630438952076,0.0
382976,-0.18785,-0.18785000794266105,0.0,0.0,-0.18785000794266105,0.0
385024,-0.2889923,-0.2889924457813372,0.0,0.0,-0.2889924457813372,0.0
387072,-0.34045709999999996,-0.3404571514097595,0.0,0.0,-0.3404571514097595,0.0
389120,-0.4417287,-0.4417288452096361,0.0,0.0,-0.4417288452096361,0.0
391168,-0.2876944,-0.28769431628734915,0.0,0.0,-0.28769431628734915,0.0
393216,-0.3374959,-0.3374958009308237,0.0,0.0,-0.3374958009308237,0.0
395264,-0.3127253,-0.312725472414242,0.0,0.0,-0.312725472414242,0.0
397312,-0.29626640000000004,-0.2962664879017734,0.0,0.0,-0.2962664879017734,0.0
399360,-0.2842867,-0.28428656197187535,0.0,0.0,-0.28428656197187535,0.0
401408,-0.283887,-0.2838870044391666,0.0,0.0,-0.2838870044391666,0.0
403456,-0.24663400000000002,-0.24663403661674663,0.0,0.0,-0.24663403661674663,0.0
405504,-0.278911,-0.27891103601624445,0.0,0.0,-0.27891103601624445,0.0
407552,-0.22229870000000002,-0.22229857868103062,0.0,0.0,-0.22229857868103062,0.0
409600,-0.7986235999999999,-0.7986234288655533,0.0,0.0,-0.7986234288655533,0.0
411648,-0.3300241,-0.33002414980790695,0.0,0.0,-0.33002414980790695,0.0
413696,-0.22136870000000003,-0.22136869102755194,0.0,0.0,-0.22136869102755194,0.0
415744,-0.3466819,-0.3466818391245888,0.0,0.0,-0.3466818391245888,0.0
417792,-0.2420347,-0.2420345199132615,0.0,0.0,-0.2420345199132615,0.0
419840,-0.4145247,-0.41452468817070914,0.0,0.0,-0.41452468817070914,0.0
421888,-0.40494250000000004,-0.4049425434828281,0.0,0.0,-0.4049425434828281,0.0
423936,-0.2929729,-0.2929728892529217,0.0,0.0,-0.2929728892529217,0.0
425984,-0.23062,-0.23061984698566146,0.0,0.0,-0.23061984698566146,0.0
428032,-0.2969945,-0.29699441135791754,0.0,0.0,-0.29699441135791754,0.0
430080,-0.27298619999999996,-0.27298615314167396,0.0,0.0,-0.27298615314167396,0.0
432128,-0.3124099,-0.31240981724697303,0.0,0.0,-0.31240981724697303,0.0
434176,-0.2550787,-0.25507885998822316,0.0,0.0,-0.25507885998822316,0.0
436224,-0.15598269999999997,-0.15598270057623595,0.0,0.0,-0.15598270057623595,0.0
438272,-0.18173,-0.18173011614407356,0.0,0.0,-0.18173011614407356,0.0
440320,-0.34789119999999996,-0.34789114820871936,0.0,0.0,-0.34789114820871936,0.0
442368,-0.2560987,-0.256098752399004,0.0,0.0,-0.256098752399004,0.0
444416,-0.2494497,-0.2494497656829279,0.0,0.0,-0.2494497656829279,0.0
446464,-0.18434870000000003,-0.18434866305213013,0.0,0.0,-0.18434866305213013,0.0
448512,-0.2788444,-0.2788444958720711,0.0,0.0,-0.2788444958720711,0.0
450560,-0.20533619999999994,-0.20533617334310258,0.0,0.0,-0.20533617334310258,0.0
452608,-0.11979809999999999,-0.11979807487689897,0.0,0.0,-0.11979807487689897,0.0
454656,-0.1770942,-0.17709422180033277,0.0,0.0,-0.17709422180033277,0.0
456704,-0.30383080000000007,-0.3038307720698482,0.0,0.0,-0.3038307720698482,0.0
458752,-0.209667,-0.20966694888781615,0.0,0.0,-0.20966694888781615,0.0
460800,-0.2294487,-0.22944865109731366,0.0,0.0,-0.22944865109731366,0.0
462848,-0.1155856,-0.11558557741542637,0.0,0.0,-0.11558557741542637,0.0
464896,-0.5889175,-0.5889176094453995,0.0,0.0,-0.5889176094453995,0.0
466944,-0.20924269999999998,-0.20924266375428732,0.0,0.0,-0.20924266375428732,0.0
468992,-0.17375400000000002,-0.1737540778012141,0.0,0.0,-0.1737540778012141,0.0
471040,-0.18669890000000003,-0.1866989493668822,0.0,0.0,-0.1866989493668822,0.0
473088,-0.3124826,-0.31248251500009616,0.0,0.0,-0.31248251500009616,0.0
475136,-0.2115655,-0.21156566756664041,0.0,0.0,-0.21156566756664041,0.0
477184,-0.2163445,-0.21634454327546995,0.0,0.0,-0.21634454327546995,0.0
479232,-0.1628169,-0.16281688133628663,0.0,0.0,-0.16281688133628663,0.0
481280,-0.4254678,-0.42546778385251394,0.0,0.0,-0.42546778385251394,0.0
483328,-0.2346259,-0.23462580362320976,0.0,0.0,-0.23462580362320976,0.0
485376,-0.204432,-0.20443201019952376,0.0,0.0,-0.20443201019952376,0.0
487424,-0.1427911,-0.14279114917972352,0.0,0.0,-0.14279114917972352,0.0
489472,-0.34276619999999997,-0.34276607088951255,0.0,0.0,-0.34276607088951255,0.0
491520,-0.212911,-0.21291096809963705,0.0,0.0,-0.21291096809963705,0.0
493568,-0.1888614,-0.18886137650832024,0.0,0.0,-0.18886137650832024,0.0
495616,-0.20242469999999999,-0.20242458477891395,0.0,0.0,-0.20242458477891395,0.0
497664,-0.2050776,-0.2050776951165289,0.0,0.0,-0.2050776951165289,0.0
499712,-0.1393895,-0.1393894324023021,0.0,0.0,-0.1393894324023021,0.0
501760,-0.1890622,-0.1890623748595582,0.0,0.0,-0.1890623748595582,0.0
503808,-0.2501685,-0.25016858613888643,0.0,0.0,-0.25016858613888643,0.0
505856,-0.202927,-0.20292706317958253,0.0,0.0,-0.20292706317958253,0.0
507904,-0.0931637,-0.09316358416088387,0.0,0.0,-0.09316358416088387,0.0
509952,-0.17806680000000003,-0.17806676581839564,0.0,0.0,-0.17806676581839564,0.0
512000,-0.1924556,-0.19245557226803808,0.0,0.0,-0.19245557226803808,0.0
514048,-0.23978359999999999,-0.23978363868034358,0.0,0.0,-0.23978363868034358,0.0
516096,-0.24939109999999998,-0.24939115492872083,0.0,0.0,-0.24939115492872083,0.0
518144,-0.3908521,-0.3908523231214964,0.0,0.0,-0.3908523231214964,0.0
520192,-0.2246321,-0.22463201679323302,0.0,0.0,-0.22463201679323302,0.0
522240,-0.2247773,-0.22477724819798373,0.0,0.0,-0.22477724819798373,0.0
524288,-0.1158873,-0.11588737307211745,0.0,0.0,-0.11588737307211745,0.0
526336,-0.15500209999999998,-0.15500227376471815,0.0,0.0,-0.15500227376471815,0.0
528384,-0.22181550000000003,-0.22181558471125823,0.0,0.0,-0.22181558471125823,0.0
530432,-0.2013709,-0.20137104357218694,0.0,0.0,-0.20137104357218694,0.0
532480,-0.1351312,-0.13513112715258105,0.0,0.0,-0.13513112715258105,0.0
534528,-0.20309300000000002,-0.20309300626450658,0.0,0.0,-0.20309300626450658,0.0
536576,-0.14752769999999998,-0.1475277930167485,0.0,0.0,-0.1475277930167485,0.0
538624,-0.11655220000000002,-0.11655210605132978,0.0,0.0,-0.11655210605132978,0.0
540672,-0.1287564,-0.12875645738182356,0.0,0.0,-0.12875645738182356,0.0
542720,-0.18587240000000002,-0.18587223407539985,0.0,0.0,-0.18587223407539985,0.0
544768,-0.1739518,-0.17395174750339634,0.0,0.0,-0.17395174750339634,0.0
546816,-0.1111375,-0.11113744262504388,0.0,0.0,-0.11113744262504388,0.0
548864,-0.39772850000000004,-0.39772860100469004,0.0,0.0,-0.39772860100469004,0.0
550912,-0.1467966,-0.14679663973295523,0.0,0.0,-0.14679663973295523,0.0
552960,-0.1379368,-0.13793688196284207,0.0,0.0,-0.13793688196284207,0.0
555008,-0.1118837,-0.11188375256954881,0.0,0.0,-0.11188375256954881,0.0
557056,-0.22011960000000003,-0.22011964487938146,0.0,0.0,-0.22011964487938146,0.0
559104,-0.1432406,-0.14324057848736216,0.0,0.0,-0.14324057848736216,0.0
561152,-0.21221079999999998,-0.21221086790904678,0.0,0.0,-0.21221086790904678,0.0
563200,-0.15568759999999998,-0.15568758068275346,0.0,0.0,-0.15568758068275346,0.0
565248,-0.1605987,-0.16059857211752518,0.0,0.0,-0.16059857211752518,0.0
567296,-0.2271568,-0.22715685020864976,0.0,0.0,-0.22715685020864976,0.0
569344,-0.24185379999999998,-0.24185380030642892,0.0,0.0,-0.24185380030642892,0.0
571392,-0.1460647,-0.14606464634186322,0.0,0.0,-0.14606464634186322,0.0
573440,-0.1739936,-0.1739936144181293,0.0,0.0,-0.1739936144181293,0.0
575488,-0.1132689,-0.11326897022031288,0.0,0.0,-0.11326897022031288,0.0
577536,-0.1430827,-0.14308270990286404,0.0,0.0,-0.14308270990286404,0.0
579584,-0.1650004,-0.16500019706691998,0.0,0.0,-0.16500019706691998,0.0
581632,-0.18759339999999997,-0.18759328846178341,0.0,0.0,-0.18759328846178341,0.0
583680,-0.19750949999999998,-0.1975094748885918,0.0,0.0,-0.1975094748885918,0.0
585728,-0.21440740000000003,-0.2144073839815012,0.0,0.0,-0.2144073839815012,0.0
587776,-0.1866947,-0.18669477468381215,0.0,0.0,-0.18669477468381215,0.0
589824,-0.3051515,-0.3051514504315004,0.0,0.0,-0.3051514504315004,0.0
591872,-0.1298757,-0.12987563510841693,0.0,0.0,-0.12987563510841693,0.0
593920,-0.1522426,-0.15224272478528705,0.0,0.0,-0.15224272478528705,0.0
595968,-0.182674,-0.18267402140364408,0.0,0.0,-0.18267402140364408,0.0
598016,-0.1586526,-0.1586527090524352,0.0,0.0,-0.1586527090524352,0.0
600064,-0.1496131,-0.14961310218795698,0.0,0.0,-0.14961310218795698,0.0
602112,-0.24650219999999998,-0.24650218190878254,0.0,0.0,-0.24650218190878254,0.0
604160,-0.1110851,-0.11108495094750384,0.0,0.0,-0.11108495094750384,0.0
606208,-0.15136529999999998,-0.15136527144067474,0.0,0.0,-0.15136527144067474,0.0
608256,-0.1067504,-0.10675038491722322,0.0,0.0,-0.10675038491722322,0.0
610304,-0.19241680000000003,-0.19241692816491593,0.0,0.0,-0.19241692816491593,0.0
612352,-0.1674925,-0.16749255798438206,0.0,0.0,-0.16749255798438206,0.0
614400,-0.0938446,-0.09384459432935681,0.0,0.0,-0.09384459432935681,0.0
616448,-0.08817,-0.08817008719447361,0.0,0.0,-0.08817008719447361,0.0
618496,-0.2529926,-0.252992656850128,0.0,0.0,-0.252992656850128,0.0
620544,-0.1452887,-0.145288682674174,0.0,0.0,-0.145288682674174,0.0
622592,-0.16324909999999998,-0.16324902186605073,0.0,0.0,-0.16324902186605073,0.0
624640,-0.1648777,-0.16487778180299825,0.0,0.0,-0.16487778180299825,0.0
626688,-0.1255372,-0.12553731348487707,0.0,0.0,-0.12553731348487707,0.0
628736,-0.28690550000000004,-0.28690553831829124,0.0,0.0,-0.28690553831829124,0.0
630784,-0.13394,-0.1339399820761323,0.0,0.0,-0.1339399820761323,0.0
632832,-0.178963,-0.17896307862847788,0.0,0.0,-0.17896307862847788,0.0
634880,-0.1859612,-0.1859612979291002,0.0,0.0,-0.1859612979291002,0.0
636928,-0.15197290000000002,-0.15197295322399534,0.0,0.0,-0.15197295322399534,0.0
638976,-0.1708981,-0.17089808208476084,0.0,0.0,-0.17089808208476084,0.0
641024,-0.1366528,-0.13665281835557233,0.0,0.0,-0.13665281835557233,0.0
643072,-0.10194460000000001,-0.10194452424777203,0.0,0.0,-0.10194452424777203,0.0
645120,-0.11658909999999997,-0.11658896079093291,0.0,0.0,-0.11658896079093291,0.0
647168,-0.19760830000000001,-0.19760850190928772,0.0,0.0,-0.19760850190928772,0.0
649216,-0.3185946,-0.31859457699121096,0.0,0.0,-0.31859457699121096,0.0
651264,-0.1827212,-0.18272115373433914,0.0,0.0,-0.18272115373433914,0.0
653312,-0.2338914,-0.23389149467558695,0.0,0.0,-0.23389149467558695,0.0
655360,-0.197674,-0.19767411888038147,0.0,0.0,-0.19767411888038147,0.0
657408,-0.14536770000000002,-0.1453679132426145,0.0,0.0,-0.1453679132426145,0.0
659456,-0.20423170000000002,-0.2042318229703556,0.0,0.0,-0.2042318229703556,0.0
661504,-0.1058316,-0.10583158741951729,0.0,0.0,-0.10583158741951729,0.0
663552,-0.14611280000000001,-0.14611283734366567,0.0,0.0,-0.14611283734366567,0.0
665600,-0.1487606,-0.14876069017322285,0.0,0.0,-0.14876069017322285,0.0
667648,-0.11090040000000001,-0.11090050627016348,0.0,0.0,-0.11090050627016348,0.0
