#{"t_start": 1621243511.2886922, "env_id": "mario_puzzle-v0"}
r,l,t
-5.561777,99,81.74708
-6.190505,99,155.367354
-6.629588,99,225.615375
-5.583835,99,296.497417
-8.006844,99,373.146919
-6.273406,99,445.98793
-6.680689,99,513.897852
-3.577496,99,589.774212
-4.907192,99,659.399222
-9.379978,99,730.355209
-8.921346,99,801.96364
-2.835192,99,877.542285
-6.619355,99,948.213838
-4.76215,99,1020.169652
-9.139843,99,1085.728012
-4.17541,99,1155.515986
-8.468761,99,1223.174592
-3.023633,99,1289.657105
-2.976488,99,1361.022105
-3.382537,99,1426.96768
-3.912846,99,1489.841957
-2.224661,99,1559.459394
-1.874704,99,1628.517704
-7.646774,99,1699.942069
-5.26739,99,1766.975123
-4.543973,99,1836.012275
-3.245523,99,1906.048202
-3.673228,99,1977.823991
-5.770421,99,2040.602277
-3.709909,99,2113.179375
-8.534563,99,2180.356118
-3.424201,99,2248.571368
-3.357217,99,2320.986002
-3.660188,99,2391.381596
-1.794548,99,2465.200032
-5.572961,99,2534.272286
-2.399516,99,2597.168817
-2.170983,99,2666.440819
-5.25711,99,2735.316246
-1.884389,99,2800.139286
-2.734169,99,2863.429864
-4.439595,99,2924.67401
-3.694457,99,2989.108591
-8.231853,99,3058.42991
-2.503864,99,3122.537653
-6.114958,99,3189.933216
-2.808904,99,3253.763335
-3.521247,99,3321.433874
-3.906142,99,3385.650383
-3.080835,99,3449.455333
-5.8971,99,3517.946031
-4.718196,99,3579.666065
-2.928951,99,3640.913409
-0.869177,99,3705.986417
-4.255006,99,3767.722
-2.0693,99,3827.889879
-1.518932,99,3890.147942
-2.153888,99,3953.687299
-3.078167,99,4020.107989
-1.947519,99,4085.980161
-4.234336,99,4150.925827
-4.564625,99,4211.309368
-2.27357,99,4272.820815
-2.359718,99,4333.509737
-1.333792,99,4399.317794
-1.500896,99,4458.921212
-1.623116,99,4521.308099
-3.200007,99,4578.259404
-3.937512,99,4642.174286
-4.232302,99,4703.624388
-3.030422,99,4767.71943
-5.102198,99,4831.019302
-3.425076,99,4895.679602
-2.66466,99,4956.831392
-2.344815,99,5018.50493
-3.30825,99,5081.836292
-2.64533,99,5146.012212
-1.007942,99,5210.223064
-2.749059,99,5270.573761
-1.306607,99,5331.647876
-3.112327,99,5392.582624
-2.380309,99,5452.307419
-4.189245,99,5513.349813
-1.657231,99,5575.1417
-1.498223,99,5632.552574
-4.955226,99,5691.928218
-2.06915,99,5754.645385
-9.76127,99,5814.030943
-2.505164,99,5872.430965
-2.339633,99,5932.217213
-2.735931,99,5992.312206
-3.198597,99,6053.104036
-1.879432,99,6110.705887
-0.268155,99,6167.639947
-2.148203,99,6227.993226
-0.702005,99,6281.49088
-0.547025,99,6341.506867
-1.513836,99,6401.743228
-1.270126,99,6460.786068
-1.836634,99,6519.061899
-1.290544,99,6582.050943
-0.854957,99,6643.072825
-2.781319,99,6701.401023
-1.055161,99,6762.375757
-0.974231,99,6821.016047
-3.214366,99,6879.629679
-0.876045,99,6938.125015
-1.38292,99,7001.496901
-6.105151,99,7059.055166
-1.353702,99,7118.982623
-2.640191,99,7177.466177
-0.151831,99,7233.364477
-1.446463,99,7289.721429
-0.937027,99,7347.460261
-0.125474,99,7404.765274
-0.751754,99,7460.008702
-0.423545,99,7518.511789
-1.384005,99,7575.462327
-1.325204,99,7630.589557
-1.176889,99,7685.652473
-0.579129,99,7741.140315
-1.884371,99,7801.862342
-2.016873,99,7859.768975
-0.271414,99,7914.041131
-1.39448,99,7970.785731
-0.531991,99,8027.934785
-0.448384,99,8085.844571
-1.59835,99,8142.257848
-0.934649,99,8197.386581
-0.354915,99,8256.763884
-0.960095,99,8313.788018
-1.089931,99,8373.148311
-0.886043,99,8429.967428
-0.715436,99,8485.30419
-3.089297,99,8540.402403
-1.226335,99,8594.325414
-0.397488,99,8651.117737
-0.795817,99,8708.718091
-0.551425,99,8761.83515
-1.187694,99,8820.189821
-0.668719,99,8875.65734
-1.154364,99,8935.356849
-1.398842,99,8991.740805
-1.595637,99,9046.983978
-0.924594,99,9104.768842
-0.561915,99,9161.618988
-0.359905,99,9217.669926
-1.465284,99,9272.150315
-0.569778,99,9329.73502
-0.091142,99,9387.712909
-0.404187,99,9443.00927
-1.080687,99,9502.613254
-1.852973,99,9558.20494
-0.456715,99,9614.335167
-0.543011,99,9673.335467
-0.582273,99,9729.822569
-0.75744,99,9789.590525
-1.203782,99,9845.225057
-0.568283,99,9900.592306
-1.093515,99,9957.097951
-1.26717,99,10013.291625
-0.600881,99,10068.053782
-0.061332,99,10122.165987
-0.212812,99,10178.27465
-0.462936,99,10233.648164
-0.251837,99,10287.718427
-0.922354,99,10344.09896
-1.188014,99,10399.693058
-0.285036,99,10456.957139
-0.433306,99,10511.921795
-1.077771,99,10568.319891
-0.940946,99,10627.876731
-0.777747,99,10683.144282
-0.407519,99,10738.527836
-1.392359,99,10796.624987
-0.222616,99,10851.837319
-1.449039,99,10907.736531
-0.410967,99,10963.794291
-0.257798,99,11017.136471
-0.455137,99,11071.533834
-0.620691,99,11127.646114
-0.769647,99,11182.605422
-0.334514,99,11238.532552
-0.700622,99,11297.745147
-0.371821,99,11354.967453
-0.559967,99,11408.081139
-0.510867,99,11463.791708
-0.355099,99,11519.12832
-0.404968,99,11573.306769
-0.468814,99,11628.555883
-0.258741,99,11683.881006
-0.420766,99,11737.001341
-0.086211,99,11793.334607
-0.602501,99,11847.264695
-0.519238,99,11899.724466
-0.396917,99,11956.17949
-0.205734,99,12010.227494
-0.608384,99,12067.54132
-0.157906,99,12123.854193
-1.013768,99,12178.144947
-0.029666,99,12234.795398
-2.117992,99,12287.724893
-0.273056,99,12340.669143
-0.036812,99,12396.137185
-0.497861,99,12451.235904
-1.103603,99,12508.174766
-0.358688,99,12563.832168
-0.716726,99,12618.718403
-1.045867,99,12671.968518
-0.103409,99,12725.462378
-0.394988,99,12779.186722
-0.125873,99,12834.66364
-0.586844,99,12889.482246
-0.695244,99,12945.26133
-0.059674,99,12998.555518
-0.357282,99,13052.421523
-0.204469,99,13105.881382
-0.315957,99,13161.997131
-0.524571,99,13217.394505
-0.173187,99,13272.747766
-0.110443,99,13330.531832
-0.424599,99,13387.166656
-0.554002,99,13439.210296
-0.755348,99,13498.405077
-0.365311,99,13553.225304
-0.125455,99,13605.767001
-1.20743,99,13658.72586
-0.37827,99,13716.139649
-0.045156,99,13768.096957
-0.064146,99,13823.521532
-0.221128,99,13876.994933
-0.14178,99,13931.038886
-0.612528,99,13985.845448
-0.028705,99,14039.916631
-0.655712,99,14092.259386
-0.673348,99,14172.283041
-0.542311,99,14337.129168
-0.339981,99,14524.636051
-0.174136,99,14698.931587
-0.156302,99,14865.371066
-0.708439,99,14990.698114
-0.118646,99,15172.227923
-0.407511,99,15236.833271
-0.466775,99,15345.493773
-0.096856,99,15493.886186
-0.092082,99,15605.189226
-0.166238,99,15749.129647
-1.441764,99,15924.694468
-0.181687,99,16107.590449
-0.442719,99,16289.859857
-0.814476,99,16485.025442
-0.386632,99,16676.735839
-0.042703,99,16865.943884
-0.635614,99,17055.241195
-0.025012,99,17175.975261
-0.375594,99,17370.120137
-0.232446,99,17554.322918
-0.096417,99,17750.986615
-0.02332,99,17931.975515
-0.057215,99,18047.040571
-0.139009,99,18229.800589
-0.063233,99,18411.579777
-0.148157,99,18593.667358
-0.114789,99,18775.590003
-0.046044,99,18921.165247
-1.00438,99,19159.35875
-0.5987,99,19507.969178
-0.195481,99,19845.629853
-0.315819,99,20176.258022
-0.04792,99,20515.447759
-0.139836,99,20853.380049
-0.506739,99,21210.597859
-0.281526,99,21554.813608
-0.247402,99,21896.960039
-1.241182,99,22243.261855
-0.065733,99,22587.578113
-0.194949,99,22924.34827
-0.206352,99,23265.566504
-0.074248,99,23609.379892
-0.317878,99,23955.981529
-0.071824,99,24286.532909
-0.291595,99,24632.049114
-0.424455,99,25035.850198
-0.065445,99,25356.249315
-0.203798,99,25647.94576
-0.513349,99,25977.068315
-0.051773,99,26271.882595
-0.099222,99,26561.467969
-0.338515,99,26802.199824
-0.544155,99,27026.238315
-0.211966,99,27258.076404
-1.546888,99,27491.594972
-0.519352,99,27706.382919
-0.169978,99,27902.163919
-0.242389,99,28100.477757
-0.161412,99,28293.700969
-0.122118,99,28486.76521
-0.286178,99,28670.13527
-0.093351,99,28817.760221
-0.061448,99,28869.982545
-0.049503,99,28924.744176
-0.047773,99,28978.504262
-0.423348,99,29032.677452
-0.167206,99,29083.901882
-0.540111,99,29137.338175
-0.068317,99,29191.071992
-0.100821,99,29242.267024
-0.365579,99,29296.113593
-0.254149,99,29345.215538
-0.220684,99,29396.660306
-0.024903,99,29447.896325
-0.338742,99,29497.920232
-0.208777,99,29550.096046
-0.083732,99,29605.195679
-0.069634,99,29658.095619
-0.265638,99,29708.397901
-0.226661,99,29759.008199
-0.434368,99,29810.669983
-0.164232,99,29863.619219
-0.095165,99,29916.009571
-0.017739,99,29971.345557
-0.24204,99,30025.64475
-0.175273,99,30076.653711
-0.201065,99,30127.739316
-0.344933,99,30179.036626
-0.527239,99,30229.118305
-0.406521,99,30279.972953
-0.037715,99,30332.333822
-0.079979,99,30383.360508
-0.106856,99,30436.671849
-0.31299,99,30490.512405
-0.557582,99,30542.017831
-0.443734,99,30593.120057
-0.198605,99,30647.194675
-0.302903,99,30698.500761
-0.364449,99,30751.576782
-0.307417,99,30798.18934
-0.184384,99,30849.701861
-0.09681,99,30900.651839
-0.067232,99,30954.814517
-0.042756,99,31005.258987
-0.112399,99,31056.595141
-0.277849,99,31108.412529
-0.073945,99,31159.744285
-0.132156,99,31211.349149
-0.102763,99,31266.25158
-0.193771,99,31316.454452
-0.31276,99,31367.366279
-0.103334,99,31418.238755
-0.076176,99,31469.779435
-0.164661,99,31520.300687
-0.157817,99,31571.621275
-0.093266,99,31624.834406
-0.084745,99,31676.291569
-0.067506,99,31728.996051
-0.175617,99,31777.103739
-0.416034,99,31830.559008
-0.068622,99,31884.599524
-0.102057,99,31937.963151
-0.333003,99,31989.972178
-0.23213,99,32042.405924
-0.335696,99,32093.95648
-0.055981,99,32148.097883
-0.162391,99,32198.285529
-0.069157,99,32247.581051
-1.191897,99,32298.877008
-0.101317,99,32350.235053
