#{"t_start": 1621243511.3166082, "env_id": "mario_puzzle-v0"}
r,l,t
-6.275941,99,82.254614
-3.362191,99,155.601214
-5.642476,99,225.857237
-8.685121,99,297.358387
-6.12246,99,372.820415
-4.230005,99,445.955859
-2.497187,99,513.520074
-10.166613,99,589.456081
-2.802293,99,659.09555
-11.27447,99,730.349077
-6.697312,99,801.549883
-6.823204,99,877.526824
-5.637883,99,947.947933
-1.906039,99,1019.829605
-13.837438,99,1085.713728
-5.182448,99,1155.970078
-4.534772,99,1222.848518
-6.676676,99,1290.153305
-7.558701,99,1360.673342
-3.224811,99,1426.418408
-3.518136,99,1489.817161
-2.027163,99,1559.829669
-5.048891,99,1629.005432
-1.051646,99,1699.926423
-4.227703,99,1766.947972
-9.083172,99,1836.614249
-5.260875,99,1905.505608
-1.762337,99,1977.652184
-2.721741,99,2040.739757
-5.828677,99,2113.476287
-2.324684,99,2180.042148
-4.335321,99,2248.657473
-7.393892,99,2320.969649
-4.189672,99,2391.355617
-6.933072,99,2465.043797
-3.36233,99,2534.451669
-2.580378,99,2597.134284
-3.741009,99,2666.360257
-2.704413,99,2735.858442
-5.00431,99,2799.974176
-2.237551,99,2863.561908
-6.781612,99,2924.635399
-1.852546,99,2989.08085
-2.886148,99,3057.8418
-3.201171,99,3122.410328
-2.017234,99,3189.917323
-2.58628,99,3253.953352
-2.246697,99,3321.12631
-2.032174,99,3385.404277
-1.915127,99,3449.454448
-2.161353,99,3517.995893
-1.504642,99,3579.909025
-7.463188,99,3640.776273
-4.173959,99,3705.852899
-2.097599,99,3767.556862
-3.427572,99,3827.881835
-1.664414,99,3890.132021
-3.231896,99,3953.658355
-4.261671,99,4020.093246
-4.529207,99,4085.946007
-1.439937,99,4150.72508
-4.010192,99,4211.217814
-4.239998,99,4272.924985
-1.464117,99,4333.006404
-0.858588,99,4399.419967
-3.645434,99,4459.221805
-1.262914,99,4521.393619
-1.336726,99,4578.494542
-1.681124,99,4642.735256
-1.658307,99,4703.55602
-2.977782,99,4768.017604
-2.040803,99,4831.415581
-1.688837,99,4895.770082
-2.192802,99,4955.905579
-3.318845,99,5018.71814
-2.602369,99,5082.051961
-1.536427,99,5145.800855
-1.721091,99,5209.68639
-1.376502,99,5270.543959
-4.613813,99,5331.938709
-1.537931,99,5392.539484
-0.806037,99,5452.407841
-1.454987,99,5513.066752
-2.012086,99,5574.79636
-1.416185,99,5632.675916
-5.05857,99,5691.901774
-1.47658,99,5755.193134
-2.761208,99,5813.981367
-2.608116,99,5872.381741
-2.603632,99,5932.794044
-2.766949,99,5992.367713
-3.596149,99,6052.830116
-0.689514,99,6110.82672
-1.229458,99,6167.547664
-1.174672,99,6227.965295
-1.540893,99,6281.772537
-2.801082,99,6341.426111
-3.56662,99,6401.715355
-1.39459,99,6459.938658
-6.10825,99,6519.09698
-5.023348,99,6582.133703
-1.117081,99,6642.927223
-3.074852,99,6701.11669
-2.484941,99,6762.04721
-1.155997,99,6820.874779
-0.746173,99,6879.978559
-2.054895,99,6938.091822
-2.263887,99,7001.469209
-0.991474,99,7059.056481
-1.095055,99,7118.987665
-1.379333,99,7177.535718
-3.246276,99,7233.543864
-2.165866,99,7289.305192
-0.773077,99,7347.186894
-2.732706,99,7404.574667
-3.892953,99,7459.900715
-1.847292,99,7518.830793
-2.313274,99,7575.36969
-0.713974,99,7630.11251
-3.106789,99,7685.7426
-1.376104,99,7741.719562
-0.918056,99,7801.706877
-0.089939,99,7860.106338
-0.286992,99,7914.259856
-0.80776,99,7970.672491
-0.783385,99,8027.668162
-0.717148,99,8085.91401
-0.25206,99,8142.008677
-0.878303,99,8197.315877
-0.201114,99,8256.739619
-1.616649,99,8314.003856
-1.869641,99,8373.214268
-0.652233,99,8430.117332
-0.739863,99,8485.255603
-2.329166,99,8539.992325
-2.822884,99,8594.25972
-1.945372,99,8650.790198
-0.929447,99,8708.898277
-1.828629,99,8761.807812
-0.498913,99,8820.409127
-1.171775,99,8875.295285
-1.975613,99,8935.206682
-0.734903,99,8991.714554
-0.472226,99,9046.955109
-1.26404,99,9104.437125
-0.680993,99,9161.348451
-1.550232,99,9217.688416
-0.886626,99,9272.230846
-0.843489,99,9330.148713
-0.531739,99,9387.688806
-2.903224,99,9443.092927
-1.911396,99,9503.003515
-0.929527,99,9557.961877
-1.43116,99,9613.793775
-0.634167,99,9673.543492
-0.609483,99,9730.136329
-0.898633,99,9789.557018
-0.034112,99,9844.94333
-0.447508,99,9900.226769
-2.04111,99,9956.948191
-0.605948,99,10013.378429
-3.489815,99,10068.038923
-0.658603,99,10122.259248
-0.604632,99,10178.137575
-0.570451,99,10233.615288
-0.349917,99,10287.560724
-0.424073,99,10344.077915
-0.596718,99,10398.689942
-0.474471,99,10457.247365
-0.303801,99,10511.843325
-0.783582,99,10568.299258
-0.576148,99,10628.132689
-0.299484,99,10683.112185
-0.172157,99,10738.502974
-0.052516,99,10797.131981
-0.110342,99,10851.300345
-0.457099,99,10907.708902
-0.545172,99,10963.728946
-0.168909,99,11017.108537
-0.365276,99,11071.698469
-0.306462,99,11128.182705
-0.02937,99,11182.879435
-0.992407,99,11238.511104
-0.122535,99,11297.978345
-1.384612,99,11355.252579
-1.214709,99,11407.512038
-0.067791,99,11463.486975
-0.339584,99,11518.909499
-0.965389,99,11573.053211
-0.207366,99,11628.245446
-0.389256,99,11683.627926
-0.246227,99,11737.09775
-0.037415,99,11793.289077
-2.79751,99,11847.631711
-0.36757,99,11899.82601
-0.13478,99,11956.177373
-0.150263,99,12010.51881
-0.687594,99,12067.513521
-0.5227,99,12124.039853
-0.994867,99,12178.129046
-0.054954,99,12235.018897
-0.172599,99,12287.702049
-0.642623,99,12340.648015
-0.090953,99,12396.109737
-0.091226,99,12451.076632
-0.052302,99,12508.060537
-0.503863,99,12563.964217
-0.347509,99,12619.022229
-0.894354,99,12672.282531
-0.075455,99,12725.194601
-0.070647,99,12779.163323
-0.045893,99,12834.753328
-0.375615,99,12889.580321
-0.437551,99,12944.711231
-0.338995,99,12998.539909
-0.329915,99,13052.069163
-0.396241,99,13105.990629
-0.085331,99,13161.970326
-0.224615,99,13217.344789
-0.106411,99,13273.28119
-0.136222,99,13330.541281
-0.055993,99,13387.349021
-0.807391,99,13438.890266
-0.391024,99,13498.378434
-1.002888,99,13553.205077
-0.072041,99,13605.736088
-0.122883,99,13658.855835
-0.199112,99,13715.677674
-0.037851,99,13768.426098
-0.117002,99,13823.924985
-0.083895,99,13877.062651
-0.05895,99,13931.023338
-1.42124,99,13985.563101
-0.808966,99,14040.034148
-1.340077,99,14092.768283
-0.173154,99,14170.987967
-0.470912,99,14336.067914
-1.312674,99,14525.391951
-0.118671,99,14698.52779
-0.205239,99,14865.597022
-0.05841,99,14989.278655
-0.326739,99,15171.419462
-0.382038,99,15236.817235
-0.055543,99,15345.489645
-0.051102,99,15494.02322
-0.480172,99,15603.561665
-0.153802,99,15747.16762
-0.664031,99,15925.666578
-0.061862,99,16109.505616
-0.226169,99,16289.940003
-0.268242,99,16483.556486
-0.143254,99,16676.688407
-0.133506,99,16865.39042
-0.208412,99,17055.209728
-0.301068,99,17175.981749
-0.389902,99,17370.570652
-0.111043,99,17554.272827
-0.61454,99,17750.462071
-0.475465,99,17933.074324
-0.081483,99,18046.203552
-0.076881,99,18229.982197
-0.373104,99,18411.918912
-0.088074,99,18595.136024
-0.747647,99,18776.439565
-0.114441,99,18921.401992
-0.017613,99,19158.03196
-0.092887,99,19508.668969
-0.057353,99,19843.73648
-0.377412,99,20176.270448
-0.31859,99,20514.348046
-0.159687,99,20854.213881
-0.309591,99,21210.574961
-0.06585,99,21556.828147
-0.12231,99,21896.778641
-0.235079,99,22242.241511
-0.081317,99,22587.077249
-0.714623,99,22924.154495
-0.240906,99,23264.665528
-0.033695,99,23611.472709
