#{"t_start": 1621243511.2049568, "env_id": "mario_puzzle-v0"}
r,l,t
-7.496974,99,82.169037
-7.029404,99,155.464098
-4.893694,99,225.708949
-7.815391,99,297.013801
-6.913854,99,372.840336
-6.258916,99,446.782358
-6.075523,99,514.092077
-8.916612,99,589.600424
-5.794776,99,659.20684
-9.339443,99,730.106482
-3.674672,99,801.662442
-3.981874,99,877.549114
-4.395777,99,948.455353
-4.932061,99,1020.216762
-5.557091,99,1085.992033
-4.28626,99,1155.606627
-3.766802,99,1222.953501
-8.577863,99,1289.735428
-7.67444,99,1360.861616
-18.54729,99,1426.679479
-4.581001,99,1490.206934
-5.284128,99,1559.825721
-7.130721,99,1629.205404
-3.791084,99,1699.767352
-3.308262,99,1767.058833
-1.886601,99,1836.348317
-3.579074,99,1905.475196
-5.541867,99,1978.208181
-5.011477,99,2041.002451
-5.685808,99,2113.934403
-4.847097,99,2180.399824
-2.293809,99,2248.647183
-2.989347,99,2321.293827
-7.711921,99,2391.894239
-3.115167,99,2465.122065
-4.23161,99,2534.204871
-1.797731,99,2597.512625
-6.144827,99,2666.387394
-10.134672,99,2735.399865
-3.139071,99,2800.18141
-3.78613,99,2864.156808
-2.16571,99,2924.501632
-2.542405,99,2989.222421
-6.256743,99,3057.940576
-1.89576,99,3122.319108
-4.417851,99,3189.298617
-2.299575,99,3254.316418
-2.306528,99,3321.61606
-2.368094,99,3385.502074
-3.770552,99,3449.494133
-6.879179,99,3518.196
-2.992609,99,3580.015055
-1.51922,99,3640.659923
-5.312957,99,3706.291169
-4.450729,99,3767.668615
-5.543433,99,3827.820279
-3.376458,99,3890.267764
-4.293506,99,3954.000691
-2.218695,99,4020.471435
-9.900233,99,4086.379321
-3.110051,99,4150.634143
-1.20869,99,4211.306798
-3.998929,99,4272.532336
-3.185004,99,4333.708046
-4.87671,99,4399.651351
-1.554153,99,4459.006914
-4.622443,99,4521.224453
-1.738491,99,4578.47496
-0.680401,99,4642.257471
-1.537239,99,4704.017047
-2.041965,99,4768.055968
-1.406862,99,4831.356358
-3.772903,99,4896.094494
-3.251424,99,4956.164684
-4.640424,99,5018.659492
-6.498075,99,5082.059191
-2.844693,99,5145.577807
-0.989304,99,5209.892397
-1.528739,99,5270.406155
-2.170973,99,5331.725601
-1.732619,99,5392.652671
-3.944582,99,5452.660782
-1.346201,99,5513.432878
-1.860765,99,5575.151222
-1.689054,99,5633.15663
-1.617864,99,5692.299968
-2.639805,99,5754.738597
-1.754221,99,5814.063108
-2.388897,99,5872.492988
-3.876171,99,5932.308328
-2.334217,99,5992.159804
-2.134382,99,6052.920116
-1.489003,99,6110.917218
-1.945312,99,6167.483065
-2.341328,99,6228.069734
-3.313381,99,6281.557667
-1.639131,99,6341.731217
-1.150638,99,6401.973391
-3.047358,99,6460.485359
-1.198717,99,6519.132147
-5.011228,99,6582.225303
-3.446365,99,6643.157943
-2.343782,99,6701.698559
-2.063514,99,6762.44966
-0.824996,99,6821.361292
-1.567735,99,6879.96726
-2.779661,99,6938.507419
-0.515718,99,7001.58813
-0.758063,99,7059.137725
-0.516648,99,7118.809967
-2.096071,99,7177.501892
-0.505821,99,7233.437258
-1.516823,99,7289.660676
-1.704251,99,7347.298142
-0.6859,99,7404.781569
-1.150374,99,7459.837934
-0.872299,99,7518.840684
-0.887151,99,7575.695617
-2.168219,99,7630.217852
-1.393762,99,7685.772134
-2.370334,99,7741.487768
-1.674903,99,7801.848197
-1.014699,99,7860.163808
-1.348846,99,7914.404087
-0.63734,99,7970.917028
-0.720082,99,8027.766914
-0.657525,99,8086.179955
-3.698968,99,8142.774821
-1.497002,99,8197.410787
-0.741247,99,8257.335504
-1.82556,99,8313.879709
-1.471749,99,8373.591495
-0.909424,99,8430.384812
-0.467192,99,8485.40121
-0.297713,99,8540.088128
-1.337937,99,8594.576127
-1.53883,99,8650.914672
-0.321545,99,8709.095478
-0.267227,99,8762.167691
-1.599118,99,8820.573995
-0.665703,99,8875.822599
-0.351518,99,8935.433799
-0.545962,99,8992.084635
-0.576383,99,9047.368505
-0.304136,99,9104.54862
-2.34943,99,9161.457058
-1.250578,99,9217.564243
-1.263377,99,9272.536225
-1.355687,99,9329.942173
-3.169519,99,9387.78957
-1.257499,99,9443.260386
-0.730882,99,9502.698934
-0.461998,99,9558.077433
-0.204743,99,9614.165782
-0.018415,99,9673.177055
-1.176632,99,9729.897652
-0.460404,99,9790.423237
-0.617001,99,9845.400418
-0.802912,99,9900.334274
-1.420903,99,9957.399606
-2.103388,99,10013.373215
-0.305941,99,10068.150515
-0.472364,99,10122.639442
-0.215852,99,10178.178214
-0.184782,99,10233.848224
-0.433541,99,10287.87729
-1.94969,99,10344.298112
-0.07268,99,10398.801568
-1.370737,99,10457.307173
-0.578316,99,10511.833408
-0.876946,99,10568.402786
-0.188559,99,10628.2113
-0.513217,99,10683.220598
-2.455241,99,10738.877963
-1.500475,99,10796.935992
-0.188188,99,10851.620976
-1.292234,99,10907.841936
-0.837127,99,10963.587932
-0.931723,99,11017.587044
-0.210638,99,11071.831732
-0.172236,99,11127.726445
-0.37741,99,11182.689888
-1.376337,99,11238.608812
-0.202438,99,11298.083579
-0.090733,99,11355.308781
-0.47645,99,11407.654013
-0.341497,99,11463.598459
-0.049207,99,11519.182916
-0.294435,99,11573.414281
-0.364052,99,11628.661557
-1.137399,99,11683.723947
-0.178796,99,11737.213268
-0.069818,99,11793.155858
-0.098426,99,11847.530912
-0.47658,99,11900.048242
-0.082746,99,11956.15304
-0.751056,99,12010.562655
-0.23692,99,12067.619292
-0.055642,99,12123.945884
-0.396071,99,12178.23512
-1.052636,99,12235.214833
-1.195046,99,12287.62657
-0.313247,99,12341.035101
-0.330064,99,12396.621552
-0.480347,99,12451.07201
-0.090756,99,12508.274518
-0.724253,99,12564.045494
-0.454674,99,12619.138425
-0.814496,99,12672.327879
-0.530869,99,12725.428195
-0.376987,99,12779.14688
-0.785244,99,12834.483059
-0.204609,99,12889.842694
-0.061376,99,12944.828791
-1.39122,99,12998.942891
-0.262182,99,13052.36726
-0.328909,99,13106.06212
-0.373238,99,13162.08198
-0.031213,99,13217.101707
-0.131449,99,13273.111869
-0.336471,99,13330.489932
-0.841918,99,13387.375671
-0.101731,99,13439.426551
-0.016268,99,13498.739279
-0.288709,99,13553.316402
-0.041812,99,13605.850732
-0.273245,99,13658.659516
-0.259725,99,13715.785204
-0.475705,99,13768.60848
-0.074187,99,13823.71848
-0.59619,99,13877.105314
-0.250248,99,13931.244934
-0.12678,99,13985.645173
-0.098137,99,14039.742457
-1.472535,99,14092.521188
-2.407489,99,14174.00056
-0.17481,99,14337.349428
-0.025588,99,14526.277833
-0.495988,99,14700.530248
-0.382895,99,14865.765381
-0.70071,99,14989.813818
-0.109909,99,15172.396741
-0.229842,99,15237.459698
-0.252697,99,15345.906224
-0.12853,99,15493.087796
-0.120187,99,15603.861033
-0.238343,99,15748.46314
-0.592254,99,15924.838349
-0.515467,99,16107.702919
-0.088681,99,16291.506825
-0.488447,99,16483.270617
-0.179726,99,16675.46639
-0.051894,99,16865.470825
-0.232001,99,17056.508056
-0.420224,99,17174.62012
-0.39713,99,17370.673091
-0.169698,99,17556.496123
-0.269427,99,17752.278319
-0.205641,99,17931.840144
-0.769481,99,18047.262931
-0.278866,99,18231.085057
-0.672299,99,18411.666595
-0.130538,99,18594.204414
-0.149376,99,18776.654858
-0.616081,99,18921.684647
-0.433713,99,19161.871665
-0.231527,99,19507.183467
-0.079141,99,19843.915393
-0.104096,99,20176.242985
-0.482438,99,20514.975661
-0.308205,99,20854.682853
-0.120216,99,21210.702095
-0.596618,99,21554.90444
-0.245784,99,21898.136749
-0.70668,99,22243.509528
-0.166152,99,22587.833487
-0.53583,99,22924.361521
-1.526585,99,23265.903015
-0.145675,99,23610.73509
-0.098888,99,23957.353886
-0.058655,99,24284.449456
-0.132024,99,24630.959506
-0.114308,99,25034.675244
-0.093137,99,25357.489292
-0.091876,99,25646.341668
-0.086447,99,25974.286204
-0.449553,99,26274.631806
-0.129554,99,26561.698302
-0.497033,99,26801.055239
-0.755794,99,27026.389863
-0.352848,99,27258.070031
-0.310604,99,27491.705213
-0.195254,99,27706.488486
-0.671582,99,27903.13902
-0.108036,99,28100.445172
-0.352434,99,28294.808494
-0.401091,99,28486.160796
-0.0689,99,28670.248841
-0.103114,99,28817.745312
-0.193312,99,28870.174864
-0.089675,99,28924.962909
-0.294315,99,28978.770091
-0.159186,99,29033.026067
-0.085757,99,29083.988243
-0.396702,99,29137.671396
-0.150572,99,29190.945842
-0.080689,99,29242.345735
-0.438685,99,29295.955761
-0.731142,99,29345.587341
-0.244602,99,29396.769641
-0.059079,99,29448.121143
-0.189388,99,29498.132639
-0.177564,99,29550.497971
-0.080023,99,29605.163827
-0.071457,99,29657.960295
-0.875367,99,29708.435673
-0.392977,99,29759.319414
-0.07393,99,29810.846777
-0.17094,99,29863.896748
-0.155694,99,29916.745428
-0.053289,99,29971.183553
-0.214235,99,30025.481341
-0.271397,99,30076.736579
-0.436521,99,30128.08937
-0.458231,99,30179.270591
-0.306283,99,30228.963763
-0.036758,99,30280.436978
-0.090483,99,30332.310411
-0.351127,99,30383.539493
-0.059761,99,30436.574386
-0.107178,99,30491.049577
-0.148074,99,30541.702368
-0.221457,99,30593.211726
-0.214204,99,30647.050819
-0.440141,99,30698.589557
-0.170822,99,30751.796835
-0.123985,99,30798.41096
-0.092961,99,30849.778379
-0.062246,99,30900.810328
-0.545995,99,30955.011947
-0.071725,99,31005.416347
-0.028728,99,31056.30064
-0.151564,99,31108.684037
-0.206182,99,31160.385655
-0.060016,99,31211.625011
-0.652404,99,31266.79762
-0.060952,99,31316.52312
-0.137838,99,31367.22697
-0.600257,99,31418.642375
-0.211419,99,31469.755598
-0.345323,99,31520.475142
-0.014128,99,31571.698756
-0.070206,99,31624.837366
-0.156434,99,31676.618962
-0.073925,99,31729.093982
-0.142102,99,31777.189173
-0.190244,99,31830.636167
-0.04837,99,31884.457304
-0.179444,99,31937.921682
-0.07374,99,31990.424938
-0.053952,99,32042.512274
-1.069433,99,32094.045212
-0.370454,99,32148.409215
-0.028503,99,32198.524438
-0.068752,99,32247.988447
-0.216732,99,32298.705649
-0.34834,99,32350.014987
-0.120217,99,32401.913533
-0.128879,99,32453.167447
-0.029175,99,32501.628717
-0.069834,99,32554.276699
-0.149395,99,32605.243741
-0.128555,99,32656.378593
-0.075228,99,32705.382049
-0.303377,99,32757.99265
-0.052326,99,32806.295346
-0.085547,99,32857.719717
-0.211034,99,32909.391549
-0.08746,99,32961.096293
-0.018093,99,33013.061503
-0.076791,99,33065.181782
-0.087773,99,33118.444303
-0.316936,99,33170.921816
-0.097214,99,33226.049345
-0.065205,99,33280.449901
-0.221361,99,33332.560473
-0.068256,99,33387.326836
-0.022831,99,33439.882911
-0.030593,99,33493.196978
-0.046089,99,33545.718791
-0.269297,99,33598.9415
-0.12006,99,33654.264729
-0.142789,99,33705.360598
-0.183368,99,33757.168824
-0.108969,99,33810.052371
-0.034752,99,33861.222415
