#{"t_start": 1621243511.061339, "env_id": "mario_puzzle-v0"}
r,l,t
-5.259194,99,82.013069
-14.005462,99,155.761285
-9.901018,99,225.951947
-4.443068,99,297.293959
-4.604783,99,372.824476
-4.616781,99,446.446078
-7.324897,99,514.038316
-6.071139,99,589.987458
-8.780925,99,659.350019
-1.712998,99,730.328852
-3.159364,99,801.806034
-4.000499,99,877.766994
-3.230236,99,948.272794
-5.194882,99,1020.091421
-3.855171,99,1086.485751
-3.675931,99,1155.745464
-5.258884,99,1222.753276
-4.13422,99,1290.125143
-3.922219,99,1361.176404
-2.615314,99,1426.680143
-3.53593,99,1490.491759
-2.81547,99,1559.655255
-5.370148,99,1628.999413
-7.975819,99,1699.897767
-4.298191,99,1767.452172
-5.648989,99,1836.5763
-3.407934,99,1905.614391
-1.863187,99,1977.902456
-4.747185,99,2040.83096
-2.741876,99,2113.667453
-1.90297,99,2180.76142
-2.310932,99,2248.79199
-1.657355,99,2321.213607
-2.43918,99,2391.886798
-4.143217,99,2464.799229
-8.37549,99,2534.268695
-3.978748,99,2597.650607
-6.731811,99,2666.739932
-5.29226,99,2735.788307
-8.430353,99,2800.128908
-4.511869,99,2863.790547
-4.461078,99,2925.080632
-1.306995,99,2990.004239
-2.28724,99,3058.338697
-3.686751,99,3122.450959
-4.052395,99,3189.757969
-1.623011,99,3254.002792
-2.327215,99,3321.385077
-7.891655,99,3385.932254
-5.825548,99,3449.399451
-8.033874,99,3518.396214
-2.580546,99,3580.147932
-1.157805,99,3640.803538
-4.453279,99,3706.101363
-3.9454,99,3768.17925
-4.59537,99,3828.118644
-8.561197,99,3890.131803
-1.793669,99,3954.174245
-1.408053,99,4020.893561
-2.81642,99,4086.217532
-5.710252,99,4150.770231
-4.975835,99,4211.517222
-2.530301,99,4272.829626
-3.033051,99,4333.406102
-1.496252,99,4399.817261
-6.33421,99,4459.148813
-2.274589,99,4521.135391
-2.641581,99,4578.640092
-2.135798,99,4642.536159
-1.617751,99,4703.497321
-3.803275,99,4767.94779
-2.160331,99,4831.501928
-3.447584,99,4896.050805
-1.932794,99,4955.987216
-3.019139,99,5018.630143
-2.403247,99,5082.063635
-1.407141,99,5145.696306
-1.286534,99,5209.911252
-2.788428,99,5270.744191
-6.550113,99,5332.066763
-2.449325,99,5392.87459
-1.238248,99,5452.529755
-4.394143,99,5513.566458
-1.606036,99,5575.36362
-1.641776,99,5632.664633
-0.870599,99,5692.162538
-6.203125,99,5755.310903
-3.034569,99,5813.952812
-4.604816,99,5872.403862
-1.739868,99,5932.845186
-0.986929,99,5992.298058
-2.962086,99,6053.326946
-2.369527,99,6110.926569
-1.916721,99,6167.603602
-2.140356,99,6228.331496
-1.455411,99,6281.69381
-1.011533,99,6341.491076
-1.566716,99,6401.963753
-2.764784,99,6460.505717
-2.188705,99,6519.104081
-1.61457,99,6582.422161
-1.591826,99,6643.182564
-1.038781,99,6701.700419
-2.618141,99,6762.303804
-4.055211,99,6821.453012
-2.568956,99,6880.113481
-1.747832,99,6938.471728
-2.269224,99,7002.134137
-1.597639,99,7059.536086
-1.249351,99,7118.955237
-1.290502,99,7177.6545
-0.313586,99,7233.566234
-2.470726,99,7289.81256
-1.742586,99,7347.447936
-1.328433,99,7404.622515
-1.177736,99,7460.290491
-0.884996,99,7518.730947
-1.900553,99,7575.594728
-0.558964,99,7630.35812
-0.379787,99,7685.775658
-0.54481,99,7741.95758
-1.636865,99,7801.966867
-1.436367,99,7859.989214
-0.396644,99,7914.572749
-0.593116,99,7971.036708
-0.384161,99,8028.415176
-1.463706,99,8086.054537
-0.633277,99,8142.383563
-0.646307,99,8197.88939
-0.308679,99,8256.996497
-2.200379,99,8314.016248
-1.32619,99,8373.14495
-2.277787,99,8430.20238
-0.6503,99,8485.523302
-1.196167,99,8540.231571
-0.562852,99,8594.591747
-0.326435,99,8651.112199
-0.957687,99,8709.190797
-1.815049,99,8762.470007
-0.450297,99,8820.664186
-0.602686,99,8875.814008
-0.272689,99,8935.478182
-0.702147,99,8991.957444
-1.853438,99,9047.524408
-2.152568,99,9104.694094
-0.773673,99,9161.847234
-1.527522,99,9217.707716
-0.566262,99,9272.790024
-0.965768,99,9329.962134
-1.335835,99,9388.171978
-0.457337,99,9443.501348
-1.346223,99,9503.205003
-0.452719,99,9558.550204
-0.444363,99,9614.164984
-0.643508,99,9673.320811
-0.346606,99,9730.161309
-0.377715,99,9789.932427
-0.639318,99,9845.194413
-0.399075,99,9900.809212
-1.258475,99,9957.313763
-0.824817,99,10013.864179
-0.877724,99,10068.517924
-0.267987,99,10122.393477
-0.636264,99,10178.195919
-0.490141,99,10234.215029
-0.107789,99,10287.696561
-0.319617,99,10344.333437
-0.952373,99,10398.951295
-0.602861,99,10457.184953
-0.809378,99,10512.369784
-0.785217,99,10568.553474
-0.332757,99,10628.223801
-0.337115,99,10683.365225
-0.859305,99,10738.903314
-0.555158,99,10797.091345
-0.890822,99,10851.56002
-1.09526,99,10908.289824
-0.298251,99,10963.974648
-0.276925,99,11017.370508
-0.11887,99,11071.872962
-0.037182,99,11128.458415
-0.740086,99,11183.089242
-0.519019,99,11239.37628
-0.483685,99,11297.990983
-0.051099,99,11355.439993
-0.293437,99,11407.621239
-0.332857,99,11463.740551
-0.185296,99,11519.282454
-0.333663,99,11573.544093
-0.087586,99,11628.733218
-0.132836,99,11684.751853
-1.227584,99,11737.229176
-0.508168,99,11793.418109
-0.107157,99,11847.505466
-0.33445,99,11899.88506
-0.875266,99,11956.174599
-0.106319,99,12010.81481
-0.59303,99,12068.062604
-0.506923,99,12124.343144
-0.551001,99,12178.378714
-0.473383,99,12235.458266
-1.077234,99,12287.775159
-1.013774,99,12341.148155
-0.28545,99,12396.36748
-0.13097,99,12451.817046
-0.130425,99,12508.189686
-0.148155,99,12564.756339
-0.605492,99,12619.14555
-0.390459,99,12672.543569
-0.106261,99,12725.354311
-0.238221,99,12779.409806
-0.071448,99,12834.622244
-0.099687,99,12889.714253
-0.354143,99,12945.089872
-0.159307,99,12999.027625
-0.373176,99,13052.575715
-1.180779,99,13105.944889
-0.313811,99,13162.410145
-0.601958,99,13217.970921
-0.516478,99,13273.096988
-1.244498,99,13330.819968
-0.245415,99,13387.290723
-0.184755,99,13439.152121
-1.032118,99,13498.626481
-0.187509,99,13553.447975
-0.532822,99,13606.237415
-0.58649,99,13658.803194
-0.252574,99,13716.852777
-0.410743,99,13768.334028
-0.251196,99,13823.742594
-0.26945,99,13877.087162
-0.088855,99,13931.551389
-0.46596,99,13986.255871
-0.041862,99,14040.217043
-0.134679,99,14092.829412
-0.20055,99,14171.249943
-0.389169,99,14337.52909
-0.16024,99,14524.826346
-0.330673,99,14698.7702
-0.040783,99,14865.843717
-0.100413,99,14989.535137
-0.494646,99,15172.800262
-0.08918,99,15237.310725
-0.068164,99,15345.724843
-1.011707,99,15493.336541
-0.580143,99,15603.833541
-0.318762,99,15748.502025
-0.240978,99,15927.041216
-0.597318,99,16107.775896
-0.636573,99,16290.814368
-0.624342,99,16484.163248
-0.14943,99,16676.916042
-0.126262,99,16867.134676
-0.057388,99,17057.402449
-0.271297,99,17176.59363
-0.077211,99,17369.807503
-0.033938,99,17555.436628
-4.25442,99,17751.588146
-0.531784,99,17933.310738
-0.171922,99,18047.218757
-0.124056,99,18230.603962
-0.388099,99,18411.815608
-0.490328,99,18593.921472
-0.149917,99,18775.812565
-0.378064,99,18921.678056
-0.254357,99,19159.416047
-0.196849,99,19508.189789
-0.096342,99,19845.864945
-0.278887,99,20177.396921
-1.172327,99,20514.927905
-0.682499,99,20853.493517
-0.08461,99,21210.816446
-0.532095,99,21556.143993
-0.262524,99,21897.291716
-0.140701,99,22242.561844
-0.277798,99,22585.884573
-0.11115,99,22926.201599
-0.338404,99,23265.003856
-0.29801,99,23609.612239
-0.06999,99,23954.229031
-0.141483,99,24284.717564
-0.140624,99,24631.988798
-0.014459,99,25034.905811
-0.114562,99,25356.397029
-0.078102,99,25647.080986
-0.106759,99,25974.402359
-0.072886,99,26272.063913
-0.074665,99,26560.663631
-0.098893,99,26802.57145
-0.097732,99,27027.25647
-0.083054,99,27258.246734
-0.183196,99,27491.86345
-0.128905,99,27707.94904
-0.143495,99,27903.285536
-0.079909,99,28099.110096
-0.170211,99,28294.782505
-0.757615,99,28484.512973
-0.295653,99,28671.582953
-0.0695,99,28818.194244
-0.201571,99,28870.078871
-0.375319,99,28924.968435
-0.164285,99,28978.716347
-0.179295,99,29032.911611
-0.116351,99,29084.134706
-0.037471,99,29137.877913
-0.525914,99,29190.841979
-0.142475,99,29242.616598
-0.136967,99,29296.260113
-0.034466,99,29345.444839
-0.163517,99,29396.645305
-0.137031,99,29448.02279
-0.042957,99,29498.283868
-0.044607,99,29550.57483
-0.131609,99,29605.491384
-0.059958,99,29658.406079
-0.094051,99,29708.648671
-0.158904,99,29759.345056
-0.145528,99,29810.891324
-0.136932,99,29863.851316
-0.066209,99,29916.230212
-0.057802,99,29971.641845
-0.125525,99,30026.002677
-0.128095,99,30076.946296
-0.075983,99,30127.968654
-0.18455,99,30179.011865
-0.469381,99,30229.113784
-0.28265,99,30280.357619
-0.290603,99,30332.447819
-0.084899,99,30383.73209
-0.033556,99,30437.078305
-0.13931,99,30490.752667
-0.084638,99,30542.081279
-0.057373,99,30593.347491
-0.114313,99,30647.187296
-0.096163,99,30698.726997
-0.17533,99,30751.802107
-0.421556,99,30798.583885
-0.240314,99,30849.931884
-0.188409,99,30900.776886
-0.024611,99,30955.03043
-0.471287,99,31005.216039
-0.069011,99,31056.708497
-0.105312,99,31108.265592
-0.234825,99,31160.286527
-0.154711,99,31211.567628
-0.049975,99,31266.223425
-0.086288,99,31316.703388
-0.220015,99,31367.310913
-0.02346,99,31418.631215
-0.348931,99,31470.274502
-0.623298,99,31520.825429
-0.133756,99,31571.842359
-0.189135,99,31624.868642
-0.0974,99,31676.511851
-0.116485,99,31729.572689
-0.158263,99,31777.626723
-0.103322,99,31830.947423
-0.090832,99,31884.900129
-1.592067,99,31938.420855
-0.179776,99,31990.202652
-0.159666,99,32042.631886
-0.358004,99,32094.502945
-0.147302,99,32148.307143
-0.216031,99,32198.86338
-0.559471,99,32247.802344
-0.104609,99,32299.243322
-0.245222,99,32350.473048
-0.158071,99,32402.157644
-0.278582,99,32453.102777
-0.175779,99,32501.360211
-0.29905,99,32554.418434
-0.777435,99,32605.168286
-0.082027,99,32656.398217
-0.181364,99,32705.513217
-0.31536,99,32757.823418
-0.163727,99,32806.193503
-0.120413,99,32857.475458
-0.088817,99,32909.198655
-0.298545,99,32961.272476
-0.07311,99,33013.204944
-0.100873,99,33064.916358
-0.028642,99,33118.514609
-0.089201,99,33170.933929
-0.03684,99,33226.333116
-0.624605,99,33280.442257
-0.067865,99,33332.824031
-0.099367,99,33387.470105
-0.112674,99,33440.278433
-0.16268,99,33493.333675
-0.16196,99,33546.311038
-0.044513,99,33599.213312
-0.212248,99,33654.54158
-0.118676,99,33705.040474
-0.040359,99,33757.301303
-0.239573,99,33810.403816
-0.441521,99,33861.087622
-0.103393,99,33916.110021
-0.148914,99,33966.55231
-0.199308,99,34020.440794
-0.120811,99,34069.564513
-0.299104,99,34119.815816
-0.066269,99,34172.962689
-0.200366,99,34223.917068
-0.150863,99,34275.885165
-0.185333,99,34331.046871
-0.103759,99,34382.785859
-0.317142,99,34434.706282
-0.665792,99,34488.373192
-0.08083,99,34542.075627
-0.070018,99,34595.270823
-0.152606,99,34646.081947
-0.256354,99,34699.741187
-0.367069,99,34751.710867
-0.123692,99,34805.741527
-0.383508,99,34857.934512
-0.219797,99,34909.8194
-0.098229,99,34961.097446
-0.014968,99,35018.841742
-0.169462,99,35070.483848
-0.07772,99,35119.511779
-0.107918,99,35172.395643
-0.033689,99,35224.645776
-0.079982,99,35275.147084
-0.06038,99,35328.431234
-0.085281,99,35381.331724
-0.085694,99,35433.274945
-0.057477,99,35486.483338
-0.067134,99,35539.68815
-0.072361,99,35589.516508
-0.106669,99,35642.222602
-0.0985,99,35694.681819
-0.044336,99,35745.707922
-0.070733,99,35797.323735
-0.05092,99,35846.898186
-0.033352,99,35897.367501
-0.095726,99,35946.852822
-0.037636,99,35997.953287
-0.063163,99,36050.37912
-0.087944,99,36101.538076
-0.082277,99,36151.365925
-0.138538,99,36204.835624
-0.081551,99,36256.233647
-0.031167,99,36308.336965
-0.096364,99,36364.279084
-0.297056,99,36414.163172
-0.0591,99,36467.02227
-0.44736,99,36519.606818
-0.058838,99,36570.941834
-0.310323,99,36622.389889
-0.12283,99,36676.12448
-0.098799,99,36728.591251
-0.290402,99,36780.075701
-0.118555,99,36832.98014
-0.365772,99,36884.453475
-0.279802,99,36936.431356
-0.147383,99,36990.002514
-0.139686,99,37044.304346
-0.31797,99,37097.324682
-0.150691,99,37150.711999
-0.299179,99,37202.791014
-0.212756,99,37254.289665
-0.103335,99,37307.632395
-0.255795,99,37361.959692
-0.102411,99,37409.65899
-0.183079,99,37461.201248
-0.102311,99,37510.727005
-0.102553,99,37561.703089
-0.068011,99,37614.254762
-0.155367,99,37664.910511
-0.081595,99,37714.935729
-0.143335,99,37767.858178
-0.155067,99,37822.23137
-0.520053,99,37873.528085
-0.230135,99,37924.256507
-0.086074,99,37975.75848
-0.193159,99,38028.07268
