#{"t_start": 1621243511.4078043, "env_id": "mario_puzzle-v0"}
r,l,t
-7.657887,99,81.964871
-3.947316,99,155.840602
-4.311439,99,226.140022
-10.304577,99,296.383597
-7.474285,99,372.472718
-8.264925,99,445.869124
-4.096483,99,513.70985
-3.631974,99,589.772059
-10.527858,99,659.004595
-6.172659,99,729.914542
-4.973734,99,801.668999
-7.488134,99,877.369827
-5.342912,99,947.864519
-9.614465,99,1019.760693
-4.934928,99,1085.622727
-4.861651,99,1156.589961
-6.760216,99,1222.695379
-6.278498,99,1289.698038
-2.61213,99,1360.981515
-8.584928,99,1426.322048
-6.137488,99,1490.130711
-3.101654,99,1559.611084
-2.560594,99,1628.405054
-9.266951,99,1699.544725
-6.505523,99,1767.33686
-7.259458,99,1835.893578
-2.375545,99,1905.393112
-3.033476,99,1977.554408
-3.21359,99,2040.726293
-2.811567,99,2113.213092
-0.719254,99,2179.945627
-6.17479,99,2248.44605
-1.028126,99,2321.239184
-2.977934,99,2391.402882
-3.729763,99,2464.740444
-6.452825,99,2534.638689
-2.013728,99,2597.746464
-2.152072,99,2665.774913
-3.631668,99,2735.517776
-3.982423,99,2799.538775
-1.433625,99,2863.191096
-3.351297,99,2924.32287
-1.71011,99,2989.904923
-4.960757,99,3057.944502
-6.883177,99,3122.103919
-3.533438,99,3189.341696
-3.131827,99,3254.169307
-6.125848,99,3321.488683
-2.106892,99,3385.423476
-2.056328,99,3449.39454
-10.99585,99,3517.954229
-2.837269,99,3579.792694
-2.122512,99,3640.797956
-3.02274,99,3705.754462
-4.684924,99,3767.490728
-3.771635,99,3827.502636
-1.701946,99,3889.915093
-5.744337,99,3953.819711
-2.36738,99,4020.001967
-2.525851,99,4086.187403
-8.748388,99,4150.42342
-1.620393,99,4210.824246
-2.941097,99,4272.587075
-2.261234,99,4332.922442
-2.416502,99,4400.072742
-3.439693,99,4459.112525
-3.636893,99,4520.782105
-2.95456,99,4578.743635
-2.90092,99,4642.068423
-1.27717,99,4704.01091
-1.401781,99,4767.948647
-2.400888,99,4831.311957
-0.87438,99,4895.827198
-5.277809,99,4956.430692
-0.692903,99,5018.507668
