#{"t_start": 1620550490.4077733, "env_id": "mario_puzzle-v0"}
r,l,t
7.065711,6,20.682669
7.111741,4,30.71073
7.7099,7,48.044439
11.266101,9,69.982836
40.912531,34,158.433147
3.132717,3,163.588966
3.672797,3,172.731946
4.014643,3,180.888071
8.288025,6,197.681788
15.079809,12,229.680041
16.525471,12,258.912495
8.339924,6,270.708952
20.677963,17,316.060741
30.813879,24,383.477205
6.751984,5,398.612225
3.629988,3,405.589783
12.656666,9,432.170467
1.184498,1,437.898424
2.516599,2,444.112665
5.379414,4,457.190796
12.816411,10,490.381748
10.256364,8,512.461631
6.684207,5,521.969916
22.358044,19,567.499805
8.900289,6,590.142797
6.546091,6,608.654287
5.084068,4,619.716069
16.322578,11,649.851203
9.499149,8,670.838154
1.097799,1,674.188282
4.978523,4,681.679717
28.865348,23,736.953554
6.298701,6,757.187288
0.877791,1,758.730211
14.589814,12,792.465142
8.714339,7,808.585512
20.533955,17,855.751898
13.840123,10,886.35985
15.892067,14,920.017802
27.073866,22,976.821777
41.877828,35,1064.346114
5.375806,4,1075.171893
3.871426,3,1084.574454
2.001462,2,1091.286371
4.479933,4,1100.150378
1.687275,2,1106.201086
6.913149,5,1121.179346
11.339559,9,1150.217293
8.656938,7,1168.728066
27.537385,23,1227.267498
4.185777,4,1240.052745
12.636519,10,1268.748285
32.320828,27,1344.947118
5.896218,5,1360.909472
10.924574,8,1383.496103
5.267758,4,1396.715256
1.648735,2,1405.907895
21.546364,17,1446.668787
11.52402,10,1472.17744
20.794174,17,1518.90587
15.587812,13,1551.589412
15.146989,12,1582.765857
22.721271,19,1628.629843
3.082056,3,1634.571749
16.291079,12,1671.501174
27.611431,24,1737.085182
3.095186,3,1743.957738
0.071005,1,1744.980405
2.834936,2,1749.322955
13.744769,10,1777.295698
64.55801,53,1927.543351
5.204357,4,1935.584752
1.274386,1,1940.753742
15.526793,12,1975.376339
17.268297,13,2006.103232
3.906979,4,2020.087027
4.187128,4,2028.796857
7.580746,6,2045.362923
2.269895,2,2052.306743
7.770304,6,2069.809961
8.296261,7,2085.877493
6.498638,6,2101.532974
1.563361,1,2105.291659
25.842358,19,2157.452874
3.801815,3,2167.507744
16.212038,12,2191.380924
35.844262,28,2260.174783
21.894499,17,2303.931841
13.92583,12,2333.914674
5.190718,5,2350.542544
15.873346,13,2386.924586
18.049893,15,2423.87824
13.618444,11,2453.896111
27.346197,23,2514.302163
6.480058,5,2532.226401
2.970307,3,2544.300951
5.571736,5,2556.743863
3.366269,3,2562.67512
8.824244,8,2583.339316
9.641548,8,2607.995677
19.296147,16,2643.992353
2.930517,2,2652.28073
4.061152,3,2662.546186
9.951907,8,2683.88812
11.08549,9,2707.049226
33.565779,29,2790.767602
9.735879,8,2814.99286
45.557122,38,2906.22083
3.069133,3,2913.273287
13.108334,10,2938.118676
7.582867,6,2954.618615
33.486924,27,3017.363468
5.540227,5,3025.566576
6.541522,5,3047.796715
25.286214,21,3105.725708
19.772482,15,3141.374834
22.030597,18,3183.662159
15.937684,14,3215.2795
39.048667,33,3313.965164
16.642634,14,3352.706879
20.831223,17,3394.048332
8.245992,7,3410.624985
27.267714,22,3461.766994
3.923512,4,3469.933854
4.854906,4,3480.297261
23.30008,19,3528.296946
9.691234,8,3547.577783
3.499123,4,3557.338563
1.357172,1,3561.860006
7.556922,6,3575.518934
21.561994,18,3620.099447
7.732256,6,3636.473083
5.734647,5,3648.198606
2.548793,2,3655.577476
50.274569,43,3772.32933
17.945171,15,3807.966444
3.714041,4,3820.347837
17.589285,13,3857.584307
16.678597,14,3888.252599
6.186802,5,3897.933883
14.054634,11,3922.76166
3.95416,4,3935.60676
31.480012,26,4000.069371
38.939563,32,4086.444502
8.939647,8,4106.44472
13.639958,9,4131.179338
5.602687,5,4143.202125
34.040003,27,4216.188742
4.200199,4,4225.155849
