#{"t_start": 1620663561.1725836, "env_id": "mario_puzzle-v0"}
r,l,t
1.0,2,11.750998
7.99368,8,32.980014
4.0,5,45.05856
17.064389,18,94.43975
8.999185,9,115.235189
1.989632,2,119.09354
23.998546,24,178.0465
1.970157,2,180.928978
4.215491,5,192.110301
2.977679,3,202.148915
18.99368,19,249.762071
4.972906,5,262.92944
2.049107,3,272.818504
8.980442,9,299.405902
11.983036,12,332.858081
19.043654,20,385.166061
5.0,6,398.860259
0.803851,1,402.596837
22.993465,23,456.861652
9.977679,10,484.768452
21.99368,22,536.533301
37.0,38,632.58826
8.895437,9,661.548109
22.950987,23,725.563699
6.0,7,744.439145
34.0,35,841.809423
4.133156,5,857.936975
3.989113,4,865.718283
10.996087,11,894.398215
1.951972,2,897.36888
7.049107,8,926.232115
12.0,13,954.211228
14.99368,15,998.473714
3.99368,4,1008.558211
4.0,5,1020.982173
10.984321,11,1056.34564
0.0,1,1058.971437
7.905877,8,1076.27191
12.725979,13,1107.202903
2.0,3,1115.078664
8.0,9,1140.321911
8.980357,9,1166.770585
6.998212,7,1185.245709
9.952748,10,1210.066336
9.733588,10,1236.952884
2.958106,3,1245.371489
8.0,9,1273.365957
12.983036,13,1304.83555
0.982446,1,1306.816445
4.0,5,1319.947898
13.448966,14,1360.047386
5.997642,6,1381.243874
0.051786,1,1385.526376
5.0,6,1396.030916
1.263393,2,1409.577962
17.993416,18,1446.384019
11.711351,12,1477.69795
6.99368,7,1496.315583
10.0,11,1519.450095
6.9256,7,1539.129458
16.0,17,1585.891134
13.054464,14,1620.732386
3.990849,4,1631.836707
20.0,21,1690.757462
0.0,1,1696.852058
15.153102,16,1737.802917
8.0,9,1764.987757
19.898875,20,1814.441662
6.99368,7,1836.207745
16.997881,17,1889.70221
21.99368,22,1950.002271
0.99368,1,1954.859021
0.993531,1,1957.274496
3.994495,4,1969.323016
4.0,5,1983.491308
11.0,12,2019.085964
8.263393,9,2046.131573
10.281009,11,2072.724037
3.986464,4,2082.50251
17.0,18,2125.760204
10.629582,11,2155.876531
1.639886,2,2159.950675
10.733588,11,2183.193316
6.0,7,2199.007818
4.792712,5,2216.807324
10.26875,11,2245.370297
8.0,9,2264.760678
28.0,29,2336.527628
1.26875,2,2342.788312
2.993416,3,2350.0566
2.99368,3,2358.670908
25.0,26,2417.733619
4.980805,5,2431.996851
3.991822,4,2442.695908
15.263903,16,2487.110602
0.992604,1,2490.031347
5.988098,6,2508.034574
7.082586,8,2529.459402
1.0,2,2534.774514
0.0,1,2537.669849
2.955216,3,2545.598345
8.0,9,2564.334076
4.977679,5,2582.661288
1.98556,2,2588.535924
19.991792,20,2641.102558
36.0,37,2730.556684
4.99368,5,2745.625281
1.680456,2,2749.8878
20.0,21,2810.282375
12.994431,13,2843.614327
10.0,11,2870.565172
5.123214,6,2888.097716
16.999411,17,2932.127076
14.858299,15,2968.151634
25.0,26,3035.347347
31.0,32,3123.853709
36.051786,37,3225.426574
13.0,14,3264.275056
4.0,5,3279.70988
25.0,26,3345.253729
11.801086,12,3377.149002
10.940117,11,3407.063364
13.527946,14,3440.088194
0.955216,1,3441.161855
37.977679,38,3535.574976
5.0,6,3546.70979
4.0,5,3562.965427
4.0,5,3572.740824
3.0,4,3581.710155
7.0,8,3602.604121
7.120536,8,3628.486477
25.983241,26,3694.297899
5.955216,6,3707.100966
22.0,23,3775.343826
14.0,15,3817.891305
9.99368,10,3843.199111
3.0,4,3850.625088
9.771619,10,3876.972411
7.0,8,3897.645177
0.975796,1,3899.699432
10.993488,11,3932.040066
5.829432,6,3946.727664
25.041676,26,4010.279943
4.678737,5,4021.219248
1.059232,2,4025.128216
5.0,6,4041.174994
23.0,24,4109.39228
4.663246,5,4124.382453
9.0,10,4152.875278
25.950596,26,4215.761485
2.0,3,4221.387619
3.0,4,4230.222091
19.950596,20,4283.569357
6.0,7,4299.985023
4.998733,5,4313.467658
0.977679,1,4318.041674
1.123214,2,4325.656052
0.0,1,4326.973143
1.049107,2,4337.341549
29.975796,30,4408.661833
8.0,9,4432.001195
6.995361,7,4451.235415
7.733588,8,4473.107666
15.0,16,4511.858516
45.0,46,4622.200393
5.935593,6,4638.15521
5.99542,6,4653.941752
13.0,14,4689.780317
16.0,17,4732.745905
57.377374,58,4880.509221
7.694009,8,4906.83161
35.998733,36,5002.928704
5.0,6,5016.175334
19.976848,20,5068.777786
5.69509,6,5082.878174
16.0,17,5120.85788
0.982741,1,5125.487039
2.964047,3,5132.054949
9.939577,10,5162.318687
0.997565,1,5167.8588
28.637497,29,5240.988417
56.0,57,5375.611346
0.967278,1,5377.410148
15.99368,16,5423.612873
15.999264,16,5467.227155
2.955216,3,5474.562955
4.0,5,5488.0118
2.0,3,5497.187182
3.0,4,5506.994056
1.992604,2,5510.802963
3.0,4,5518.297699
12.975796,13,5545.325539
14.59073,15,5587.571939
5.0,6,5604.045654
2.977495,3,5617.643369
13.980357,14,5651.516888
20.993161,21,5703.949498
5.723839,6,5723.24554
10.977679,11,5755.843825
14.999158,15,5796.614096
16.950596,17,5843.053777
4.993416,5,5854.034197
0.0,1,5857.633679
15.97819,16,5899.457666
8.549107,9,5922.52105
3.999547,4,5935.376459
6.0,7,5948.776982
4.0,5,5961.158188
17.9403,18,6005.380936
6.0,7,6020.364171
25.0,26,6086.825484
4.0,5,6096.895731
13.0,14,6134.168123
14.551786,15,6172.65652
10.955216,11,6198.152788
14.997217,15,6241.551891
26.731587,27,6310.58195
7.0,8,6331.64663
1.848662,2,6336.614248
3.975242,4,6346.462646
29.0,30,6419.224312
17.047879,18,6458.832406
38.995438,39,6559.329107
1.053391,2,6568.402009
1.733588,2,6571.121576
19.0,20,6616.18472
23.658703,24,6682.769272
27.0,28,6759.644175
0.98537,1,6761.602064
9.981107,10,6790.081061
4.0,5,6804.191974
