timesteps,reward,rewF_sum,rewH_sum,rewP_sum,F_sum,H_sum
133120,10.6000354,0,0,10.60003535,0,0
135168,34.0823971,0,0,34.08239709,0,0
137216,14.7279984,0,0,14.72799849,0,0
139264,25.3778487,0,0,25.37784862,0,0
141312,19.4683505,0,0,19.4683504,0,0
143360,14.7229033,0,0,14.72290314,0,0
145408,39.2087393,0,0,39.20873933,0,0
147456,13.8973511,0,0,13.89735111,0,0
149504,23.289608,0,0,23.28960801,0,0
151552,30.5620952,0,0,30.56209521,0,0
153600,24.0103327,0,0,24.01033258,0,0
155648,14.3632291,0,0,14.363229,0,0
157696,19.3293021,0,0,19.32930209,0,0
159744,22.7968427,0,0,22.79684268,0,0
161792,29.1433496,0,0,29.14334956,0,0
163840,26.9847858,0,0,26.98478587,0,0
165888,37.6145463,0,0,37.61454625,0,0
167936,14.5697055,0,0,14.56970551,0,0
169984,19.3213222,0,0,19.32132212,0,0
172032,16.3038819,0,0,16.30388187,0,0
174080,47.4320256,0,0,47.43202562,0,0
176128,26.1082296,0,0,26.10822961,0,0
178176,27.8006344,0,0,27.80063428,0,0
180224,21.6029309,0,0,21.60293094,0,0
182272,24.7186527,0,0,24.71865277,0,0
184320,33.290768,0,0,33.29076805,0,0
186368,25.8846694,0,0,25.88466934,0,0
188416,28.6857017,0,0,28.68570177,0,0
190464,25.997121,0,0,25.99712094,0,0
192512,23.2961616,0,0,23.29616138,0,0
194560,30.9285791,0,0,30.92857916,0,0
196608,32.5719927,0,0,32.57199257,0,0
198656,20.4037093,0,0,20.40370928,0,0
200704,39.0874347,0,0,39.08743466,0,0
202752,20.4370525,0,0,20.43705256,0,0
204800,21.3031784,0,0,21.30317832,0,0
206848,41.5267273,0,0,41.52672732,0,0
208896,27.6988914,0,0,27.69889129,0,0
210944,42.6541268,0,0,42.65412682,0,0
212992,29.5094097,0,0,29.50940969,0,0
215040,46.0960715,0,0,46.09607143,0,0
217088,19.8278398,0,0,19.8278398,0,0
219136,33.4804646,0,0,33.48046461,0,0
221184,34.6261232,0,0,34.62612314,0,0
223232,40.3517892,0,0,40.3517892,0,0
225280,32.3921792,0,0,32.39217916,0,0
227328,32.1915253,0,0,32.19152534,0,0
229376,24.1012329,0,0,24.10123287,0,0
231424,32.5516273,0,0,32.55162724,0,0
233472,43.4028502,0,0,43.40285014,0,0
235520,34.6122701,0,0,34.6122701,0,0
237568,46.4647394,0,0,46.46473936,0,0
239616,32.1003552,0,0,32.10035515,0,0
241664,46.0955872,0,0,46.09558718,0,0
243712,52.59838,0,0,52.59838006,0,0
245760,29.7257105,0,0,29.72571043,0,0
247808,32.1794725,0,0,32.17947251,0,0
249856,41.7948493,0,0,41.79484926,0,0
251904,32.6441423,0,0,32.64414239,0,0
253952,29.6263382,0,0,29.62633823,0,0
256000,30.0684271,0,0,30.06842706,0,0
258048,36.5881602,0,0,36.58816023,0,0
260096,47.3216282,0,0,47.32162819,0,0
262144,37.5028958,0,0,37.50289576,0,0
264192,41.1793562,0,0,41.17935622,0,0
266240,33.108137,0,0,33.10813705,0,0
268288,41.060625,0,0,41.060625,0,0
270336,30.1953927,0,0,30.19539274,0,0
272384,35.8634768,0,0,35.86347667,0,0
274432,25.022041,0,0,25.02204102,0,0
276480,23.3007939,0,0,23.30079389,0,0
278528,26.5681711,0,0,26.56817111,0,0
280576,41.8967136,0,0,41.89671364,0,0
282624,50.4931598,0,0,50.49315981,0,0
284672,48.8097988,0,0,48.80979871,0,0
286720,38.6036258,0,0,38.60362576,0,0
288768,50.0902963,0,0,50.09029633,0,0
290816,37.0990395,0,0,37.09903948,0,0
292864,35.423164,0,0,35.4231639,0,0
294912,37.781066,0,0,37.78106599,0,0
296960,24.1586382,0,0,24.15863821,0,0
299008,34.3058098,0,0,34.30580981,0,0
301056,42.2,0,0,42.2,0,0
303104,44.0077127,0,0,44.00771266,0,0
305152,43.7200952,0,0,43.72009514,0,0
307200,47.9582026,0,0,47.95820265,0,0
309248,44.5977679,0,0,44.59776786,0,0
311296,52.2921038,0,0,52.29210377,0,0
313344,50.8757904,0,0,50.87579041,0,0
315392,36.1,0,0,36.1,0,0
317440,41.0944229,0,0,41.09442281,0,0
319488,34.8072205,0,0,34.80722044,0,0
321536,48.7053647,0,0,48.7053646,0,0
323584,52.69655,0,0,52.69655001,0,0
325632,43.0853185,0,0,43.08531845,0,0
327680,38.4406371,0,0,38.44063712,0,0
329728,51.5021227,0,0,51.50212258,0,0
331776,48.4876003,0,0,48.48760027,0,0
333824,37.8907195,0,0,37.89071947,0,0
335872,52.3249793,0,0,52.32497933,0,0
337920,49.4938873,0,0,49.49388735,0,0
339968,34.3402311,0,0,34.34023103,0,0
342016,57.492795,0,0,57.4927951,0,0
344064,36.1573963,0,0,36.15739626,0,0
346112,41.0188323,0,0,41.01883229,0,0
348160,33.9944276,0,0,33.99442765,0,0
350208,52.1009691,0,0,52.10096907,0,0
352256,55.4999636,0,0,55.4999636,0,0
354304,55.8886886,0,0,55.88868853,0,0
356352,19.4967078,0,0,19.49670781,0,0
358400,23.2936124,0,0,23.29361237,0,0
360448,44.8957235,0,0,44.89572356,0,0
362496,44.1385743,0,0,44.13857427,0,0
364544,48.9020339,0,0,48.90203381,0,0
366592,59.211385,0,0,59.21138502,0,0
368640,51.2859256,0,0,51.28592554,0,0
370688,41.0735969,0,0,41.07359694,0,0
372736,57.1994749,0,0,57.19947488,0,0
374784,26.3031014,0,0,26.30310142,0,0
376832,74.2718941,0,0,74.27189412,0,0
378880,39.1964238,0,0,39.19642371,0,0
380928,30.4965245,0,0,30.49652443,0,0
382976,50.0979439,0,0,50.0979439,0,0
385024,40.4980196,0,0,40.49801949,0,0
387072,63.2991775,0,0,63.29917752,0,0
389120,66.6980357,0,0,66.69803572,0,0
391168,21.3132106,0,0,21.31321055,0,0
393216,56.3250752,0,0,56.32507518,0,0
395264,51.761218,0,0,51.76121798,0,0
397312,65.4916735,0,0,65.49167352,0,0
399360,59.1001014,0,0,59.10010142,0,0
401408,61.2891083,0,0,61.28910822,0,0
403456,50.0905243,0,0,50.09052429,0,0
405504,52.6989932,0,0,52.6989932,0,0
407552,53.9950582,0,0,53.9950582,0,0
409600,55.1983036,0,0,55.19830357,0,0
411648,70.4987211,0,0,70.49872109,0,0
413696,73.5951706,0,0,73.59517059,0,0
415744,56.566826,0,0,56.56682592,0,0
417792,69.2905056,0,0,69.29050558,0,0
419840,70.1981972,0,0,70.1981972,0,0
421888,50.8779444,0,0,50.87794434,0,0
423936,69.6960285,0,0,69.69602841,0,0
425984,46.2946679,0,0,46.2946679,0,0
428032,59.9898122,0,0,59.98981212,0,0
430080,44,0,0,44,0,0
432128,38.2969441,0,0,38.296944,0,0
434176,56.5029888,0,0,56.5029888,0,0
436224,52,0,0,52,0,0
438272,54.3976716,0,0,54.39767158,0,0
440320,58.1935165,0,0,58.19351651,0,0
442368,71.1940424,0,0,71.1940424,0,0
444416,28.6028872,0,0,28.60288726,0,0
446464,54.2940622,0,0,54.29406218,0,0
448512,57.1042787,0,0,57.10427872,0,0
450560,50.1981517,0,0,50.19815169,0,0
452608,69.3999788,0,0,69.39997883,0,0
454656,44.6987899,0,0,44.69878995,0,0
456704,57.3977679,0,0,57.39776786,0,0
458752,54.424584,0,0,54.42458393,0,0
460800,58.3046217,0,0,58.30462167,0,0
462848,58.4,0,0,58.4,0,0
464896,33.7,0,0,33.7,0,0
466944,56.3977679,0,0,56.39776786,0,0
468992,54.3892477,0,0,54.38924768,0,0
471040,46.8975796,0,0,46.8975796,0,0
473088,40.1785443,0,0,40.17854429,0,0
475136,56.2999185,0,0,56.29991847,0,0
477184,62.5973065,0,0,62.59730652,0,0
479232,52.2987804,0,0,52.29878036,0,0
481280,56.0051786,0,0,56.00517856,0,0
483328,44.7983036,0,0,44.79830357,0,0
485376,41.596395,0,0,41.596395,0,0
487424,54.6,0,0,54.6,0,0
489472,68.29854,0,0,68.29854003,0,0
491520,35.3250902,0,0,35.32509016,0,0
493568,52.7098191,0,0,52.70981903,0,0
495616,60.4037205,0,0,60.40372053,0,0
497664,48.7951019,0,0,48.79510192,0,0
499712,51.5,0,0,51.5,0,0
501760,58.8042787,0,0,58.80427872,0,0
503808,50.0038309,0,0,50.00383078,0,0
505856,69.0039472,0,0,69.00394723,0,0
507904,37.1,0,0,37.1,0,0
509952,50.9992604,0,0,50.99926036,0,0
512000,46.4972683,0,0,46.49726834,0,0
514048,45.6640227,0,0,45.66402273,0,0
516096,58.4697021,0,0,58.46970215,0,0
518144,33.3955681,0,0,33.39556816,0,0
520192,37.2974037,0,0,37.29740372,0,0
522240,50.9,0,0,50.9,0,0
524288,67.2987804,0,0,67.29878036,0,0
526336,58.1055197,0,0,58.10551955,0,0
528384,51.7977679,0,0,51.79776786,0,0
530432,47.7,0,0,47.7,0,0
532480,68.7268161,0,0,68.72681607,0,0
534528,61.9832939,0,0,61.98329389,0,0
536576,60.8281536,0,0,60.82815369,0,0
538624,62.7040904,0,0,62.70409033,0,0
540672,71.1984274,0,0,71.19842744,0,0
542720,36.498418,0,0,36.49841796,0,0
544768,73.1994749,0,0,73.19947488,0,0
546816,52.299368,0,0,52.29936801,0,0
548864,50.799368,0,0,50.79936801,0,0
550912,50.3098554,0,0,50.30985541,0,0
552960,48.2245388,0,0,48.22453875,0,0
555008,55.1054464,0,0,55.10544643,0,0
557056,41.5986652,0,0,41.59866521,0,0
559104,48.7097727,0,0,48.70977266,0,0
561152,78.7992911,0,0,78.79929111,0,0
563200,62.3182616,0,0,62.31826153,0,0
565248,69.5973574,0,0,69.59735736,0,0
567296,46.9984272,0,0,46.99842714,0,0
569344,55.0952646,0,0,55.0952646,0,0
571392,70.3,0,0,70.3,0,0
573440,50.9988393,0,0,50.99883927,0,0
575488,83.2047879,0,0,83.20478791,0,0
577536,45.9049929,0,0,45.90499285,0,0
579584,66,0,0,66,0,0
581632,56.9244602,0,0,56.92446016,0,0
583680,54.6443034,0,0,54.64430348,0,0
585728,62.2671154,0,0,62.26711541,0,0
587776,64.3991822,0,0,64.39918216,0,0
589824,74.199368,0,0,74.19936801,0,0
591872,44.9916373,0,0,44.99163731,0,0
593920,44.5851956,0,0,44.58519556,0,0
595968,49.2985419,0,0,49.29854194,0,0
598016,63.8028278,0,0,63.80282786,0,0
600064,33.3959993,0,0,33.3959993,0,0
602112,63.0050824,0,0,63.0050824,0,0
604160,45.4887403,0,0,45.48874032,0,0
606208,74.8,0,0,74.8,0,0
608256,27.9373552,0,0,27.93735512,0,0
610304,69.6,0,0,69.6,0,0
612352,76.3916181,0,0,76.39161805,0,0
614400,43.5160203,0,0,43.51602029,0,0
616448,41.9033565,0,0,41.9033565,0,0
618496,63.2168745,0,0,63.21687444,0,0
620544,38.7893907,0,0,38.78939073,0,0
622592,65.0834821,0,0,65.08348214,0,0
624640,72.5963546,0,0,72.59635457,0,0
626688,75.4993316,0,0,75.49933158,0,0
628736,62.58961,0,0,62.58961004,0,0
630784,67.9936799,0,0,67.99367986,0,0
632832,53.5988134,0,0,53.59881338,0,0
634880,58.4045466,0,0,58.40454653,0,0
636928,56.6825839,0,0,56.68258395,0,0
638976,68.9,0,0,68.9,0,0
641024,60.4944959,0,0,60.49449588,0,0
643072,55.2008128,0,0,55.2008128,0,0
645120,61.9,0,0,61.9,0,0
647168,49.5837319,0,0,49.58373184,0,0
649216,47.5978282,0,0,47.59782824,0,0
651264,73.4,0,0,73.4,0,0
653312,48.4982446,0,0,48.49824464,0,0
655360,76.3885351,0,0,76.38853504,0,0
657408,58.9982741,0,0,58.99827409,0,0
659456,42.1934993,0,0,42.19349929,0,0
661504,62.9950213,0,0,62.99502125,0,0
663552,56.7002582,0,0,56.70025818,0,0
665600,56.3989896,0,0,56.39898957,0,0
667648,78.5045466,0,0,78.50454657,0,0
669696,65.6,0,0,65.6,0,0
671744,58.3982741,0,0,58.39827409,0,0
673792,59.4976421,0,0,59.4976421,0,0
675840,51.4021453,0,0,51.40214528,0,0
677888,56.7,0,0,56.7,0,0
679936,79.9049107,0,0,79.90491071,0,0
681984,60.7327982,0,0,60.73279822,0,0
684032,71.3,0,0,71.3,0,0
686080,84.9999297,0,0,84.99992967,0,0
688128,58.6981121,0,0,58.69811214,0,0
690176,74.4997626,0,0,74.49976257,0,0
692224,62.9997875,0,0,62.99978752,0,0
694272,59.0062137,0,0,59.00621373,0,0
696320,73.3700582,0,0,73.37005817,0,0
698368,59.2974565,0,0,59.29745655,0,0
700416,61,0,0,61,0,0
702464,78.393038,0,0,78.39303796,0,0
704512,74.1978667,0,0,74.19786671,0,0
706560,57.2977679,0,0,57.29776786,0,0
708608,76.2,0,0,76.2,0,0
710656,52.5988429,0,0,52.59884289,0,0
712704,78.6988234,0,0,78.69882339,0,0
714752,57.2966513,0,0,57.29665124,0,0
716800,80.491724,0,0,80.49172398,0,0
718848,61.2992604,0,0,61.29926036,0,0
720896,58.6977138,0,0,58.69771382,0,0
722944,77.9,0,0,77.9,0,0
724992,78.5,0,0,78.5,0,0
727040,60.4988388,0,0,60.49883884,0,0
729088,57.69256,0,0,57.69256001,0,0
731136,46.3042787,0,0,46.30427872,0,0
733184,54.1986284,0,0,54.19862837,0,0
735232,69.6051786,0,0,69.60517856,0,0
737280,67.0029687,0,0,67.00296874,0,0
739328,84.4986464,0,0,84.49864644,0,0
741376,80.8,0,0,80.8,0,0
743424,71.5028278,0,0,71.50282786,0,0
745472,72.30736,0,0,72.30736005,0,0
747520,83.2,0,0,83.2,0,0
749568,82.7,0,0,82.7,0,0
751616,70.8078795,0,0,70.80787951,0,0
753664,46.3700035,0,0,46.37000363,0,0
755712,53.0994749,0,0,53.09947488,0,0
757760,55.5,0,0,55.5,0,0
759808,74.4995945,0,0,74.49959447,0,0
761856,83.9102206,0,0,83.91022058,0,0
763904,64.2251786,0,0,64.22517858,0,0
765952,61.8043654,0,0,61.8043654,0,0
768000,82.1,0,0,82.1,0,0
770048,74.5975796,0,0,74.5975796,0,0
772096,49.4751983,0,0,49.47519831,0,0
774144,72.0666566,0,0,72.0666566,0,0
776192,75.3,0,0,75.3,0,0
778240,78.6022845,0,0,78.60228446,0,0
780288,61.8991708,0,0,61.89917076,0,0
782336,85.8,0,0,85.8,0,0
784384,62.2286059,0,0,62.22860592,0,0
786432,63.1,0,0,63.1,0,0
788480,69.2,0,0,69.2,0,0
790528,79.7,0,0,79.7,0,0
792576,76.090593,0,0,76.09059301,0,0
794624,52.9,0,0,52.9,0,0
796672,62.499368,0,0,62.49936801,0,0
798720,85.8,0,0,85.8,0,0
800768,62.9983036,0,0,62.99830357,0,0
802816,52.2983376,0,0,52.29833761,0,0
804864,86.5,0,0,86.5,0,0
806912,59.4,0,0,59.4,0,0
808960,72,0,0,72,0,0
811008,66.2,0,0,66.2,0,0
813056,81.4638152,0,0,81.46381522,0,0
815104,81.7,0,0,81.7,0,0
817152,61.3982741,0,0,61.39827409,0,0
819200,84.3,0,0,84.3,0,0
821248,84.5,0,0,84.5,0,0
823296,79.8,0,0,79.8,0,0
825344,71.2049107,0,0,71.20491071,0,0
827392,51.4,0,0,51.4,0,0
829440,78.6,0,0,78.6,0,0
831488,43.2959521,0,0,43.29595206,0,0
833536,82.4,0,0,82.4,0,0
835584,83.7656205,0,0,83.76562053,0,0
837632,96.9,0,0,96.9,0,0
839680,74,0,0,74,0,0
841728,77.3,0,0,77.3,0,0
843776,67.3977679,0,0,67.39776786,0,0
845824,71.4,0,0,71.4,0,0
847872,72.0981335,0,0,72.09813344,0,0
849920,59.5,0,0,59.5,0,0
851968,91.9,0,0,91.9,0,0
854016,81.8711873,0,0,81.87118729,0,0
856064,67.8914819,0,0,67.89148189,0,0
858112,65.0997178,0,0,65.0997178,0,0
860160,72.4158152,0,0,72.41581527,0,0
862208,95.1,0,0,95.1,0,0
864256,85.1982741,0,0,85.19827409,0,0
866304,80.1051786,0,0,80.10517856,0,0
868352,65.7,0,0,65.7,0,0
870400,71.2998954,0,0,71.29989537,0,0
872448,69.0988098,0,0,69.09880981,0,0
874496,73.2049107,0,0,73.20491071,0,0
876544,78.1,0,0,78.1,0,0
878592,39.2911762,0,0,39.29117615,0,0
880640,58.3537837,0,0,58.35378366,0,0
882688,52.499368,0,0,52.49936801,0,0
884736,82.6985419,0,0,82.69854194,0,0
886784,62.5993555,0,0,62.59935545,0,0
888832,62.999368,0,0,62.99936801,0,0
890880,74.699368,0,0,74.69936801,0,0
892928,58.7,0,0,58.7,0,0
894976,74.3882623,0,0,74.38826226,0,0
897024,60.8,0,0,60.8,0,0
899072,73.1680456,0,0,73.16804556,0,0
901120,80.4,0,0,80.4,0,0
903168,87.4975796,0,0,87.4975796,0,0
905216,78.4,0,0,78.4,0,0
907264,87.8,0,0,87.8,0,0
909312,79.199368,0,0,79.19936801,0,0
911360,78.299368,0,0,78.29936801,0,0
913408,88.197749,0,0,88.19774897,0,0
915456,78.4,0,0,78.4,0,0
917504,80.1987804,0,0,80.19878036,0,0
919552,70.0050824,0,0,70.0050824,0,0
921600,65.0934993,0,0,65.09349929,0,0
923648,62.1,0,0,62.1,0,0
925696,71.5,0,0,71.5,0,0
927744,86.4,0,0,86.4,0,0
929792,62.2,0,0,62.2,0,0
931840,87.5982741,0,0,87.59827409,0,0
933888,87.3,0,0,87.3,0,0
935936,82.1,0,0,82.1,0,0
937984,77.2982741,0,0,77.29827409,0,0
940032,89.1008898,0,0,89.10088982,0,0
942080,74,0,0,74,0,0
944128,74.3,0,0,74.3,0,0
946176,42.9975796,0,0,42.9975796,0,0
948224,80,0,0,80,0,0
950272,71.3993531,0,0,71.39935306,0,0
952320,80,0,0,80,0,0
954368,81.7982741,0,0,81.79827409,0,0
956416,82.0977679,0,0,82.09776786,0,0
958464,78.6994431,0,0,78.69944311,0,0
960512,81.2,0,0,81.2,0,0
962560,82.8051786,0,0,82.80517857,0,0
964608,80.1083028,0,0,80.10830279,0,0
966656,99,0,0,99,0,0
968704,88.4,0,0,88.4,0,0
970752,93.5,0,0,93.5,0,0
972800,80.5,0,0,80.5,0,0
974848,72.2977679,0,0,72.29776786,0,0
976896,75.8934993,0,0,75.89349929,0,0
978944,87.3,0,0,87.3,0,0
980992,80.7981002,0,0,80.79810023,0,0
983040,75.9,0,0,75.9,0,0
985088,74.4,0,0,74.4,0,0
987136,81.4977679,0,0,81.49776786,0,0
989184,85.499368,0,0,85.49936801,0,0
991232,73.7981484,0,0,73.79814837,0,0
993280,78.5,0,0,78.5,0,0
995328,71.8,0,0,71.8,0,0
997376,81.2992808,0,0,81.29928077,0,0
999424,72.6,0,0,72.6,0,0
