#{"t_start": 1620663560.5533378, "env_id": "mario_puzzle-v0"}
r,l,t
2.0,3,15.547699
1.980805,2,21.809028
11.999185,12,53.495837
19.997296,20,105.281871
1.711315,2,109.717952
6.99368,7,125.614199
5.791856,6,137.491047
7.989459,8,156.339091
10.999698,11,184.542586
3.839139,4,192.614126
12.0,13,229.00106
4.53588,5,242.433363
2.74093,3,248.587922
16.949627,17,297.858815
4.0,5,311.136087
8.926928,9,334.692622
7.935649,8,357.527459
2.0,3,365.427278
0.0,1,366.715425
4.593453,5,379.206031
9.829432,10,404.865455
12.977679,13,437.015056
1.796408,2,442.465364
10.999788,11,466.706822
20.832403,21,519.812447
16.974102,17,562.286957
7.0,8,581.986504
14.0,15,624.209615
3.992573,4,630.695913
15.0,16,677.253372
2.0,3,683.543357
7.0,8,706.666218
0.193791,1,711.049825
6.99229,7,732.914682
16.0,17,779.33986
6.0,7,795.764159
0.0,1,798.914296
1.987804,2,808.250979
9.0,10,833.017941
2.0,3,842.912517
0.0,1,844.167367
15.699914,16,884.892918
12.980357,13,925.676605
2.725939,3,931.82608
20.0,21,986.494216
1.661521,2,994.883454
9.999835,10,1019.795373
8.995869,9,1044.926601
12.955216,13,1079.272083
1.385282,2,1083.314752
9.996698,10,1108.703844
22.994068,23,1170.66081
7.638215,8,1194.384474
16.27826,17,1237.926866
9.983036,10,1268.548279
17.950596,18,1312.683108
7.812359,8,1337.264256
6.977679,7,1357.27041
1.977679,2,1362.423037
24.994253,25,1431.558116
17.0,18,1472.92994
39.123214,40,1578.722504
1.0,2,1581.639772
18.0,19,1629.014419
2.99368,3,1636.877876
3.0,4,1646.023131
32.992993,33,1742.139309
24.980944,25,1806.30364
3.99368,4,1817.812975
1.982935,2,1825.460801
1.777982,2,1831.990727
8.987804,9,1863.139527
2.616031,3,1870.398508
3.983036,4,1879.59452
2.0,3,1887.077759
9.0,10,1916.626186
0.999187,1,1918.394747
2.807739,3,1927.195193
46.980357,47,2065.020955
3.871523,4,2073.894557
2.688092,3,2080.059388
11.0,12,2108.513069
3.998466,4,2121.579453
10.965227,11,2146.928798
22.0,23,2200.091046
13.939867,14,2238.409627
3.0,4,2249.278534
16.987804,17,2286.338588
0.999212,1,2290.318806
0.0,1,2291.718759
6.00904,7,2313.049314
0.99368,1,2314.61193
0.987804,1,2318.580057
13.0,14,2351.993917
24.976721,25,2411.940647
5.998299,6,2428.356708
8.998469,9,2449.458937
8.661447,9,2474.474821
3.0,4,2484.131992
23.998733,24,2551.497624
13.0,14,2589.939234
9.0,10,2621.256831
19.977679,20,2665.276066
16.945341,17,2706.46437
2.591849,3,2715.187026
18.0,19,2770.150023
3.99368,4,2779.627939
9.987804,10,2809.15729
3.0,4,2816.400691
1.268455,2,2822.549709
3.999788,4,2835.866985
1.883873,2,2839.324693
31.99022,32,2923.672835
1.99368,2,2927.960197
16.049107,17,2971.549264
17.661673,18,3016.935492
1.0,2,3022.067307
5.858299,6,3035.900229
1.0,2,3042.627867
0.008898,1,3047.266005
4.981318,5,3059.187118
9.0,10,3084.248596
3.733588,4,3096.584903
1.99963,2,3103.438033
6.998383,7,3123.656073
0.0,1,3124.820115
12.0,13,3153.571655
2.256775,3,3164.516081
2.997478,3,3176.598067
1.0,2,3180.762802
33.0,34,3278.44846
7.0,8,3297.1238
2.0,3,3304.919129
5.0,6,3318.792483
4.051786,5,3331.369197
9.987804,10,3359.824518
1.191964,2,3367.450611
0.643822,1,3370.484461
2.286059,3,3376.624739
1.759804,2,3381.452192
14.980357,15,3418.395117
2.0,3,3425.206756
16.990463,17,3464.191992
2.09143,3,3471.502674
6.0,7,3485.444888
1.998733,2,3490.06064
3.0,4,3500.575194
2.99368,3,3508.542197
15.969663,16,3552.071163
0.988393,1,3555.449616
9.986095,10,3577.549382
0.983036,1,3581.229751
28.999272,29,3659.910523
2.0,3,3667.235987
2.0,3,3674.695779
4.993161,5,3688.299575
0.963921,1,3689.993778
3.99368,4,3699.21319
0.0,1,3700.467939
8.978459,9,3727.85822
21.039346,22,3790.865428
6.0,7,3809.667297
26.990849,27,3876.653525
3.987804,4,3888.680097
20.2316,21,3945.3636
0.049107,1,3950.154376
8.0,9,3968.809985
6.082586,7,3982.804759
3.263393,4,3995.03564
3.993531,4,4003.209057
4.0,5,4016.198437
9.995438,10,4042.338103
9.0,10,4069.289778
11.929728,12,4107.029906
8.049107,9,4132.231626
21.049107,22,4190.270432
13.02437,14,4220.521021
17.971942,18,4269.664336
0.992549,1,4271.616937
24.0,25,4339.205979
1.995438,2,4343.410163
10.99368,11,4371.549452
5.0,6,4384.043886
1.572585,2,4388.796001
0.987804,1,4392.068263
31.996038,32,4476.622367
2.991855,3,4483.509091
33.694009,34,4565.524007
4.988098,5,4579.439481
0.0,1,4580.485082
8.969876,9,4600.751413
0.993161,1,4605.019213
0.983036,1,4607.520555
45.0,46,4721.903503
4.0,5,4736.458535
3.99368,4,4747.428642
6.99368,7,4763.868528
2.51496,3,4775.098342
10.0,11,4799.794572
6.994068,7,4816.801877
66.0,67,4998.09894
35.741324,36,5089.658029
2.940955,3,5096.300355
1.0,2,5100.042405
17.808764,18,5145.59486
39.99368,40,5249.317945
10.901643,11,5269.867535
21.0,22,5325.917871
14.989448,15,5363.250827
8.0,9,5388.644802
8.0,9,5411.434183
28.0,29,5492.78048
4.995137,5,5506.053941
1.692616,2,5509.78436
6.733588,7,5522.365398
29.0,30,5598.190065
11.99368,12,5631.863766
19.629662,20,5682.815129
17.994431,18,5737.694306
0.992604,1,5739.183688
2.991822,3,5748.211819
13.983837,14,5784.030709
