#{"t_start": 1620663560.8843927, "env_id": "mario_puzzle-v0"}
r,l,t
9.99368,10,33.298479
6.909376,7,51.110914
1.0,2,55.927361
0.0,1,59.10483
39.994036,40,157.097782
0.994078,1,158.961293
3.988388,4,169.975648
5.558182,6,184.233872
3.999896,4,192.526975
20.0,21,247.525623
5.0,6,261.427899
0.615146,1,264.828276
18.136441,19,320.986728
20.783009,21,377.043936
3.0,4,386.501822
3.975796,4,396.811825
16.992604,17,440.714347
2.082586,3,445.02506
0.0,1,446.718232
2.994068,3,455.064458
21.983036,22,510.361519
14.599567,15,545.785365
7.99368,8,565.266363
3.113105,4,577.548427
4.0,5,591.950096
0.994431,1,596.515251
8.9256,9,619.952486
7.97753,8,637.867029
5.980357,6,658.438268
4.929454,5,669.895542
5.710382,6,684.775225
1.09791,2,690.904698
2.99368,3,698.600524
5.733588,6,716.504891
1.0,2,722.092186
4.970544,5,737.924335
0.311142,1,742.311316
16.975796,17,786.261157
18.975796,19,839.509403
22.069212,23,898.274467
5.0,6,916.033173
0.997981,1,921.104047
14.054464,15,956.18832
7.0,8,981.179608
1.541676,2,988.993779
4.0,5,999.994193
19.0,20,1058.212051
0.0,1,1060.416989
3.172024,4,1069.236119
1.99368,2,1073.969867
2.678688,3,1080.834575
3.698314,4,1088.824512
7.0,8,1109.951479
2.0,3,1116.616433
0.0,1,1119.173876
32.0,33,1209.660115
4.0,5,1222.574732
7.0,8,1245.164303
13.0,14,1286.10224
6.0,7,1301.353232
6.66864,7,1321.122932
4.966809,5,1336.738031
7.975796,8,1358.087964
8.955216,9,1387.231815
32.0,33,1468.225338
4.480652,5,1483.152584
8.0,9,1503.249313
6.092747,7,1518.953603
7.955216,8,1539.438029
11.999968,12,1573.918823
11.99368,12,1603.789467
11.999975,12,1634.446622
2.128296,3,1643.000533
21.0,22,1706.968023
1.081009,2,1713.810587
0.082586,1,1716.089435
32.0,33,1802.966223
6.988393,7,1823.001475
1.968427,2,1826.809858
23.0,24,1900.834548
17.049446,18,1953.527675
12.0,13,1991.977224
1.092748,2,1999.029062
3.987804,4,2008.437893
17.988224,18,2058.839162
8.966612,9,2079.668176
21.997583,22,2134.278053
2.0,3,2142.752444
0.992604,1,2144.559773
4.733585,5,2158.33823
5.9256,6,2171.450077
10.987804,11,2195.337549
5.964226,6,2214.724768
18.0,19,2259.020621
3.858299,4,2267.664021
2.0,3,2274.047929
0.987563,1,2276.719276
17.0,18,2327.580101
1.0,2,2330.647516
10.051786,11,2360.974788
8.999231,9,2380.887787
3.980805,4,2391.15611
12.145029,13,2420.258451
1.194643,2,2426.679737
6.99368,7,2440.907232
4.680456,5,2456.459043
13.974102,14,2495.844239
4.40625,5,2512.244687
2.0,3,2519.664078
18.051786,19,2568.477084
2.99368,3,2575.016299
6.639886,7,2596.127
7.982741,8,2621.094034
10.9256,11,2646.043585
3.99368,4,2653.274956
4.893023,5,2662.319136
42.0,43,2779.471259
7.993531,8,2800.476685
0.977679,1,2804.955102
4.0,5,2815.220582
13.993531,14,2853.395109
22.99368,23,2914.276375
10.0,11,2943.3138
19.0,20,2990.647792
11.992548,12,3023.754914
5.996319,6,3041.202257
8.810498,9,3064.015222
8.0,9,3087.875072
5.477679,6,3108.187864
5.0,6,3122.042936
12.0,13,3151.389599
16.982446,17,3200.164375
66.0,67,3384.264772
25.956748,26,3446.873347
3.866467,4,3453.983558
18.987804,19,3498.571317
7.265777,8,3520.492094
3.0,4,3529.714797
5.0,6,3544.992146
2.049107,3,3555.895977
5.978501,6,3569.101475
20.0,21,3623.129015
1.983036,2,3630.836357
0.995159,1,3634.207756
41.837057,42,3744.782139
15.0,16,3787.56025
2.084331,3,3798.411288
2.0,3,3807.418458
28.729334,29,3880.0411
2.0,3,3885.913035
9.977679,10,3915.271522
1.120926,2,3923.781531
0.0,1,3924.86205
3.0,4,3934.209439
6.638152,7,3954.521228
1.977679,2,3959.362524
10.980383,11,3980.331104
15.0,16,4021.572711
2.980357,3,4029.086575
13.99808,14,4067.559837
7.0,8,4091.028602
15.998614,16,4135.927833
22.99368,23,4196.75746
11.957645,12,4222.474155
0.983036,1,4225.261522
1.0,2,4227.760335
3.99572,4,4241.877954
23.977679,24,4302.288311
5.0,6,4317.536739
28.0,29,4394.274736
10.210787,11,4421.36151
5.982741,6,4439.648612
12.0,13,4473.466894
4.96157,5,4486.175963
5.742967,6,4500.501762
7.99368,8,4520.858745
6.983036,7,4537.809763
10.0,11,4563.318157
17.0,18,4606.09479
19.975796,20,4656.430145
9.955216,10,4680.218429
7.042828,8,4703.765416
0.995983,1,4706.563454
7.782743,8,4723.544512
14.977679,15,4765.392587
2.95246,3,4773.523471
24.0,25,4835.701636
0.0,1,4837.689267
5.983885,6,4853.598044
13.972653,14,4891.695504
7.049107,8,4917.873497
3.950596,4,4925.902125
0.266071,1,4930.923577
18.980357,19,4980.433584
3.995289,4,4989.370747
4.99368,5,5003.090695
3.603635,4,5012.625268
2.0,3,5018.706368
18.0,19,5067.42316
3.733588,4,5078.966828
4.0,5,5090.70382
13.964675,14,5121.286541
6.549107,7,5141.896114
4.977679,5,5157.304854
3.997414,4,5171.206344
6.0,7,5186.852875
15.999887,16,5229.749243
13.0,14,5258.08392
2.0,3,5263.680721
19.051786,20,5314.857822
16.0,17,5355.792504
13.987804,14,5395.57693
25.993416,26,5463.685747
8.976451,9,5490.67454
14.0,15,5521.985124
17.0,18,5567.785129
3.0,4,5577.482817
5.046441,6,5594.553606
2.982741,3,5603.172303
8.361164,9,5627.228217
10.0,11,5655.197412
21.977679,22,5714.71416
8.0,9,5740.493653
0.993908,1,5744.658034
14.994431,15,5783.813108
2.987804,3,5795.143689
5.99368,6,5807.55253
0.0,1,5809.840096
3.0,4,5821.306084
19.049446,20,5879.806432
36.947339,37,5969.435268
3.549107,4,5980.624249
3.771809,4,5987.306512
2.770524,3,5994.758726
10.952326,11,6021.466818
2.995974,3,6031.216954
15.987804,16,6073.178935
2.0,3,6078.29524
26.0,27,6142.631707
10.191689,11,6170.674346
4.945966,5,6185.419574
1.0,2,6188.568959
11.26875,12,6223.937947
34.05208,35,6317.431337
4.885722,5,6329.591038
1.0,2,6331.989757
18.668119,19,6375.8383
6.980357,7,6397.181809
9.697321,10,6419.552783
3.935108,4,6426.850858
34.974102,35,6511.449752
11.0,12,6540.45638
1.051786,2,6550.452538
0.0,1,6552.501083
0.994216,1,6555.615349
14.9256,15,6590.796667
7.0,8,6608.475973
12.981749,13,6642.002232
12.9376,13,6679.845946
17.99368,18,6728.396452
2.975796,3,6734.442198
23.0,24,6803.473855
32.049517,33,6875.627727
26.0,27,6944.707174
21.992604,22,6995.793925
4.0,5,7005.707811
23.994299,24,7060.870413
5.666845,6,7078.341692
1.99368,2,7085.228963
14.975796,15,7119.234666
4.0,5,7132.393744
2.0,3,7136.748055
0.967278,1,7139.270163
40.0,41,7239.756622
9.98695,10,7268.553875
9.99368,10,7294.693058
5.452683,6,7312.841918
29.0,30,7374.720099
33.719157,34,7457.189811
5.829432,6,7473.087861
33.190736,34,7559.437105
0.0,1,7560.236231
4.892744,5,7575.275628
13.0,14,7610.743978
4.982741,5,7621.883661
38.0,39,7718.639697
1.0,2,7723.661225
15.982446,16,7768.6933
19.980357,20,7823.194293
2.994431,3,7831.783245
6.977599,7,7849.176436
3.0,4,7858.538508
10.263393,11,7886.670579
0.99787,1,7888.703446
9.99368,10,7909.765911
0.99368,1,7913.549572
5.882875,6,7929.579398
24.049107,25,8000.468317
5.0,6,8014.707617
2.808296,3,8021.774783
2.987883,3,8031.75989
1.0,2,8034.619175
10.0,11,8057.475595
24.0,25,8117.523361
24.713759,25,8176.270443
4.99368,5,8185.795642
12.993728,13,8223.349883
4.999236,5,8240.500587
0.998313,1,8243.264455
2.993416,3,8252.065497
3.0,4,8258.354233
2.0,3,8270.034772
4.0,5,8282.991938
2.871719,3,8289.75295
4.0,5,8304.502154
1.993531,2,8309.569122
0.952944,1,8311.177569
0.994431,1,8312.939602
6.983036,7,8335.874144
1.0,2,8340.601728
4.0,5,8347.861362
20.992604,21,8408.529135
15.975796,16,8447.002556
1.051786,2,8453.749428
4.039616,5,8466.263917
32.983036,33,8552.649479
15.994036,16,8590.310394
17.0,18,8630.055927
3.993531,4,8643.279071
1.733588,2,8646.536327
20.26875,21,8693.857872
5.996027,6,8704.195794
4.994431,5,8713.550048
24.0,25,8767.358282
1.287886,2,8772.950373
30.833306,31,8849.574496
5.980858,6,8864.485435
41.0,42,8962.673827
9.049107,10,8986.968919
12.0,13,9016.356475
0.983036,1,9020.002299
59.977679,60,9156.655203
4.918515,5,9172.196968
21.0,22,9229.382527
3.699238,4,9239.776857
3.497127,4,9250.135176
3.0,4,9261.006813
9.050505,10,9289.093774
10.915222,11,9317.152628
2.051786,3,9326.946852
0.0,1,9329.045195
2.963773,3,9336.03968
48.0,49,9453.773422
15.0,16,9491.572863
25.0,26,9555.223188
4.993161,5,9567.02057
15.0,16,9598.672701
1.0,2,9602.491323
11.975796,12,9631.722186
33.950596,34,9721.454057
10.0,11,9751.619799
17.985888,18,9792.534342
21.0,22,9848.180748
8.999231,9,9871.335101
1.997135,2,9875.769288
34.0,35,9965.472512
3.993416,4,9975.60121
13.981749,14,10008.014816
14.0,15,10042.090393
40.998391,41,10138.902448
1.498799,2,10144.537261
20.758003,21,10201.341055
19.0,20,10246.272327
17.0,18,10283.943103
28.0,29,10363.451766
3.0,4,10373.008729
7.993161,8,10394.181695
26.0,27,10459.674698
23.993416,24,10516.170246
7.977679,8,10543.083817
24.0,25,10607.565788
14.997824,15,10641.037591
7.0,8,10659.052686
0.0,1,10661.103131
11.99368,12,10690.772476
67.0,68,10855.103081
13.99963,14,10888.817481
14.99368,15,10924.759772
2.049107,3,10934.989141
41.0,42,11044.282317
18.0,19,11089.707271
29.0,30,11159.408815
0.084122,1,11162.268945
74.733588,75,11347.883233
86.0,87,11567.462779
10.0,11,11588.261442
35.043654,36,11684.762969
1.736311,2,11689.166807
32.957424,33,11758.417086
31.0,32,11831.306898
18.0,19,11878.004623
55.023174,56,12023.283495
1.983036,2,12026.323968
3.0,4,12033.49183
8.0,9,12055.862034
23.0,24,12114.076105
2.734916,3,12120.224811
6.984623,7,12134.393594
3.982741,4,12144.802969
30.0,31,12228.499684
1.998641,2,12232.134986
32.0,33,12305.848435
16.999566,17,12347.291773
12.266071,13,12381.715373
51.987804,52,12496.791816
10.955305,11,12522.911751
34.994419,35,12608.560877
27.983036,28,12682.072032
24.993531,25,12748.008188
17.982741,18,12789.170049
17.0,18,12831.911336
17.680456,18,12880.50227
7.191964,8,12899.460123
12.0,13,12930.042572
37.992698,38,13033.707563
2.0,3,13038.291095
33.989925,34,13118.599732
19.0,20,13173.945019
0.0,1,13175.943779
9.0,10,13200.481014
61.0,62,13351.628207
10.975796,11,13372.351083
2.99368,3,13378.236572
4.73654,5,13390.610595
1.999126,2,13397.26837
0.0,1,13398.406702
57.0,58,13546.384269
14.993161,15,13577.005798
43.982971,44,13689.437886
4.983036,5,13702.275107
4.0,5,13712.538959
1.0,2,13717.986208
17.994431,18,13761.453741
9.993416,10,13784.766157
13.99368,14,13821.041329
12.993161,13,13853.664135
9.0,10,13878.90647
27.986464,28,13949.258381
32.886465,33,14029.532853
17.0,18,14072.591873
33.983036,34,14155.508989
29.993161,30,14226.534255
42.965227,43,14317.593987
3.0,4,14328.31188
34.0,35,14410.846675
3.286059,4,14421.293833
9.9953,10,14446.572016
17.0,18,14487.049912
0.076543,1,14489.179979
19.266133,20,14534.444993
3.982992,4,14544.23928
3.0,4,14552.903028
19.70598,20,14597.165118
3.0,4,14607.269648
15.993161,16,14652.660906
99.0,99,14888.911257
3.049107,4,14904.750564
47.049107,48,15036.181005
56.049107,57,15160.879151
22.975158,23,15217.869419
3.703718,4,15224.537033
1.990583,2,15228.011574
33.0,34,15304.479488
13.955216,14,15335.621355
8.940388,9,15354.19882
10.0,11,15380.316532
5.0,6,15395.486697
26.982741,27,15461.959906
7.0,8,15481.986986
1.798197,2,15486.481524
0.0,1,15489.306748
2.733588,3,15497.515576
38.115083,39,15590.819778
25.0,26,15645.424025
48.981107,49,15755.076129
13.0,14,15788.327605
63.996215,64,15928.17052
24.0,25,15995.034889
3.987804,4,16002.562499
16.0,17,16040.675368
77.0,78,16213.234221
0.0,1,16215.673398
21.0,22,16256.627283
0.082586,1,16259.652978
6.084331,7,16278.088403
2.0,3,16282.453143
34.0,35,16361.45104
5.998729,6,16376.583702
4.0,5,16388.885816
14.0,15,16421.409666
52.999297,53,16546.062868
10.977679,11,16572.245771
21.99963,22,16623.739168
6.120536,7,16639.023988
9.049107,10,16663.563854
9.123214,10,16689.585628
13.990491,14,16720.03209
57.99368,58,16856.067887
46.0,47,16964.957872
0.993415,1,16966.400331
7.949831,8,16985.761457
54.0,55,17120.184387
13.263393,14,17154.489041
11.983036,12,17182.241513
58.0,59,17307.104612
7.049107,8,17333.399275
19.996754,20,17384.730422
14.0,15,17411.165159
22.0,23,17469.941185
8.802906,9,17492.535089
24.0,25,17550.296463
7.977679,8,17570.808596
1.99368,2,17576.319092
34.734338,35,17648.720806
6.0,7,17661.99866
26.992303,27,17724.108135
68.0,69,17901.322854
2.041676,3,17913.751797
11.0,12,17942.751419
21.986464,22,17996.286568
31.0,32,18065.93101
3.99368,4,18072.957848
0.987804,1,18074.884902
3.987804,4,18083.217034
7.733588,8,18099.214512
99.0,99,18336.374362
27.975796,28,18400.565509
48.0,49,18507.025465
4.0,5,18521.730485
