#{"t_start": 1621298921.2702146, "env_id": "mario_puzzle-v0"}
r,l,t
102.281136,99,78.145992
94.800346,99,147.886375
102.258266,99,234.891629
106.105876,99,576.622186
102.11231,99,877.687177
103.503761,99,1150.975608
106.221302,99,1438.993492
99.607116,99,1761.583038
101.00286,99,2066.903662
100.956012,99,2364.170743
102.766212,99,2657.658069
96.399543,99,2977.386833
102.475614,99,3300.420405
105.932067,99,3589.645639
99.636254,99,3883.847097
102.087956,99,4203.003386
99.627667,99,4504.585204
100.250835,99,4805.378516
97.33412,99,4981.83584
105.425285,99,5130.777338
105.449773,99,5305.868503
92.185145,99,5486.393151
96.845324,99,5659.306777
104.63416,99,5845.27403
101.214749,99,6011.092696
97.074253,99,6191.028693
99.619192,99,6362.26783
105.065597,99,6539.056943
101.021252,99,6701.379141
109.820767,99,6877.508621
98.553265,99,7043.313007
99.41494,99,7199.178907
104.562686,99,7376.143883
104.806591,99,7540.75316
97.224259,99,7717.303478
105.016993,99,7891.111771
97.82753,99,8051.544347
97.197625,99,8208.858882
109.499167,99,8382.471248
103.388824,99,8542.328294
105.887223,99,8713.979412
96.730517,99,8870.323621
98.207532,99,9037.662511
102.960322,99,9195.505367
99.267516,99,9358.694243
101.654613,99,9533.963428
104.627802,99,9694.272589
100.414124,99,9862.411644
95.65351,99,10037.772691
106.724936,99,10205.756257
107.539309,99,10379.36344
103.2456,99,10542.601317
114.466732,99,10709.83018
101.419296,99,10880.063577
100.561708,99,11043.115314
107.947273,99,11225.000793
107.2901,99,11393.503366
98.778803,99,11557.871665
103.892548,99,11722.497365
100.438758,99,11892.343527
103.988166,99,12055.102343
92.838172,99,12226.651887
101.43186,99,12397.631048
101.228872,99,12559.47049
100.051599,99,12730.653049
99.619399,99,12900.614529
101.587371,99,13069.864712
105.910696,99,13222.344537
97.654022,99,13389.303432
99.780163,99,13548.805153
110.788654,99,13711.302378
101.301094,99,13874.76985
113.086433,99,14044.848034
104.428022,99,14215.04889
97.276725,99,14388.892407
109.095899,99,14555.280637
106.560421,99,14732.618322
112.75551,99,14894.591669
97.832194,99,15049.557907
92.508576,99,15221.504139
97.946306,99,15387.870595
109.789348,99,15549.334113
109.961956,99,15712.0243
109.164047,99,15878.592612
105.938691,99,16044.892864
107.077774,99,16213.868343
105.060492,99,16384.027448
100.260462,99,16545.194839
101.981035,99,16707.684137
106.27625,99,16870.871983
99.729771,99,17032.026077
104.081996,99,17202.187837
98.432064,99,17364.967894
114.187649,99,17527.698018
101.601799,99,17696.513366
107.339895,99,17854.500863
98.41509,99,17997.482425
106.697355,99,18146.920773
105.881528,99,18316.977212
103.024587,99,18478.455657
101.576386,99,18627.572495
102.645887,99,18793.869235
106.254137,99,18962.83372
102.661055,99,19127.765879
106.867776,99,19276.435985
111.163102,99,19422.537094
101.129703,99,19583.873082
93.009151,99,19746.379934
107.41506,99,19906.110336
98.267869,99,20077.151472
101.694888,99,20245.306957
98.313789,99,20424.698756
107.310382,99,20590.61489
103.578757,99,20749.785452
113.387204,99,20924.071486
101.05881,99,21088.26267
119.028559,99,21251.579834
104.924931,99,21407.720648
100.93507,99,21570.703386
100.596424,99,21731.914967
101.514523,99,21898.405225
98.772055,99,22059.334726
108.025844,99,22221.265224
100.261846,99,22388.163894
108.81336,99,22552.76982
105.770149,99,22725.902274
94.907062,99,22899.897546
100.421784,99,23025.797781
99.735851,99,23094.739389
110.373887,99,23165.667794
105.597849,99,23233.738749
108.348081,99,23300.898611
96.661743,99,23375.991547
108.662783,99,23449.163927
114.984475,99,23528.447439
95.176818,99,23600.482696
121.37139,99,23669.354829
115.813736,99,23744.771056
105.741238,99,23816.916279
114.153094,99,23889.582709
111.18882,99,23962.230083
99.015962,99,24031.226491
115.026027,99,24103.183119
109.59927,99,24177.483175
105.524636,99,24250.435842
109.403521,99,24324.265287
115.023462,99,24395.422221
114.025307,99,24467.305528
104.869094,99,24537.235795
108.625191,99,24615.57604
106.096992,99,24689.441284
105.116151,99,24762.794916
105.722392,99,24836.768287
107.368803,99,24908.710852
110.634898,99,24980.621831
114.493287,99,25057.718409
109.794798,99,25136.755938
106.663807,99,25212.216931
95.984244,99,25288.257491
105.734536,99,25361.545395
104.121682,99,25434.044962
106.420626,99,25506.050532
109.450971,99,25586.921736
100.697364,99,25660.376562
117.25088,99,25732.922846
113.40248,99,25804.038939
111.330695,99,25883.321641
104.618323,99,25960.430853
107.305024,99,26034.562985
101.853729,99,26106.61439
103.213501,99,26176.316445
115.962527,99,26249.754292
109.632285,99,26323.505155
115.58095,99,26396.833284
108.658382,99,26469.768788
106.929481,99,26546.377488
107.720494,99,26616.836504
109.426349,99,26692.897913
108.766497,99,26766.035118
111.269392,99,26836.356074
120.618904,99,26905.838944
94.564905,99,26977.896427
106.409032,99,27046.541998
112.574628,99,27117.907493
108.755197,99,27187.470483
101.445099,99,27254.666239
104.704838,99,27330.900822
110.915561,99,27402.084778
111.743429,99,27474.256321
117.36109,99,27554.220159
101.007288,99,27626.399364
104.32863,99,27697.822963
104.286074,99,27769.273785
104.169053,99,27844.295443
108.792907,99,27914.866083
112.598282,99,27985.65827
109.357303,99,28057.549428
106.457862,99,28130.440539
109.721779,99,28203.221943
113.418012,99,28272.825354
107.436344,99,28347.596427
113.457569,99,28421.659233
110.872945,99,28492.489985
109.438601,99,28563.785835
105.532569,99,28639.543164
108.08276,99,28713.123555
96.784365,99,28783.15668
111.010418,99,28858.235756
102.752679,99,28931.084934
108.082073,99,29003.733737
123.063066,99,29071.686975
108.687856,99,29142.728821
117.108342,99,29211.823006
109.245452,99,29289.269868
101.759986,99,29359.470499
111.930936,99,29434.8404
113.991013,99,29504.839461
105.050604,99,29575.826438
113.692706,99,29647.689988
113.774656,99,29718.872475
108.881833,99,29790.501851
109.472847,99,29860.44708
109.616262,99,29932.881248
115.20157,99,30001.249452
107.337888,99,30073.871687
99.084368,99,30144.377027
116.086674,99,30214.735443
107.842032,99,30290.581059
117.208481,99,30361.071728
104.083192,99,30436.933856
108.979183,99,30509.090573
107.136968,99,30578.506285
113.051812,99,30650.038073
116.118479,99,30722.226878
112.271052,99,30794.851957
110.381785,99,30865.41883
115.292867,99,30933.6915
113.203523,99,31008.207958
110.391543,99,31079.156188
117.86902,99,31152.703663
107.086877,99,31222.044724
114.404035,99,31294.10588
118.287698,99,31364.677283
105.47043,99,31434.795361
110.010115,99,31503.357123
114.370989,99,31580.595526
112.178427,99,31652.256682
110.300917,99,31725.676793
102.21136,99,31801.945032
117.520007,99,31874.646872
114.604789,99,31946.442647
114.731765,99,32018.476187
111.012851,99,32090.881528
109.227013,99,32162.944208
114.597606,99,32233.704359
108.424924,99,32302.260319
113.26977,99,32372.291093
100.678896,99,32447.231589
112.881632,99,32521.023488
109.34904,99,32588.183458
104.907666,99,32658.354453
117.720497,99,32729.490214
112.602658,99,32799.737208
104.096799,99,32870.321693
117.973543,99,32939.106182
106.309373,99,33013.179136
108.166727,99,33080.280747
105.089149,99,33153.509218
113.035085,99,33221.671433
104.539369,99,33294.089494
114.050701,99,33367.930894
104.066099,99,33441.610046
103.875007,99,33511.861626
103.994205,99,33583.648139
114.913218,99,33657.228828
109.664962,99,33727.396835
105.509035,99,33800.066331
112.328666,99,33872.347581
106.185157,99,33949.557768
106.564177,99,34020.771147
115.465607,99,34090.794048
111.599228,99,34167.875023
118.358616,99,34240.242575
110.779445,99,34312.97537
108.468403,99,34389.460253
101.704679,99,34459.414476
109.55303,99,34531.506787
105.667565,99,34601.004455
107.658468,99,34678.197186
105.812592,99,34753.834016
102.4121,99,34830.2837
109.372217,99,34901.838468
120.232109,99,34979.386925
113.497555,99,35051.629905
121.348981,99,35126.052632
111.812957,99,35198.604158
115.824459,99,35277.649753
110.77064,99,35353.651836
109.548703,99,35426.436488
109.559983,99,35496.173363
114.577032,99,35567.644733
114.626301,99,35639.562622
111.297422,99,35713.848747
106.049421,99,35785.427235
108.908945,99,35862.453569
115.276598,99,35932.948364
103.527385,99,36004.813213
110.658627,99,36078.099619
113.221002,99,36150.532799
117.8588,99,36223.262622
112.609537,99,36294.851833
111.87284,99,36370.477799
115.870835,99,36443.047314
107.11544,99,36512.644138
103.324498,99,36584.659224
128.365687,99,36656.363444
112.889076,99,36727.040715
116.998225,99,36799.455185
114.024522,99,36870.226476
115.656068,99,36943.598659
110.560342,99,37021.28515
114.698151,99,37092.029774
112.739774,99,37161.495455
99.992977,99,37230.390452
113.169412,99,37301.027061
110.660326,99,37371.104773
113.064959,99,37443.589732
112.107373,99,37516.296553
114.333383,99,37584.805847
116.043474,99,37657.741454
117.822356,99,37732.37687
108.974608,99,37804.9156
102.147402,99,37876.636488
122.88278,99,37953.637439
118.394104,99,38026.810829
109.526406,99,38099.369188
120.200701,99,38170.187687
111.650631,99,38239.288558
119.042233,99,38315.27812
111.387899,99,38390.134785
119.283978,99,38465.42376
99.804026,99,38535.84464
104.975793,99,38608.160753
111.364143,99,38681.286048
118.255579,99,38753.652355
114.622226,99,38821.416723
109.293204,99,38890.517564
112.489876,99,38964.136614
107.800821,99,39036.861642
111.604606,99,39116.167947
105.56524,99,39188.019998
108.085743,99,39257.284671
104.495296,99,39326.872292
116.480739,99,39396.015344
106.210198,99,39469.956327
110.937196,99,39541.744435
111.780798,99,39616.968822
111.234556,99,39691.426391
118.760389,99,39762.195666
114.384331,99,39832.962297
124.997153,99,39906.174438
108.393136,99,39969.603806
104.054418,99,40035.354276
125.470762,99,40107.392315
113.687528,99,40180.846414
113.776005,99,40247.947221
107.180704,99,40318.331552
109.269296,99,40388.720758
112.676359,99,40462.947055
115.616793,99,40528.957564
110.741343,99,40599.337589
120.357705,99,40675.649043
125.710557,99,40746.263519
119.250647,99,40819.206027
114.140716,99,40885.718992
117.855976,99,40961.162303
103.833458,99,41031.670544
115.324083,99,41101.995273
112.705217,99,41173.050174
114.343682,99,41242.996016
111.905351,99,41316.123156
123.591224,99,41385.03681
111.651872,99,41458.846276
121.086762,99,41527.267743
115.263421,99,41596.45767
113.029931,99,41667.750126
114.166285,99,41738.910725
119.065869,99,41810.345545
124.789541,99,41882.393022
114.363782,99,41953.092751
115.72738,99,42025.623646
107.162208,99,42097.851998
114.351161,99,42166.671425
106.782049,99,42240.720831
114.724289,99,42312.101202
114.096456,99,42384.020051
117.61444,99,42454.616205
110.377746,99,42525.684078
123.870714,99,42596.833697
111.642396,99,42669.510442
115.921925,99,42739.002256
117.92294,99,42812.270519
108.354875,99,42885.971191
108.416545,99,42961.2257
117.378489,99,43029.998825
111.548603,99,43102.48168
122.477513,99,43173.61778
111.831323,99,43246.470569
104.646104,99,43316.759103
116.813166,99,43389.885809
104.819682,99,43462.730591
117.306319,99,43535.551656
111.73717,99,43610.447218
110.467677,99,43681.457034
116.876525,99,43749.928838
110.776653,99,43822.180579
121.183109,99,43896.168833
121.0942,99,43968.109423
108.528638,99,44034.308792
120.715854,99,44102.064798
118.409903,99,44169.841905
103.484111,99,44240.72687
108.395022,99,44318.483772
126.166341,99,44390.077593
113.706264,99,44463.761347
124.015774,99,44531.460738
111.935042,99,44607.817946
103.471467,99,44675.927795
115.561504,99,44747.629992
112.36953,99,44819.95679
115.247394,99,44892.970196
110.226122,99,44965.448891
116.85922,99,45040.213974
122.991537,99,45112.162793
113.656349,99,45190.138494
115.101378,99,45259.875026
111.813001,99,45334.295207
113.852207,99,45406.55709
118.674465,99,45478.115695
104.224635,99,45547.013677
115.549927,99,45620.770756
113.145943,99,45693.083781
113.886968,99,45771.105191
110.076663,99,45842.812072
123.643272,99,45915.372968
120.657343,99,45986.517977
117.924008,99,46057.598784
115.196861,99,46128.760393
113.065098,99,46200.413147
116.027561,99,46273.131161
116.095452,99,46345.167201
111.748862,99,46414.291806
112.763317,99,46488.509065
114.369475,99,46562.104152
113.581253,99,46635.226724
106.110023,99,46708.115507
109.161553,99,46782.436338
115.634641,99,46857.5176
106.041297,99,46930.303045
109.615374,99,46999.327107
111.209369,99,47072.477735
108.808109,99,47144.738223
118.399222,99,47216.657049
114.472341,99,47291.552763
114.267439,99,47360.856502
112.930866,99,47427.220759
110.152068,99,47495.725443
115.639694,99,47565.257648
126.884555,99,47638.748675
107.018214,99,47711.57344
113.009145,99,47783.867177
120.707618,99,47855.085713
109.834695,99,47927.091853
116.542148,99,48002.592355
116.108364,99,48073.43692
114.803922,99,48144.674945
112.775652,99,48214.903144
113.223393,99,48287.464425
107.496157,99,48359.541613
119.247647,99,48430.902999
118.842395,99,48502.152878
124.306839,99,48579.210296
108.167929,99,48649.476243
112.834443,99,48718.100929
116.424423,99,48791.431223
132.774952,99,48864.542216
115.893176,99,48936.333456
116.754833,99,49009.556033
115.451851,99,49083.228992
126.399896,99,49156.905422
118.96497,99,49228.373412
117.16251,99,49303.871044
121.598075,99,49377.761304
117.968552,99,49447.345916
115.180675,99,49515.829347
122.653311,99,49590.306586
116.057631,99,49663.031503
118.82855,99,49738.511329
118.051575,99,49808.5904
119.757247,99,49882.468672
114.873264,99,49955.619176
108.131904,99,50034.721453
115.46046,99,50110.9691
111.846335,99,50182.209568
111.99337,99,50254.095119
106.533045,99,50325.051326
116.694653,99,50398.05731
116.163203,99,50465.12469
110.873049,99,50534.40856
116.184763,99,50606.354962
117.219912,99,50684.055049
127.108694,99,50757.820792
112.206938,99,50829.855596
117.597741,99,50903.564499
114.524642,99,50978.01594
109.378265,99,51055.300287
112.2145,99,51127.224553
120.570237,99,51199.56582
110.472125,99,51268.64839
122.118194,99,51342.134583
114.714481,99,51415.596565
115.077956,99,51489.442507
110.678955,99,51562.734063
117.685556,99,51635.903844
111.759218,99,51705.453346
115.961683,99,51780.364069
124.481862,99,51855.072224
120.326298,99,51927.491592
112.450743,99,52002.810655
109.08242,99,52074.252901
109.483604,99,52148.16353
111.390711,99,52214.925842
116.450895,99,52287.416164
119.059035,99,52356.509295
118.683961,99,52427.597882
117.158408,99,52499.369847
120.03001,99,52571.169161
110.071051,99,52641.956358
120.652705,99,52715.80326
114.77303,99,52788.380222
114.730106,99,52859.253042
121.646866,99,52934.423602
116.152692,99,53001.651837
120.948331,99,53076.661194
118.63703,99,53149.494678
117.802557,99,53218.453168
124.279483,99,53292.50257
107.854707,99,53362.281857
114.95467,99,53433.706992
106.687443,99,53508.000011
112.448472,99,53579.432003
116.943955,99,53649.709733
114.207366,99,53721.999999
109.236473,99,53795.202897
118.795675,99,53864.730892
114.559021,99,53936.509058
126.217884,99,54008.573553
108.47951,99,54081.553636
119.45857,99,54154.153928
114.220218,99,54226.028356
111.969403,99,54301.775761
107.552896,99,54368.338173
124.132782,99,54438.533013
126.408893,99,54507.61822
109.543108,99,54581.717323
120.620442,99,54657.38803
108.479003,99,54724.988753
107.326983,99,54798.814239
105.481874,99,54873.275349
128.341218,99,54940.342687
111.786515,99,55011.780137
116.738471,99,55081.960347
112.122543,99,55150.485615
117.800703,99,55220.849074
121.563124,99,55291.461478
112.406157,99,55364.810785
121.218424,99,55441.390964
115.552397,99,55510.68872
105.135179,99,55578.63489
119.652031,99,55648.736253
109.730214,99,55723.454681
115.146569,99,55797.141921
120.508036,99,55872.006706
113.155988,99,55942.165668
115.765226,99,56016.061793
121.481249,99,56086.978626
114.863631,99,56157.026799
114.848103,99,56229.603482
119.140299,99,56301.6166
107.105445,99,56367.084564
125.73821,99,56435.656843
108.063942,99,56505.905093
122.794937,99,56579.297348
114.179864,99,56649.034204
106.095801,99,56723.923224
116.142323,99,56797.626116
122.190159,99,56867.45892
122.990233,99,56940.600494
109.226082,99,57010.922779
115.01955,99,57083.101501
116.228184,99,57154.269763
109.461171,99,57224.907825
124.264657,99,57296.142709
124.337633,99,57369.110544
114.740594,99,57438.793752
111.53722,99,57507.917426
120.511888,99,57575.582763
