#{"t_start": 1621298921.0998635, "env_id": "mario_puzzle-v0"}
r,l,t
99.976863,99,78.329814
103.417094,99,148.334612
96.574558,99,235.002067
109.064191,99,576.383938
107.426595,99,877.85029
105.669958,99,1149.093217
99.052088,99,1440.038557
102.990966,99,1762.511482
103.554178,99,2066.763682
95.116224,99,2363.615043
104.052217,99,2659.697198
106.471651,99,2976.319543
95.42504,99,3301.75211
98.069448,99,3590.193979
110.135519,99,3887.123556
101.102192,99,4203.150331
94.486045,99,4502.596075
102.46917,99,4804.398691
96.223541,99,4981.685025
105.432595,99,5130.780264
106.650049,99,5306.068125
98.970407,99,5488.648168
101.25339,99,5658.799363
95.781632,99,5845.140738
104.626555,99,6011.574765
94.946467,99,6190.205588
108.843393,99,6365.004213
106.561849,99,6540.184486
101.20962,99,6702.389159
95.106188,99,6875.636446
98.693489,99,7042.486657
110.249983,99,7200.341884
103.588129,99,7375.72411
96.247459,99,7539.066596
100.57989,99,7717.469711
95.369143,99,7890.733419
100.828816,99,8051.800261
98.388651,99,8208.262452
107.66001,99,8382.639863
103.557138,99,8542.406209
102.515257,99,8714.554058
99.537689,99,8870.494132
101.999259,99,9036.950167
104.886367,99,9195.673807
108.0325,99,9360.360819
101.280916,99,9535.617255
105.44217,99,9694.274478
107.533648,99,9862.569035
113.222374,99,10037.94664
106.837436,99,10205.299926
106.032368,99,10381.047136
105.652823,99,10544.634773
102.970494,99,10710.001031
95.75328,99,10879.40903
109.216493,99,11042.470539
102.343692,99,11225.785654
102.627708,99,11393.072734
101.933195,99,11557.33904
106.653161,99,11722.953209
95.692014,99,11892.036689
99.215595,99,12055.268504
96.773967,99,12227.860165
99.796729,99,12399.135987
117.702916,99,12559.577787
102.064521,99,12729.751779
110.326464,99,12901.720508
115.133479,99,13068.998496
106.19337,99,13223.885121
104.998109,99,13388.785463
97.289308,99,13548.323408
102.282702,99,13712.098845
106.809241,99,13874.814126
109.103587,99,14045.009352
96.048173,99,14215.904134
102.06011,99,14390.070174
98.351352,99,14555.893045
111.392175,99,14733.327902
105.025325,99,14895.168694
107.747055,99,15049.82572
111.348615,99,15221.675828
101.526187,99,15388.934472
113.043454,99,15550.471813
100.545979,99,15711.325483
100.903608,99,15878.776452
101.522731,99,16044.518891
100.214198,99,16214.039166
101.638475,99,16385.017498
110.226606,99,16545.632966
113.858928,99,16707.728173
109.72043,99,16871.250468
116.54002,99,17030.701725
102.741639,99,17202.601261
115.813931,99,17365.468151
110.432789,99,17527.131393
97.391542,99,17697.718607
110.536323,99,17854.872484
101.936829,99,17997.647945
