#{"t_start": 1620550490.475238, "env_id": "mario_puzzle-v0"}
r,l,t
1.0,2,9.843642
9.959919,10,34.290615
5.667149,4,46.051088
3.878753,3,53.752928
1.484056,1,55.490558
14.480233,11,84.94235
0.195341,1,86.540169
4.372899,4,96.164952
5.132286,5,106.402805
3.581361,3,114.614064
29.638624,26,185.433537
18.026204,16,226.514366
14.43796,13,255.920181
25.437559,22,312.913845
16.194561,14,353.373619
12.912385,11,382.323582
6.696601,6,401.608121
7.341014,7,422.071481
16.843229,14,466.059344
28.814641,25,532.702119
17.514255,14,570.065357
11.843197,9,597.448326
39.808555,34,688.778158
15.48894,13,722.693888
1.466996,2,726.285847
8.134124,7,744.969732
3.666325,3,754.770873
10.75705,8,776.128448
24.877869,21,833.330595
25.846399,23,895.438815
4.489518,4,907.309514
17.206573,13,939.192535
11.52199,10,964.980611
0.389542,1,966.846522
15.577796,13,996.77069
3.935116,4,1007.906808
1.349148,1,1012.72835
7.358365,6,1025.608824
24.54805,21,1083.350456
3.366497,3,1089.745069
19.683505,17,1140.785634
50.308292,43,1259.369948
6.356143,5,1270.600791
2.088128,2,1276.222702
1.78409,1,1279.628812
11.969117,9,1307.10939
1.108858,1,1309.468899
3.268418,2,1315.472486
5.780925,5,1326.001795
10.559759,9,1356.109494
13.260005,11,1387.530322
11.361908,10,1417.610694
2.743424,2,1420.776717
2.123676,2,1425.287361
11.744327,10,1453.46999
1.126682,1,1458.408013
4.552304,5,1467.143282
0.923171,1,1469.527964
10.693654,9,1494.123803
6.828644,6,1507.892672
2.081907,2,1514.241641
1.830856,2,1520.016514
1.522553,1,1522.500452
10.657925,9,1544.871288
15.974684,13,1579.883659
1.160837,1,1584.712747
1.419049,2,1587.352967
20.342908,16,1627.209972
7.709762,6,1642.010496
37.579269,31,1727.980488
9.867621,8,1747.984475
12.027492,9,1770.400677
21.015939,17,1816.78739
9.213323,7,1836.977421
8.764116,8,1860.581463
12.130257,10,1894.190108
4.382493,4,1902.897133
4.08958,4,1915.648499
17.157849,13,1948.369173
13.54892,11,1980.257523
3.457543,3,1987.057623
5.98433,4,1997.628853
16.350874,14,2032.635218
13.982768,11,2066.896716
1.064139,1,2069.805991
1.332047,1,2073.236868
7.964309,6,2086.456129
19.946151,17,2133.72049
2.738779,3,2141.361101
16.200683,12,2173.194087
16.167807,14,2201.60079
13.719656,11,2231.095264
3.893306,4,2241.716784
1.221009,1,2244.295573
6.184424,6,2256.849402
3.046443,3,2264.150279
17.818735,15,2301.214355
0.215945,1,2305.586232
9.177826,8,2327.082999
3.515033,3,2334.275541
19.372917,16,2377.586187
23.014316,21,2433.435418
16.749687,14,2472.670499
55.430795,47,2603.315158
20.446766,17,2646.425944
1.066993,1,2647.720113
10.247331,9,2673.460819
13.177446,11,2705.021407
37.330678,31,2796.904468
7.42641,7,2815.102967
8.712264,7,2827.440933
5.466888,4,2838.504625
1.201048,1,2840.530452
9.23123,8,2862.376484
27.215089,24,2919.630227
1.353436,2,2922.970936
6.96246,6,2941.582248
55.298045,48,3065.363842
16.321553,14,3103.835336
14.69127,13,3131.061607
1.21506,1,3133.85187
9.369124,8,3154.13016
13.744547,11,3182.412846
5.121109,5,3193.612552
3.798121,4,3202.3848
34.404332,29,3288.622656
1.265573,1,3289.810278
0.153761,1,3294.404631
7.156321,6,3309.063042
0.450139,1,3310.595469
1.288903,2,3321.120873
2.66739,3,3327.086705
19.569367,16,3365.616859
1.315743,2,3372.029116
5.232846,5,3383.926132
5.468127,4,3395.351729
31.082012,26,3454.361438
19.268626,16,3492.037217
6.655276,6,3506.819761
14.753884,13,3540.650394
27.238552,22,3598.172398
38.795877,35,3687.546306
23.909958,19,3735.485508
5.324269,4,3747.501187
0.107586,1,3750.205598
