timesteps,reward,rewF_sum,rewH_sum,rewP_sum,F_sum,H_sum
354304,64.1938081,0,10.70234462,53.49146347,0,51.5668864
356352,52.5209619,0,8.980113015,43.54084882,0,44.6179873
358400,33.1657439,0,5.869731551,27.2960125,0,27.64511079
360448,62.6053859,0,10.30675738,52.29862837,0,50.48242737
362496,88.8174376,0,15.51987385,73.29756393,0,70.8917967
364544,67.6729375,0,10.96759581,56.7053418,0,56.21454583
366592,93.9364659,0,15.03894045,78.89752549,0,74.23322322
368640,60.5249831,0,10.62390232,49.90108065,0,49.89298049
370688,72.6218757,0,12.52562982,60.09624593,0,61.10698215
372736,54.0657059,0,10.46570582,43.6,0,45.53948546
374784,89.615681,0,15.00820746,74.60747338,0,72.28520557
376832,41.8563854,0,7.634606627,34.22177873,0,37.07037962
378880,79.5444797,0,13.35098043,66.19349929,0,64.51473942
380928,56.2374145,0,9.63854489,46.59886973,0,46.75962841
382976,67.9755137,0,12.35171828,55.62379554,0,54.7012278
385024,46.4154896,0,8.015489552,38.4,0,38.62956151
387072,64.7867295,0,12.68498622,52.10174307,0,50.69822888
389120,56.6556993,0,10.75481341,45.90088587,0,45.81701533
391168,42.7503985,0,8.246425925,34.50397274,0,34.74490551
393216,41.8187664,0,8.318730507,33.50003592,0,36.27713096
395264,82.7020817,0,14.80486628,67.89721534,0,63.28069
397312,52.9249577,0,9.450906398,43.47405142,0,41.9505849
399360,64.9409852,0,11.24171891,53.69926635,0,52.39224051
401408,69.4669792,0,12.86940066,56.59757862,0,56.78794028
403456,48.2166916,0,8.419462793,39.79722881,0,37.35968869
405504,36.0758314,0,6.580927771,29.49490373,0,30.06418605
407552,71.6876051,0,12.61821152,59.0693936,0,57.79280559
409600,45.443364,0,7.746030484,37.69733352,0,37.0160561
411648,82.2411595,0,14.19131566,68.04984376,0,66.16075656
413696,52.8697353,0,9.173138206,43.69659699,0,44.03024393
415744,62.7127326,0,10.61408142,52.09865126,0,50.35191163
417792,49.7715413,0,8.677330745,41.09421062,0,41.39030093
419840,60.5086763,0,11.90986641,48.59880981,0,51.28126778
421888,72.7220997,0,12.7502759,59.97182386,0,58.77502607
423936,65.2599545,0,10.75694731,54.50300715,0,51.64167378
425984,76.09385,0,13.19503901,62.89881112,0,60.1553436
428032,82.9396959,0,13.24365385,69.69604195,0,66.42253332
430080,64.0875496,0,11.68890318,52.39864644,0,53.86009388
432128,77.1490345,0,13.0509987,64.09803571,0,61.71557494
434176,83.0990209,0,14.89902079,68.2,0,66.18333539
436224,80.807247,0,13.90812067,66.89912646,0,64.35380976
438272,45.9172944,0,8.220259194,37.69703514,0,36.58097597
440320,70.5555036,0,12.3564967,58.19900703,0,56.32151366
442368,47.2875763,0,8.89090407,38.39667222,0,39.32483291
444416,59.023159,0,10.23186866,48.79129034,0,46.47257211
446464,66.4096937,0,11.82061194,54.58908185,0,50.79473458
448512,71.5914899,0,12.50085483,59.09063516,0,57.8696173
450560,72.1226794,0,14.62434018,57.4983391,0,57.83359664
452608,75.6949342,0,12.90323876,62.79169554,0,58.98076251
454656,56.1531385,0,10.26352396,45.88961452,0,48.04970729
456704,48.6990125,0,8.473595514,40.22541694,0,39.16942279
458752,66.5600544,0,10.56126487,55.99878949,0,53.00716516
460800,80.6939439,0,12.99724229,67.69670153,0,62.79884866
462848,83.2576079,0,14.25997953,68.99762821,0,66.50072825
464896,69.5731517,0,11.39507593,58.17807579,0,56.41272033
466944,53.531326,0,9.504451117,44.026875,0,43.56119883
468992,60.086737,0,11.59500208,48.49173491,0,48.03326796
471040,63.1969936,0,9.997720493,53.19927322,0,52.84423798
473088,78.8876804,0,15.08879697,63.79888338,0,64.53049606
475136,40.9910937,0,8.088233817,32.90285996,0,37.32328052
477184,44.8988118,0,7.841002919,37.05780898,0,37.02616457
479232,74.2163074,0,11.72554031,62.49076693,0,59.11753748
481280,57.4635081,0,9.764118721,47.69938932,0,45.92892145
483328,57.9133354,0,10.61238258,47.30095267,0,48.29587721
485376,59.0823492,0,9.874302335,49.20804693,0,46.44253905
487424,65.1990907,0,12.47564487,52.72344587,0,53.09945577
489472,70.4800017,0,11.78000165,58.7,0,56.22211708
491520,55.6493573,0,10.25103757,45.39831979,0,45.21646013
493568,54.4447717,0,10.13244305,44.31232866,0,43.58450501
495616,69.6284485,0,13.42844854,56.2,0,56.6379882
497664,59.2519588,0,10.90671765,48.34524124,0,47.53815609
499712,58.5487051,0,10.95638546,47.59231956,0,46.75781859
501760,46.4485862,0,7.918670688,38.52991554,0,38.51392947
503808,67.5398035,0,12.62661519,54.91318819,0,53.40615894
505856,63.0090056,0,10.91786057,52.09114504,0,49.81981567
507904,64.6970361,0,10.90447607,53.79256001,0,50.06649024
509952,55.3629262,0,9.66429791,45.69862837,0,43.33680708
512000,72.4128467,0,14.31441673,58.09842989,0,57.83682726
514048,63.9540463,0,12.15986886,51.79417752,0,51.6718676
516096,75.2540582,0,14.84414506,60.40991317,0,59.42711709
518144,68.9950268,0,11.79743709,57.19758957,0,56.20039543
520192,88.3454554,0,15.64545539,72.7,0,66.50012044
522240,91.364556,0,16.17243736,75.19211867,0,69.60495301
524288,68.1136912,0,13.30941263,54.80427872,0,55.643358
526336,62.6132981,0,11.91499468,50.69830357,0,50.4123532
528384,83.7945822,0,15.08957182,68.70501044,0,62.92106279
530432,52.4597268,0,7.763781305,44.69594568,0,41.33495821
532480,76.6422053,0,13.84402617,62.79817913,0,61.6334645
534528,91.1784741,0,15.88293832,75.29553572,0,71.33506573
536576,74.1623407,0,11.37364788,62.78869291,0,57.86563927
538624,64.1796827,0,11.78204085,52.3976421,0,50.82303186
540672,75.9918893,0,12.5996576,63.39223167,0,61.53871902
542720,61.1171078,0,10.22360856,50.89349929,0,48.27870519
544768,58.6536272,0,10.58605991,48.06756717,0,48.49632616
546816,82.1742406,0,14.3822011,67.79203963,0,64.90795547
548864,70.1925315,0,12.28851667,57.90401491,0,55.62421833
550912,84.3660309,0,13.86790426,70.49812671,0,67.1428523
552960,65.0500411,0,10.25067308,54.79936801,0,51.38529632
555008,87.3065168,0,13.70651679,73.6,0,71.08360199
557056,84.9164375,0,14.62156445,70.29487307,0,68.40218035
559104,63.1044909,0,10.80560759,52.29888338,0,51.45739439
561152,64.852378,0,10.65633617,54.19604195,0,53.7639357
563200,81.5880246,0,13.08284609,68.50517856,0,67.60858149
565248,68.5389872,0,11.17797092,57.36101641,0,55.0699859
567296,74.6488123,0,11.7505087,62.89830357,0,59.29607302
569344,76.8104287,0,11.81122406,64.99920486,0,58.86466832
571392,98.0690786,0,15.96873353,82.10034512,0,76.48507095
573440,63.5459549,0,10.34722717,53.19872761,0,51.17286368
575488,94.5586017,0,15.66226244,78.89633926,0,75.41832553
577536,77.7129927,0,12.91455736,64.79843543,0,62.25648382
579584,60.0974716,0,10.305192,49.79227965,0,48.53489001
581632,89.3244552,0,13.92445529,75.4,0,70.34457542
583680,93.6356059,0,15.07146862,78.56413721,0,74.89621684
585728,88.9450008,0,14.15244082,74.79256001,0,67.75561722
587776,75.3927955,0,12.11535997,63.27743547,0,60.15925209
589824,90.7765081,0,15.2773891,75.49911906,0,73.70958146
591872,96.6816922,0,15.2831158,81.39857644,0,72.942274
593920,72.6532858,0,11.80613426,60.8471516,0,58.22921082
595968,42.9016948,0,8.703917235,34.19777745,0,35.79083904
598016,67.2507136,0,11.25368479,55.99702886,0,52.95947506
600064,73.8896264,0,13.59501802,60.29460837,0,56.69696952
602112,69.2961844,0,12.30436413,56.99182037,0,55.5693972
604160,58.8654327,0,9.853196239,49.01223627,0,46.17442326
606208,91.0016672,0,13.89675648,77.10491071,0,69.29889247
608256,70.9601593,0,11.67058929,59.28957012,0,57.82248195
610304,72.7492767,0,11.95072522,60.79855156,0,58.77751776
612352,77.3071561,0,12.0087806,65.29837551,0,63.7971589
614400,61.4105775,0,10.01374856,51.39682888,0,50.04907867
616448,67.393929,0,11.40266171,55.99126715,0,53.10620228
618496,49.6033346,0,8.515318769,41.08801582,0,42.67751586
620544,83.6735562,0,12.94787226,70.72568392,0,62.70390897
622592,68.1662842,0,10.97010647,57.19617786,0,53.75018234
624640,62.5378634,0,9.745107581,52.79275574,0,49.20900672
626688,72.1467124,0,12.63972727,59.50698496,0,56.05552993
628736,75.3808199,0,12.38397436,62.99684552,0,56.14400019
630784,62.1535758,0,12.2561572,49.89741862,0,46.58548887
632832,85.3525552,0,14.9076152,70.4449401,0,64.60215438
634880,67.8036624,0,12.24366322,55.55999925,0,51.95012084
636928,76.1711225,0,13.57308693,62.59803571,0,58.46260059
638976,63.1044006,0,11.41109885,51.69330175,0,49.55675892
641024,89.3963711,0,15.19830342,74.19806767,0,67.4964692
643072,56.6354946,0,9.720145439,46.91534919,0,44.4438071
645120,72.8848091,0,13.58865807,59.29615091,0,58.07591658
647168,48.2158241,0,8.729964077,39.48585992,0,37.40380193
649216,39.7578787,0,6.959250314,32.79862837,0,30.07615459
651264,67.8924307,0,11.99298751,55.89944311,0,52.10146147
653312,85.9516707,0,14.34649212,71.60517856,0,63.52635295
655360,97.1022141,0,16.80566574,80.29654822,0,75.21704011
657408,62.1824274,0,9.983059396,52.19936801,0,50.2930582
659456,72.8014186,0,10.7036508,62.09776786,0,55.42475364
661504,59.0675073,0,8.943789145,50.12371827,0,48.08222246
663552,71.0161877,0,10.31712838,60.69905943,0,57.22604651
665600,62.2025633,0,9.807152747,52.39541045,0,50.64173353
667648,73.093249,0,11.49388095,61.59936801,0,54.59695516
669696,81.4799034,0,13.18205673,68.29784681,0,63.40575984
671744,83.3707218,0,12.77072166,70.6,0,65.11610084
673792,76.2668947,0,12.17050579,64.09638876,0,59.57899312
675840,66.8753832,0,10.07796022,56.79742287,0,52.19539324
677888,97.3295455,0,14.62954546,82.7,0,73.71672567
679936,69.453256,0,11.65078465,57.80247121,0,54.51603
681984,52.5478037,0,8.975985545,43.57181819,0,40.99199745
684032,68.3914166,0,12.89651285,55.49490373,0,52.27117179
686080,67.5291301,0,11.59433471,55.93479543,0,52.45718023
688128,49.9276936,0,9.519435144,40.40825861,0,39.55238112
690176,68.1055801,0,10.81221406,57.29336617,0,51.93293599
692224,88.3294895,0,13.23166708,75.0978224,0,66.81093323
694272,66.667806,0,11.26815087,55.39965501,0,51.36503572
696320,95.7884606,0,14.69069277,81.09776786,0,68.61642541
698368,96.9316336,0,16.133206,80.79842744,0,72.72617167
700416,89.1300887,0,14.63064552,74.49944311,0,66.45595312
702464,97.922755,0,15.72391567,82.19883927,0,74.03370978
704512,75.4088892,0,12.61138594,62.79750326,0,58.7226815
706560,65.9565938,0,10.56146366,55.39513024,0,50.24843027
708608,85.7865334,0,15.70799613,70.07853732,0,64.97410859
710656,87.7913201,0,14.30270571,73.48861442,0,65.89345337
712704,83.5300263,0,14.23271471,69.29731162,0,61.78306859
714752,65.9558704,0,10.25169918,55.70417107,0,51.04044713
716800,74.7505819,0,11.47293079,63.27765102,0,56.00085243
718848,64.3081745,0,10.19750113,54.11067325,0,48.13130206
720896,90.5497699,0,14.54977,76,0,68.49222102
722944,84.234655,0,13.6363515,70.59830357,0,62.66413329
724992,97.9681569,0,14.46815684,83.5,0,70.34984722
727040,96.4186972,0,15.31869726,81.1,0,71.97438068
729088,80.8529095,0,14.25954919,66.59336017,0,61.14104291
731136,64.3123215,0,10.32066374,53.99165785,0,48.7957004
733184,65.4103509,0,10.11753554,55.29281537,0,49.94151744
735232,64.0086793,0,10.61087581,53.39780338,0,49.97677074
737280,67.0293255,0,11.69831243,55.33101316,0,53.24819964
739328,95.1010302,0,16.30103003,78.8,0,68.63927101
741376,76.0725363,0,11.67322018,64.39931608,0,53.79291416
743424,69.5680103,0,11.66801016,57.9,0,51.97626029
745472,72.1463378,0,12.64633777,59.5,0,55.34830882
747520,76.9219513,0,12.72588825,64.19606302,0,56.21254901
749568,95.6903499,0,16.39669112,79.29365886,0,69.24721224
751616,89.2316611,0,14.53238541,74.69927571,0,65.76110212
753664,63.073844,0,10.50121941,52.57262448,0,45.35367747
755712,81.7051644,0,12.89998673,68.80517756,0,61.93027797
757760,87.345399,0,13.64595607,73.69944311,0,63.74532322
759808,56.5708243,0,8.880876424,47.68994784,0,42.32566266
761856,83.2197256,0,12.62028582,70.59943973,0,62.09386926
763904,52.5281883,0,8.229425989,44.29876237,0,38.97019873
765952,98.1165697,0,15.71165914,82.40491071,0,70.86205941
768000,93.6360313,0,14.35997513,79.27605626,0,68.23026145
770048,89.9862441,0,13.78942593,76.19681824,0,65.52273491
772096,84.00851,0,13.00914203,70.99936801,0,61.49476984
774144,63.4546101,0,10.95461006,52.5,0,51.05172174
776192,54.0995926,0,8.099729544,45.999863,0,39.47461848
778240,79.583808,0,11.48398014,68.0998279,0,58.64496515
780288,75.1372388,0,12.44199259,62.69524604,0,54.59346745
782336,83.28479,0,12.98584434,70.29894586,0,61.99727503
784384,77.189195,0,11.99471744,65.19447749,0,59.20288495
786432,75.8499991,0,11.44999911,64.4,0,58.12543808
788480,86.7765825,0,13.67658239,73.1,0,61.94270694
790528,86.5608706,0,13.46087058,73.1,0,65.57681652
792576,73.9351372,0,11.56203883,62.37309837,0,57.34353424
794624,71.3476653,0,12.34874734,58.99891799,0,53.68609402
796672,83.9031769,0,11.91013386,71.99304305,0,59.27964696
798720,91.4022817,0,14.60335073,76.79893102,0,68.26304709
800768,73.9645085,0,12.79060175,61.17390674,0,52.90049628
802816,95.02841,0,14.3306421,80.69776786,0,71.48330131
804864,89.2564617,0,13.75858835,75.49787328,0,64.27399394
806912,79.9541185,0,12.64493609,67.30918232,0,58.16811771
808960,62.5106081,0,10.01296609,52.4976421,0,46.22187586
811008,110.1858115,0,18.59231229,91.59349929,0,79.02678455
813056,72.3725608,0,12.19203831,60.18052265,0,53.99349685
815104,65.0882579,0,10.48888999,54.59936801,0,49.37475031
817152,105.4023672,0,17.60236736,87.8,0,77.42453415
819200,96.5404403,0,15.84044021,80.7,0,70.18005022
821248,80.4615663,0,14.28834416,66.17322216,0,61.80855509
823296,76.4996371,0,12.80410132,63.69553572,0,58.44829846
825344,61.3788346,0,10.78249517,50.59633928,0,47.67743217
827392,80.1921177,0,12.8921177,67.3,0,59.77213892
829440,89.3916364,0,14.3965768,74.99505964,0,66.10261062
831488,102.4584369,0,15.55912084,86.89931608,0,74.89991923
833536,103.1916494,0,17.39361366,85.79803571,0,75.20945612
835584,65.5463658,0,10.57582103,54.97054489,0,49.03460049
837632,108.0869729,0,17.38697289,90.7,0,79.0358589
839680,85.719784,0,12.92500207,72.79478194,0,62.38796194
841728,103.8914862,0,17.9931457,85.89834053,0,79.61817139
843776,84.9622469,0,14.36588631,70.59636056,0,62.6748436
845824,80.5248368,0,13.72483686,66.8,0,59.18455211
847872,69.5126498,0,11.51910768,57.993542,0,52.56059382
849920,90.9016673,0,14.40166713,76.5,0,66.10662587
851968,86.4708068,0,14.87574727,71.59505964,0,64.12881065
854016,61.9329153,0,10.83410557,51.09880981,0,48.54759875
856064,83.7041911,0,13.7041911,70,0,61.96281151
858112,101.5296897,0,16.03752132,85.49216845,0,74.16413389
860160,70.5289233,0,12.33672106,58.19220224,0,53.4645803
862208,64.6754659,0,10.28279149,54.39267431,0,50.20422974
864256,80.7507643,0,13.95696553,66.79379893,0,60.6486183
866304,85.8536378,0,14.25482808,71.59880981,0,62.58786614
868352,101.9991726,0,16.99980461,84.99936801,0,75.07537502
870400,63.4683447,0,11.36834474,52.1,0,49.37380638
872448,77.2418672,0,13.24260687,63.99926036,0,57.43777075
874496,78.3128712,0,14.34078894,63.97208222,0,56.61091204
876544,96.5229314,0,16.42787173,80.09505962,0,70.30963708
878592,89.5677221,0,14.66772206,74.9,0,65.09056873
880640,60.3095954,0,9.84578029,50.46381522,0,43.27562001
882688,86.2675023,0,14.54238271,71.72511965,0,63.90284235
884736,97.2875716,0,16.51664649,80.77092513,0,71.68725887
886784,69.2956125,0,12.46941859,56.82619396,0,52.21698553
888832,88.742026,0,14.54255119,74.19947488,0,66.54995877
890880,79.4116782,0,12.31658519,67.0950931,0,56.99358913
892928,108.8038829,0,16.40388273,92.4,0,78.40706008
894976,82.0173453,0,13.71734535,68.3,0,61.22087868
897024,93.4788442,0,14.87884419,78.6,0,69.63732212
899072,101.9377232,0,16.73772325,85.2,0,75.48894503
901120,93.9926185,0,16.39388251,77.59873602,0,69.22025763
903168,82.8069812,0,13.70715127,69.09982995,0,58.57529614
905216,89.9065869,0,15.80721886,74.09936801,0,66.25117596
907264,100.7748712,0,15.97703597,84.79783516,0,71.57850063
909312,89.8796565,0,16.18021323,73.69944311,0,66.24949243
911360,92.2573665,0,15.35799846,76.89936801,0,70.2151817
913408,96.2817403,0,15.08343671,81.19830357,0,68.83255873
915456,69.5868782,0,12.48687831,57.1,0,51.72557645
917504,82.6416671,0,12.94260771,69.69905943,0,60.14419521
919552,94.7214752,0,14.72147518,80,0,68.26706403
921600,58.6861099,0,9.888730688,48.79737927,0,43.47567275
923648,102.8893616,0,15.58936169,87.3,0,72.87844309
925696,95.0025297,0,15.53621009,79.46631965,0,68.18844322
927744,81.4743625,0,13.07568536,68.39867712,0,59.02986671
929792,94.6051768,0,16.1063378,78.49883884,0,69.81860485
