#{"t_start": 1624641996.726445, "env_id": "mario_puzzle-v0"}
r,l,t
34,35,103.478255
3,4,112.826037
10,11,141.981907
8,9,165.541708
0,1,170.010882
2,3,178.999922
5,6,191.70016
4,5,206.348983
24,25,272.223302
10,11,299.967564
41,42,404.638651
4,5,421.307494
1,2,425.816496
4,5,436.676173
12,13,474.467327
2,3,483.178009
33,34,566.097672
27,28,634.794232
7,8,656.71575
8,9,677.221079
1,2,681.798353
0,1,686.551058
8,9,710.412535
4,5,724.315353
14,15,763.503342
1,2,771.093984
7,8,788.439082
13,14,823.426738
18,19,869.356731
7,8,891.675771
7,8,913.166471
31,32,996.232141
4,5,1008.626066
4,5,1018.509807
13,14,1053.816341
12,13,1090.72139
1,2,1095.434
2,3,1104.72026
0,1,1106.428076
4,5,1123.327887
12,13,1154.489945
10,11,1179.250532
9,10,1205.255724
7,8,1231.224819
49,49,1357.374522
27,28,1425.679022
25,26,1492.544893
12,13,1528.134922
7,8,1552.989358
1,2,1557.374551
4,5,1568.25941
5,6,1584.749226
21,22,1643.113796
19,20,1698.956037
11,12,1729.437861
14,15,1773.700502
19,20,1828.681373
14,15,1870.263143
22,23,1927.018404
4,5,1940.6915
2,3,1949.826392
9,10,1980.856217
16,17,2032.449939
17,18,2074.149777
13,14,2113.491615
34,35,2208.353699
2,3,2215.22356
11,12,2249.290096
5,6,2266.517704
30,31,2342.809017
21,22,2393.443353
10,11,2424.330224
5,6,2438.515338
1,2,2444.881826
12,13,2478.19056
0,1,2482.202864
0,1,2483.344491
31,32,2558.314161
2,3,2564.350238
0,1,2567.963702
14,15,2605.609165
0,1,2609.267798
8,9,2636.822304
26,27,2703.628987
6,7,2719.863666
12,13,2753.046375
7,8,2773.072039
28,29,2846.134637
3,4,2857.894691
7,8,2877.431501
6,7,2895.442207
11,12,2936.551915
31,32,3024.535704
30,31,3101.42497
4,5,3112.325436
3,4,3124.830407
1,2,3132.064135
2,3,3138.210525
4,5,3152.167859
33,34,3235.060845
13,14,3273.921935
11,12,3302.052159
0,1,3303.472888
4,5,3316.714525
4,5,3329.540985
20,21,3387.322598
6,7,3402.758734
0,1,3406.295246
37,38,3505.057536
2,3,3510.914295
45,46,3613.334023
33,34,3701.290535
11,12,3729.269925
23,24,3792.379549
11,12,3826.9031
