#{"t_start": 1624641996.5751972, "env_id": "mario_puzzle-v0"}
r,l,t
4,5,20.213057
15,16,64.006081
25,26,132.134634
5,6,150.710177
21,22,211.681956
5,6,228.106896
5,6,243.298801
0,1,247.681507
8,9,263.954994
26,27,331.377425
10,11,364.67258
29,30,440.699983
33,34,528.277727
4,5,539.601352
13,14,575.013103
1,2,578.577978
4,5,592.683307
11,12,622.786364
10,11,650.68168
18,19,699.885331
1,2,704.563079
1,2,711.984607
8,9,735.602654
1,2,740.228342
15,16,784.047727
11,12,809.988266
0,1,813.494722
48,49,937.313341
1,2,944.07633
4,5,953.855224
4,5,970.11381
4,5,979.892843
5,6,998.230576
15,16,1038.674032
10,11,1064.062437
5,6,1079.570507
4,5,1095.807305
0,1,1100.086021
0,1,1101.4713
5,6,1120.006902
2,3,1127.327411
19,20,1173.009658
6,7,1193.391134
1,2,1197.438324
39,40,1303.642317
12,13,1336.995031
21,22,1392.775055
29,30,1467.347544
1,2,1472.781808
21,22,1535.525617
1,2,1539.214432
17,18,1587.207711
13,14,1621.236241
1,2,1629.280522
0,1,1630.503244
10,11,1661.937176
8,9,1685.203106
7,8,1708.450321
13,14,1746.38648
15,16,1790.991215
2,3,1800.902183
49,49,1932.301577
4,5,1942.595146
39,40,2057.817594
1,2,2061.045655
6,7,2081.624368
21,22,2141.637963
7,8,2159.601307
49,49,2294.001324
1,2,2297.165671
17,18,2342.697898
17,18,2385.335692
10,11,2412.669855
6,7,2431.874063
1,2,2437.076475
29,30,2513.987481
10,11,2537.934203
11,12,2566.719502
10,11,2592.582355
20,21,2652.118195
27,28,2720.155303
18,19,2770.228331
6,7,2784.004701
3,4,2793.144949
10,11,2823.619646
4,5,2834.558745
1,2,2840.688118
18,19,2889.433636
3,4,2907.040782
23,24,2974.64698
3,4,2985.442734
9,10,3014.877314
6,7,3033.141864
2,3,3042.121561
10,11,3062.741633
2,3,3071.512406
16,17,3118.044616
2,3,3124.847626
4,5,3138.438609
34,35,3225.410767
2,3,3232.637526
0,1,3235.177959
21,22,3293.234681
16,17,3340.58478
2,3,3350.566416
0,1,3352.391558
14,15,3388.132773
24,25,3451.109226
22,23,3509.246342
8,9,3533.413645
22,23,3583.513554
30,31,3656.747502
4,5,3670.101326
5,6,3685.161982
36,37,3777.356586
34,35,3875.228816
0,1,3877.713346
47,48,4009.632376
1,2,4018.674453
8,9,4038.100619
9,10,4066.639648
15,16,4113.469731
1,2,4116.238482
6,7,4136.187456
9,10,4169.497397
1,2,4175.231678
10,11,4203.93689
10,11,4232.855161
16,17,4281.908156
1,2,4285.602809
4,5,4299.44823
5,6,4316.422602
27,28,4384.932022
32,33,4463.925921
3,4,4474.518653
9,10,4499.097054
4,5,4509.270203
3,4,4519.042708
3,4,4528.895474
3,4,4538.037488
19,20,4589.830433
7,8,4614.555118
19,20,4666.745205
7,8,4685.924533
9,10,4711.047398
1,2,4715.079055
13,14,4749.741128
42,43,4856.986003
16,17,4901.405061
30,31,4977.640109
11,12,5011.534561
6,7,5031.483541
5,6,5044.333745
0,1,5047.092045
7,8,5067.885721
11,12,5101.549948
28,29,5173.49239
14,15,5214.135945
9,10,5235.504669
14,15,5274.603144
2,3,5282.571831
49,49,5406.586261
0,1,5408.268814
4,5,5422.123394
29,30,5501.197594
18,19,5545.147255
8,9,5569.971064
13,14,5602.601819
13,14,5638.069663
43,44,5742.68901
25,26,5807.907552
27,28,5884.458049
24,25,5954.16253
3,4,5961.432879
18,19,6001.893671
49,49,6122.422443
12,13,6155.33467
1,2,6160.292008
13,14,6197.234355
0,1,6199.005168
33,34,6286.447452
5,6,6300.896087
16,17,6346.132391
11,12,6380.574536
4,5,6391.611274
12,13,6423.96817
7,8,6444.194105
0,1,6448.621496
47,48,6565.587573
11,12,6591.665187
6,7,6613.488525
27,28,6691.926037
20,21,6744.992557
6,7,6763.772674
12,13,6797.426473
4,5,6807.435884
49,49,6927.44359
0,1,6928.920156
0,1,6931.44086
28,29,7012.20081
15,16,7050.433353
15,16,7096.813797
2,3,7105.09777
1,2,7108.315608
5,6,7122.389676
9,10,7152.161613
7,8,7171.834504
1,2,7178.489021
1,2,7183.47404
6,7,7200.565551
23,24,7263.576975
48,49,7374.809503
49,49,7490.5824
16,17,7533.44513
40,41,7643.23192
32,33,7733.216262
2,3,7742.029776
0,1,7749.042432
11,12,7776.883
9,10,7810.085793
2,3,7816.755023
0,1,7820.072123
9,10,7844.49901
8,9,7868.080677
4,5,7878.213972
2,3,7884.684623
38,39,7971.757155
34,35,8059.990277
16,17,8099.111368
43,44,8199.872053
3,4,8208.681488
37,38,8303.905588
26,27,8372.064577
6,7,8388.431504
19,20,8444.024149
14,15,8479.923887
20,21,8537.355629
10,11,8567.876439
38,39,8654.033201
35,36,8743.84053
35,36,8834.012284
26,27,8894.771104
25,26,8961.087833
2,3,8968.392358
15,16,9002.273894
3,4,9015.604084
3,4,9024.513442
1,2,9028.062477
2,3,9033.58679
18,19,9072.271356
7,8,9099.177173
2,3,9107.576879
2,3,9117.497764
0,1,9120.722126
3,4,9130.386852
0,1,9135.402603
49,49,9256.059148
32,33,9334.250986
4,5,9352.009692
14,15,9387.21247
30,31,9463.094637
0,1,9465.870996
10,11,9493.565089
12,13,9525.500746
14,15,9562.981078
18,19,9607.058233
7,8,9625.773656
17,18,9674.586856
49,49,9777.652353
22,23,9840.120298
16,17,9880.547679
15,16,9916.639916
16,17,9958.156454
3,4,9966.421643
4,5,9976.723947
44,45,10085.010686
28,29,10161.545203
2,3,10169.067579
19,20,10215.757043
19,20,10258.580837
4,5,10267.926434
6,7,10280.772998
0,1,10283.860752
19,20,10330.916224
12,13,10359.893014
1,2,10367.302027
2,3,10376.48398
14,15,10412.102478
20,21,10462.107872
49,49,10573.646632
6,7,10589.791201
7,8,10608.03774
5,6,10626.175012
22,23,10687.815516
15,16,10723.803199
0,1,10726.21597
49,49,10839.721347
20,21,10885.881817
18,19,10922.668421
1,2,10926.82917
25,26,10990.808009
24,25,11055.984367
49,49,11168.543602
7,8,11183.025812
19,20,11235.643957
3,4,11245.481754
15,16,11278.117618
9,10,11302.470502
25,26,11375.951741
32,33,11448.223573
27,28,11512.382517
42,43,11610.067683
16,17,11653.820471
19,20,11706.459894
28,29,11777.545725
49,49,11904.058804
2,3,11908.995231
25,26,11972.62487
27,28,12046.126175
26,27,12118.538316
25,26,12182.291427
38,39,12267.994561
37,38,12365.853968
40,41,12456.802474
23,24,12504.062052
3,4,12516.023608
49,49,12635.766563
0,1,12639.225846
9,10,12663.079894
6,7,12684.894317
5,6,12701.093358
4,5,12712.971978
16,17,12761.372109
49,49,12886.824513
19,20,12938.626683
40,41,13034.52151
13,14,13066.660301
11,12,13103.878482
49,49,13226.476422
1,2,13229.751984
49,49,13341.995573
8,9,13366.589576
26,27,13437.121349
1,2,13441.011319
1,2,13448.28342
49,49,13561.159281
4,5,13574.219981
24,25,13636.472304
5,6,13649.294371
24,25,13714.281091
10,11,13738.237201
1,2,13743.98003
12,13,13775.852494
2,3,13780.834678
49,49,13897.554707
49,49,14006.824291
17,18,14045.158183
16,17,14087.859363
49,49,14224.100248
6,7,14244.734215
21,22,14295.041325
15,16,14336.987972
30,31,14407.119056
8,9,14429.019152
15,16,14468.16887
49,49,14573.25579
6,7,14586.714177
23,24,14653.192658
6,7,14665.837307
28,29,14736.264231
3,4,14745.754071
15,16,14776.895729
43,44,14880.795909
0,1,14883.11396
1,2,14889.445017
6,7,14908.425689
6,7,14928.045506
24,25,14994.921112
5,6,15009.403257
0,1,15012.577441
14,15,15043.282757
39,40,15144.106042
2,3,15154.122955
4,5,15165.343421
29,30,15232.311929
2,3,15240.786693
9,10,15265.969782
2,3,15275.3356
12,13,15308.113646
10,11,15336.711507
43,44,15440.516327
6,7,15457.525659
29,30,15531.846506
49,49,15650.594365
0,1,15654.420558
32,33,15729.627572
16,17,15764.609837
49,49,15870.07221
45,46,15969.09855
9,10,15991.734953
0,1,15993.35891
7,8,16014.263652
5,6,16028.270045
21,22,16080.4391
1,2,16085.398081
31,32,16156.562353
10,11,16178.93091
49,49,16292.505465
49,49,16398.896283
49,49,16499.519315
9,10,16522.982234
19,20,16577.478722
17,18,16620.033937
15,16,16662.580676
33,34,16753.096083
1,2,16755.783773
22,23,16813.103234
49,49,16929.154566
49,49,17037.729332
25,26,17096.137684
0,1,17099.407516
24,25,17158.546547
0,1,17162.575921
6,7,17176.388417
49,49,17288.935597
12,13,17322.320589
35,36,17397.919475
49,49,17509.082383
3,4,17519.539119
49,49,17623.026677
0,1,17626.057188
37,38,17721.110401
14,15,17751.870679
3,4,17758.914584
6,7,17775.952288
14,15,17807.556381
10,11,17832.96689
15,16,17875.011763
49,49,17993.896228
2,3,18000.333229
49,49,18105.762644
0,1,18107.626119
0,1,18109.000034
27,28,18165.656131
25,26,18231.067511
31,32,18307.3125
39,40,18399.517049
17,18,18437.11081
9,10,18457.895926
8,9,18484.193104
35,36,18564.586665
40,41,18653.064185
17,18,18696.168604
49,49,18803.478278
45,46,18912.356285
5,6,18933.329368
17,18,18981.855609
0,1,18984.205439
1,2,18988.687866
3,4,18997.014627
3,4,19008.425625
0,1,19010.993739
5,6,19028.516445
4,5,19037.475812
20,21,19087.368262
1,2,19090.257427
49,49,19194.125945
49,49,19315.443356
6,7,19330.444478
25,26,19398.66232
0,1,19399.446953
27,28,19460.669084
28,29,19529.05758
10,11,19549.548968
12,13,19578.199519
2,3,19588.777622
42,43,19680.407811
49,49,19787.179325
5,6,19798.651055
11,12,19830.698888
23,24,19887.04164
3,4,19900.379397
39,40,19985.710441
2,3,19990.286567
30,31,20056.595657
49,49,20163.392844
35,36,20244.158157
36,37,20321.957545
43,44,20418.078587
3,4,20424.675239
