#{"t_start": 1625456775.7736926, "env_id": "mario_puzzle-v0"}
r,l,t
10.019602,5,14.929081
11.211093,5,25.188157
10.839156,5,37.23673
29.917715,13,70.176126
26.78641,11,92.38611
10.421246,4,99.37628
7.923793,4,109.143028
6.75138,3,115.316953
4.124558,2,119.359629
153.015127,69,271.145774
68.050915,31,337.626466
15.295856,7,353.568668
45.741859,21,408.073859
6.851256,3,416.405812
31.978607,14,442.896774
34.587927,16,473.721462
19.892333,9,491.080541
34.502773,15,525.864395
22.071413,10,550.06326
80.944769,38,622.274701
46.869549,21,667.951324
8.420244,4,683.852444
8.102527,4,694.191839
4.197426,2,700.652779
21.374545,9,719.834892
2.231362,1,722.122158
3.868323,2,727.027218
6.252285,3,734.28904
8.998291,4,743.204905
8.864461,4,753.52765
35.459652,16,782.312409
1.174145,1,784.445356
37.853216,17,814.099795
103.798351,48,917.951063
4.015004,2,922.239276
4.222209,2,926.410166
18.945303,9,944.083862
20.572586,9,961.269054
24.01107,11,983.705234
23.06732,10,1010.638358
14.115901,6,1023.056513
10.426604,5,1034.294444
26.74389,12,1058.799765
50.733002,23,1105.539228
13.032828,6,1122.308192
47.757364,21,1167.279588
11.921455,5,1178.322121
4.525172,2,1181.760101
25.204726,11,1202.791889
35.778335,16,1239.303939
46.208552,21,1289.767772
14.17413,7,1303.58468
13.169584,6,1315.16554
17.70035,8,1331.51736
32.589008,14,1361.13357
23.562573,11,1386.168703
9.098187,4,1394.009909
34.650139,16,1430.109117
19.95183,9,1451.590702
10.642444,5,1465.920305
8.903961,4,1473.657997
1.884659,1,1476.737927
30.039265,14,1509.508722
52.645929,23,1566.840819
60.471718,27,1626.618967
28.811905,13,1654.199242
3.597479,2,1661.090545
1.385755,1,1662.925608
66.511951,30,1728.134134
27.640174,13,1753.332921
6.80734,3,1760.155837
39.673365,18,1796.843585
11.246329,5,1807.448926
26.372949,12,1836.310273
2.174721,1,1841.053964
127.228368,58,1969.677639
4.226163,2,1974.23582
6.802226,3,1983.578558
4.219744,2,1989.070605
17.629207,8,2005.077146
24.420389,11,2022.648809
135.336627,61,2156.011517
37.961192,17,2194.613494
71.532113,32,2262.288463
18.069847,8,2279.003738
6.326008,3,2290.256584
29.445942,13,2310.708059
20.826332,9,2333.033941
65.972667,29,2388.443403
4.460629,2,2392.128695
25.99982,11,2419.629848
74.687314,34,2497.745654
19.530384,9,2514.912264
80.715393,35,2583.024081
6.565104,3,2589.771631
6.826852,3,2596.986817
28.132723,12,2624.980207
4.637154,2,2627.800915
40.245954,18,2662.638521
