#{"t_start": 1620973483.3870203, "env_id": "mario_puzzle-v0"}
r,l,t
2.0,3,13.999814
21.433383,12,46.515079
15.042083,8,63.705357
20.226008,11,92.105372
40.822379,22,144.382159
21.700568,11,170.028029
37.841297,20,226.601857
13.978707,7,244.646459
4.547656,3,251.136708
1.986056,1,252.890232
17.891428,9,275.650711
49.745647,25,354.173802
13.90154,7,376.951874
7.472963,4,386.986497
16.999941,9,412.777965
2.854416,2,416.968247
21.08204,11,445.422347
33.861981,18,491.589644
26.45905,14,527.416327
15.624462,8,548.868186
31.380396,16,588.217568
17.187861,9,614.686638
13.604049,7,631.608469
16.20149,9,656.764042
1.046095,1,664.996003
12.851027,7,682.639083
21.601209,11,712.133848
11.94502,6,733.731797
19.496808,10,759.19392
25.017659,13,791.824949
8.80981,5,802.835288
17.876078,9,830.019878
34.591822,18,881.08542
18.845782,10,907.12998
16.842996,9,929.272628
22.7266,12,961.537684
15.573989,8,985.97446
56.306898,29,1060.250915
26.425183,14,1092.58333
3.901709,2,1098.468982
17.2773,9,1118.862193
1.0,1,1120.416327
14.55998,8,1140.93272
43.532482,22,1193.712922
65.198276,33,1280.559658
1.970247,1,1283.102818
25.414087,13,1313.339545
47.206995,24,1381.694563
3.0,2,1385.285197
7.99022,4,1395.71589
5.637623,3,1404.510709
29.576806,15,1442.67314
3.993704,2,1451.995857
8.999876,5,1464.659769
21.939012,11,1490.959259
1.977679,1,1494.625157
18.998471,10,1522.460351
11.078958,6,1541.712628
9.992604,5,1554.72316
55.866239,28,1626.432387
7.26875,4,1636.609961
39.876845,20,1691.295116
11.818259,6,1708.841368
1.983036,1,1710.385168
1.96078,1,1713.991547
9.9763,5,1729.618383
7.987021,4,1736.089878
30.831849,16,1776.70663
13.373825,7,1797.493906
12.506675,7,1813.381328
5.194657,3,1819.961664
1.99368,1,1822.636862
7.763684,4,1834.071939
25.680449,13,1870.03729
1.996162,1,1875.918735
3.989925,2,1881.529522
6.281107,4,1891.317396
5.949924,3,1899.36529
26.289289,14,1930.505176
3.983036,2,1937.577001
47.340733,24,2000.562527
14.997179,8,2018.508251
8.867112,5,2032.346005
39.850678,20,2087.083453
19.738803,10,2117.462516
4.798572,3,2127.91702
25.78716,13,2164.615444
21.984285,11,2191.329438
25.698391,13,2227.040056
56.755889,29,2299.624234
17.11649,9,2327.948385
25.303698,13,2357.518279
6.999847,4,2369.972096
17.990894,9,2390.67858
21.797342,11,2417.572105
99.771459,51,2553.127633
7.0,4,2561.646647
133.957823,69,2754.579877
46.696164,24,2815.966323
9.949621,5,2831.004772
5.977679,3,2837.887677
21.993307,11,2863.353299
1.99407,1,2867.81631
26.87519,14,2901.724009
32.937845,17,2949.268399
5.891798,3,2957.856848
10.638622,6,2970.625552
52.808266,27,3037.43265
15.914295,8,3060.100096
28.784186,15,3094.65759
1.966754,1,3098.203265
57.559365,29,3176.234724
9.958826,5,3190.17612
6.998571,4,3202.401673
35.794686,18,3254.640645
22.567126,12,3287.446271
5.980971,3,3298.155142
5.983036,3,3307.426556
107.47958,54,3452.55206
21.811863,11,3481.797519
21.489666,11,3505.170573
1.949137,1,3508.323117
33.982832,17,3551.909821
5.961524,3,3558.824371
61.618397,31,3636.746685
7.99102,4,3646.323461
12.986431,7,3660.945925
73.555922,38,3766.50546
3.26875,2,3771.758271
15.729051,8,3788.848088
1.801087,1,3791.680909
7.991591,4,3800.153707
31.842427,16,3843.592025
86.622663,44,3956.083619
35.696009,18,3996.622757
66.670734,34,4083.858894
5.0,3,4090.056903
3.995289,2,4097.488658
38.743249,20,4153.815571
13.944169,7,4173.279557
23.954413,12,4205.89098
3.987804,2,4210.080792
24.926582,13,4240.984104
5.992808,3,4246.845312
27.978352,14,4284.864793
21.542578,11,4310.934801
26.711536,14,4350.365521
106.484154,54,4488.870154
7.227323,4,4499.535178
7.084331,4,4509.840667
31.838821,16,4545.293174
23.983513,13,4570.201159
10.994019,6,4586.255957
73.5184,37,4686.847664
60.246427,31,4758.121241
102.061277,52,4884.172015
45.839704,23,4948.186063
37.535174,19,4991.783617
41.894469,21,5047.681684
31.562254,16,5082.13205
22.990332,12,5113.503379
7.0,4,5123.327345
78.627222,40,5219.209933
136.350943,69,5402.119665
18.549859,10,5429.962882
119.198213,60,5586.704651
60.731415,31,5663.444095
13.791246,7,5685.393569
7.792194,4,5696.426979
134.812695,68,5890.799892
1.994067,1,5892.756536
23.886456,12,5923.35971
61.587452,31,6001.212891
17.724988,9,6022.943957
11.977679,6,6040.795601
12.925742,7,6057.731963
9.344709,5,6071.57285
61.782228,31,6150.717558
27.775611,14,6186.85507
19.745198,10,6211.287211
8.990252,5,6226.399881
41.34697,21,6279.638788
6.999694,4,6288.315169
3.0,2,6294.020493
27.932092,14,6333.662831
7.686707,4,6343.629497
61.617603,31,6419.051071
11.400219,6,6433.64854
47.702912,24,6501.837267
13.883807,7,6519.421586
11.351291,6,6537.457394
48.382166,25,6600.084967
12.212952,7,6616.959466
20.949767,11,6647.860604
7.984393,4,6656.812344
7.840129,4,6664.531512
1.0,1,6667.191656
18.960092,10,6701.068866
20.37462,11,6731.028981
38.692885,20,6775.931921
12.92069,7,6796.051034
26.804996,14,6831.290874
98.492477,50,6966.388485
