#{"t_start": 1620973483.7754555, "env_id": "mario_puzzle-v0"}
r,l,t
10.466823,6,21.639169
17.53818,10,48.265984
27.599167,14,80.899763
3.972059,2,88.419666
56.284872,29,154.11737
32.164563,17,199.282592
7.0,4,213.016047
40.640622,21,263.316445
15.9424,8,288.738212
20.93456,11,320.001627
1.0,1,322.207712
3.890152,2,330.117165
3.046194,2,337.563565
23.880373,12,375.089876
8.583543,5,388.565101
1.976679,1,393.462327
22.973215,12,424.016979
21.533741,11,451.202118
14.842855,8,469.614284
18.95646,10,500.146609
11.899744,6,516.213502
31.027627,16,557.798653
23.914371,12,586.634083
25.84826,13,622.428513
13.918628,7,637.994482
44.241904,23,708.257707
2.975568,2,711.265896
7.975603,4,727.113297
9.837876,5,741.462573
16.967694,9,762.92747
1.99368,1,764.827163
16.998919,9,787.265275
19.854276,10,810.945659
6.938806,4,825.676611
1.082586,1,830.047395
24.921955,13,863.492856
30.608301,16,907.951219
15.788727,8,930.937667
19.260571,10,957.547755
75.178775,38,1056.516461
5.425602,3,1066.040607
3.982741,2,1070.872968
15.99368,8,1088.302217
30.072716,16,1123.792098
1.0,1,1128.489521
8.958862,5,1140.184367
62.188505,32,1222.342206
19.765278,10,1248.734356
29.758924,15,1284.714049
28.92831,15,1326.522205
26.650564,14,1362.626367
52.990984,27,1435.763029
7.254378,4,1442.863069
9.768026,5,1458.080449
34.798977,18,1507.475942
12.696912,7,1526.42165
7.922374,4,1535.069576
7.877076,4,1547.115176
8.80317,5,1561.793915
4.978107,3,1567.181472
55.109354,28,1639.811379
3.263117,2,1642.784184
2.913859,2,1646.741904
9.605001,5,1661.864613
1.955216,1,1664.345074
3.08707,2,1671.392044
1.999886,1,1675.421522
3.170062,2,1682.06929
8.79369,5,1696.567008
39.208677,20,1749.223544
17.471181,9,1770.778443
17.785276,9,1796.837144
16.992894,9,1817.129348
9.932325,5,1829.478288
5.975512,3,1839.003177
5.0,3,1843.752514
7.983036,4,1858.842216
30.861635,16,1901.8882
9.262846,5,1913.09379
44.635906,23,1969.202108
11.968673,6,1986.611924
6.995118,4,1997.288543
31.751533,16,2039.781279
9.74951,5,2054.304042
31.499655,17,2103.855434
5.842041,3,2112.556369
17.84924,9,2137.927057
21.974906,11,2168.302351
8.956227,5,2179.347556
38.838847,20,2237.122217
61.668197,31,2313.432136
15.41795,8,2335.705861
7.925337,4,2345.353377
24.698154,13,2380.899109
5.694555,3,2386.20894
21.60982,11,2413.635189
7.984065,4,2423.512342
7.993161,4,2435.92402
11.397928,6,2447.890393
27.674347,14,2484.96093
34.726464,18,2534.057951
1.950596,1,2536.336774
5.807739,3,2544.828997
3.267378,2,2550.215588
3.083537,2,2556.652644
19.846659,10,2584.150349
1.0,1,2586.278752
5.993423,3,2593.164196
1.0,1,2595.766453
3.413982,2,2602.770465
19.930895,10,2636.440753
7.986137,4,2647.290506
3.952595,2,2651.701587
27.487864,14,2689.491787
22.969383,12,2715.707016
8.963274,5,2729.84479
9.501765,5,2747.276663
40.866931,21,2802.853757
1.0,1,2803.981065
5.977553,3,2810.231109
10.985414,6,2823.951922
17.726221,9,2848.355742
14.731516,8,2872.154336
13.797291,7,2888.181022
0.997019,1,2889.900609
30.984309,16,2931.121222
9.988676,5,2946.58828
85.363929,43,3056.181402
29.902417,15,3090.859925
5.093643,3,3098.205079
36.897873,19,3150.846123
18.9505,10,3175.730812
5.0,3,3183.878127
15.884205,8,3208.987819
3.987804,2,3213.979949
7.050185,4,3228.716163
53.153519,27,3302.66672
16.726368,9,3327.104207
3.992041,2,3335.255807
1.977743,1,3336.796549
5.964323,3,3344.785796
5.983021,3,3353.208466
20.813854,11,3381.744932
5.679787,3,3393.085275
23.805636,12,3424.859513
6.992404,4,3436.416081
19.758191,10,3457.585458
1.546012,1,3461.578658
20.903819,11,3490.917922
47.453717,24,3547.755141
26.985261,14,3584.877658
5.99368,3,3592.62339
1.950596,1,3595.585137
2.994969,2,3598.716831
9.954165,5,3613.605921
39.492517,20,3659.779651
1.047879,1,3663.395568
19.942158,10,3689.299562
2.992619,2,3693.824598
5.885041,3,3703.161076
8.963586,5,3717.483816
26.421682,14,3754.552758
31.720848,16,3792.822946
105.564166,54,3928.748862
19.306407,10,3961.486671
17.036645,9,3979.653417
1.0,1,3980.433674
62.498672,32,4060.268807
21.263117,11,4087.462894
5.036441,3,4098.003883
32.823784,17,4143.92976
8.927365,5,4161.093648
5.0,3,4167.554066
48.792258,25,4228.369517
3.938995,2,4232.927082
17.826566,9,4256.004643
3.050254,2,4265.426547
36.953581,19,4309.318868
3.0,2,4313.497852
11.042923,6,4332.637985
10.572034,6,4350.502079
2.999992,2,4354.563724
11.741384,6,4369.622845
19.911967,10,4392.98235
24.761839,13,4427.37898
13.685395,7,4445.701431
33.199445,17,4490.672596
63.911015,33,4562.412473
16.782653,9,4585.689621
9.0,5,4598.649264
11.910687,6,4620.522922
7.96355,4,4630.341952
21.868866,11,4661.758852
9.99368,5,4672.269337
1.829432,1,4674.984857
3.0,2,4678.217528
0.999978,1,4681.112624
79.784521,41,4776.556672
24.097202,13,4803.833145
20.842226,11,4832.70889
51.497349,26,4901.41112
13.940117,7,4921.919159
28.73052,15,4960.653396
34.107347,18,5000.490631
11.581546,7,5022.625212
57.217121,29,5087.802376
9.889502,5,5102.247189
4.828905,3,5107.81692
4.580629,3,5118.319411
5.566082,3,5124.490059
11.504769,6,5142.26546
1.936668,1,5143.900841
32.765622,17,5185.59416
33.963914,17,5225.344117
7.609561,4,5234.927722
48.290166,25,5307.616891
28.848457,15,5343.278639
21.867378,11,5373.285596
15.0,8,5389.163705
6.99947,4,5402.825194
1.980357,1,5406.035788
3.977679,2,5413.439381
29.995139,15,5454.288089
5.950596,3,5460.612159
13.296395,7,5476.546395
53.739356,28,5546.424423
28.644373,15,5590.523257
10.811099,6,5608.237529
9.794659,5,5620.127518
48.769161,25,5678.188076
5.866135,3,5689.322915
37.506639,19,5744.886088
5.918245,3,5749.683249
41.675389,21,5813.721139
5.829237,3,5820.514207
80.341216,41,5933.095128
1.0,1,5934.537395
55.894099,28,6009.656772
60.85747,31,6084.555774
5.047879,3,6092.08942
47.842401,24,6155.87663
14.924898,8,6178.54406
