#{"t_start": 1620973483.3296084, "env_id": "mario_puzzle-v0"}
r,l,t
0.991887,1,8.728091
50.454136,28,77.68492
6.960044,4,89.867684
12.443552,7,105.595417
9.561872,5,119.315986
11.0,6,132.635174
6.981421,4,142.393256
2.421391,2,146.011441
40.52194,22,201.724986
1.999972,1,204.349276
5.387135,3,217.016982
5.669918,3,224.066109
1.908135,1,226.653472
34.492299,18,269.257005
9.662932,5,284.379875
9.835435,5,301.244483
3.0,2,304.174076
5.011025,3,315.915161
22.539972,12,355.681877
36.149954,19,410.093055
46.220213,24,468.626769
3.083306,2,475.993932
10.889324,6,491.880841
10.86267,6,508.570975
17.001317,9,530.372164
5.955294,3,539.289226
20.706103,11,565.13059
2.84036,2,571.698672
25.308175,13,603.999863
14.999138,8,626.399601
6.843006,4,634.903861
18.674015,10,672.660065
23.027408,12,705.439678
11.80191,6,721.883379
9.30564,5,736.272708
12.991101,7,753.35817
11.015332,6,769.302739
1.993531,1,771.480324
46.744705,24,835.262318
22.937868,12,866.62957
5.014042,3,879.008168
12.925708,7,896.600157
1.966581,1,902.516146
30.66026,16,939.707561
3.0,2,946.556979
36.676028,19,998.437489
13.584017,7,1017.142368
3.0,2,1020.58407
5.990859,3,1028.4315
11.543829,6,1044.033247
5.760798,3,1052.059315
30.789984,16,1090.662322
29.701338,15,1124.578674
13.818395,7,1145.878534
69.484443,35,1233.10707
6.999806,4,1245.961379
38.691072,20,1290.807908
5.851644,3,1300.456941
3.042567,2,1307.483143
45.573292,23,1368.174705
11.691346,6,1384.167876
35.673979,18,1432.5202
49.861664,25,1498.079526
12.93752,7,1516.539295
11.923538,6,1533.243367
18.933811,10,1561.862799
23.666316,12,1591.523807
1.034309,1,1597.214975
21.937727,11,1625.053629
18.73953,10,1645.455319
22.631401,12,1682.200155
1.98399,1,1685.888775
24.998746,13,1720.782453
57.074648,29,1798.056683
41.18149,21,1850.547661
77.291694,39,1949.088112
36.657632,19,2003.501694
15.840769,8,2020.595975
9.992147,5,2034.468322
5.0,3,2042.807257
25.043001,13,2081.76756
29.864395,15,2122.279644
8.489381,5,2137.571882
46.760282,24,2203.053284
