timesteps,reward,rewD_sum,rewN_sum,rewP_sum,MD_sum,N_sum
2048,11.1890702,0.0,0.0,12.676466511,0.0,0.0
4096,6.601431099999999,0.0,0.0,7.5717327370000005,0.0,0.0
6144,7.3470185,0.0,0.0,8.265633536,0.0,0.0
8192,7.199491499999999,0.0,0.0,8.575258816,0.0,0.0
10240,9.501573,0.0,0.0,10.970430982999998,0.0,0.0
12288,11.671554200000001,0.0,0.0,13.3862781641,0.0,0.0
14336,11.9396448,0.0,0.0,13.5971736607,0.0,0.0
16384,18.8940148,0.0,0.0,20.972126087,0.0,0.0
18432,6.732072100000001,0.0,0.0,7.843166686000001,0.0,0.0
20480,4.0477923,0.0,0.0,4.682009591999999,0.0,0.0
22528,16.2392121,0.0,0.0,18.183973657,0.0,0.0
24576,4.1046298000000006,0.0,0.0,5.059453468999999,0.0,0.0
26624,7.0114974000000005,0.0,0.0,8.339678095,0.0,0.0
28672,14.165660500000001,0.0,0.0,16.060634032,0.0,0.0
30720,23.0221795,0.0,0.0,25.765323795,0.0,0.0
32768,12.8864461,0.0,0.0,14.465932809999998,0.0,0.0
34816,6.0916803999999996,0.0,0.0,7.430991752,0.0,0.0
36864,14.0287106,0.0,0.0,15.957578905,0.0,0.0
38912,19.100262199999996,0.0,0.0,21.19378067172,0.0,0.0
40960,11.1986887,0.0,0.0,12.675564567,0.0,0.0
43008,15.740543299999999,0.0,0.0,17.317230683,0.0,0.0
45056,12.2579177,0.0,0.0,13.594635932,0.0,0.0
47104,19.956693199999997,0.0,0.0,21.9743871906,0.0,0.0
49152,14.054638299999999,0.0,0.0,16.149636668,0.0,0.0
51200,18.8625105,0.0,0.0,20.930222698999998,0.0,0.0
53248,12.0121272,0.0,0.0,13.392572026,0.0,0.0
55296,4.638686999999999,0.0,0.0,5.5102880346,0.0,0.0
57344,10.2006897,0.0,0.0,11.5691396075,0.0,0.0
59392,10.3903267,0.0,0.0,11.739536102,0.0,0.0
61440,14.6938999,0.0,0.0,16.2720758157,0.0,0.0
63488,23.6364159,0.0,0.0,26.345581334000002,0.0,0.0
65536,12.4660455,0.0,0.0,13.9100083607,0.0,0.0
67584,19.3987366,0.0,0.0,21.129511503,0.0,0.0
69632,3.1954978,0.0,0.0,3.9106348396999997,0.0,0.0
71680,18.1762274,0.0,0.0,20.248395701599996,0.0,0.0
73728,21.3600174,0.0,0.0,23.4927333107,0.0,0.0
75776,24.9291752,0.0,0.0,27.455881811,0.0,0.0
77824,15.342433300000001,0.0,0.0,17.097621108800002,0.0,0.0
79872,22.722943000000004,0.0,0.0,25.2407324897,0.0,0.0
81920,8.9923765,0.0,0.0,10.261704917,0.0,0.0
83968,17.6164925,0.0,0.0,19.664983049199996,0.0,0.0
86016,14.242653599999997,0.0,0.0,16.172359771,0.0,0.0
88064,21.117574100000002,0.0,0.0,23.4090960337,0.0,0.0
90112,18.832391100000002,0.0,0.0,20.8679725977,0.0,0.0
92160,15.748368300000001,0.0,0.0,17.671620423,0.0,0.0
94208,17.219082500000003,0.0,0.0,19.008875695500002,0.0,0.0
96256,16.372114500000002,0.0,0.0,18.349190655,0.0,0.0
98304,19.8335644,0.0,0.0,21.679010959,0.0,0.0
100352,13.677019999999999,0.0,0.0,15.2984502043,0.0,0.0
102400,14.606857199999999,0.0,0.0,16.264205558999997,0.0,0.0
104448,13.217069099999998,0.0,0.0,14.677194234999998,0.0,0.0
106496,32.5294212,0.0,0.0,35.652398305000006,0.0,0.0
108544,31.975674499999997,0.0,0.0,34.975016399000005,0.0,0.0
110592,15.798483099999999,0.0,0.0,17.901635863000003,0.0,0.0
112640,19.4832502,0.0,0.0,21.783789838999997,0.0,0.0
114688,24.3824656,0.0,0.0,26.802189742299998,0.0,0.0
116736,24.604749299999998,0.0,0.0,26.873020035699994,0.0,0.0
118784,26.2266815,0.0,0.0,29.078236201000003,0.0,0.0
120832,30.221502999999995,0.0,0.0,33.16598309,0.0,0.0
122880,19.2921736,0.0,0.0,21.09651563,0.0,0.0
124928,27.717101299999996,0.0,0.0,30.593214164,0.0,0.0
126976,18.1694946,0.0,0.0,20.462355996,0.0,0.0
129024,14.3115095,0.0,0.0,15.965007778999999,0.0,0.0
131072,28.969882099999996,0.0,0.0,31.7500556663,0.0,0.0
133120,34.151916,0.0,0.0,37.678437976000005,0.0,0.0
135168,17.841049,0.0,0.0,19.649583486700003,0.0,0.0
137216,22.3400533,0.0,0.0,24.894281708,0.0,0.0
139264,25.8054032,0.0,0.0,28.492400785999997,0.0,0.0
141312,30.810531200000003,0.0,0.0,34.0979451077,0.0,0.0
143360,24.483578,0.0,0.0,27.0636528429,0.0,0.0
145408,21.0388715,0.0,0.0,23.287324113000004,0.0,0.0
147456,19.022606200000002,0.0,0.0,20.930781239999998,0.0,0.0
149504,17.1603427,0.0,0.0,18.936254365000003,0.0,0.0
151552,37.1206766,0.0,0.0,40.8942812,0.0,0.0
153600,44.3349159,0.0,0.0,48.49272057899999,0.0,0.0
155648,31.620344499999998,0.0,0.0,34.567913159,0.0,0.0
157696,27.502538599999998,0.0,0.0,30.492179821699995,0.0,0.0
159744,21.9349718,0.0,0.0,24.265893591,0.0,0.0
161792,16.0041687,0.0,0.0,17.897919619699998,0.0,0.0
163840,21.268196,0.0,0.0,23.518736212,0.0,0.0
165888,33.209261999999995,0.0,0.0,37.06230024,0.0,0.0
167936,36.4361375,0.0,0.0,39.8664597127,0.0,0.0
169984,26.518823500000003,0.0,0.0,28.959799139,0.0,0.0
172032,23.9734238,0.0,0.0,26.2384380752,0.0,0.0
174080,27.3119435,0.0,0.0,30.003742678000002,0.0,0.0
176128,22.9604625,0.0,0.0,25.094659016999998,0.0,0.0
178176,20.938968199999998,0.0,0.0,23.187714357,0.0,0.0
180224,45.613354599999994,0.0,0.0,49.99697347199999,0.0,0.0
182272,24.4149213,0.0,0.0,27.030448763100004,0.0,0.0
184320,37.109245099999995,0.0,0.0,40.91416573,0.0,0.0
186368,18.323908600000003,0.0,0.0,20.082002208,0.0,0.0
188416,28.791092799999994,0.0,0.0,31.741906696,0.0,0.0
190464,32.042679500000006,0.0,0.0,35.581002751,0.0,0.0
192512,27.756631199999998,0.0,0.0,30.59722233,0.0,0.0
194560,36.3118342,0.0,0.0,39.684160215999995,0.0,0.0
196608,30.1694644,0.0,0.0,33.2436675902,0.0,0.0
198656,15.455689100000004,0.0,0.0,16.9122241567,0.0,0.0
200704,21.4139042,0.0,0.0,24.190546763999997,0.0,0.0
202752,33.8687114,0.0,0.0,36.99261189,0.0,0.0
