timesteps,reward,rewD_sum,rewN_sum,rewP_sum,MD_sum,N_sum
53248,96.4361623,96.4361623120207,0.0,0.0,-6.713887628105871,0.0
55296,96.7688193,96.76881930599838,0.0,0.0,-6.009547082292849,0.0
57344,95.62723349999999,95.62723335364572,0.0,0.0,-8.677394901446712,0.0
59392,96.9284542,96.92845423287892,0.0,0.0,-5.333554352630573,0.0
61440,97.0194597,97.0194596665121,0.0,0.0,-5.525707037398649,0.0
63488,96.52419830000001,96.52419811020799,0.0,0.0,-6.709362176830373,0.0
65536,96.48253129999999,96.48253114402002,0.0,0.0,-6.711196138634226,0.0
67584,96.58342910000002,96.58342910436289,0.0,0.0,-6.313084729815806,0.0
69632,96.9307186,96.93071876136034,0.0,0.0,-5.482411329734971,0.0
71680,96.73803080000002,96.73803071738863,0.0,0.0,-5.989108671465681,0.0
73728,96.3310549,96.33105493542871,0.0,0.0,-7.2218987982632,0.0
75776,96.59970620000001,96.59970624836328,0.0,0.0,-6.629731336418757,0.0
77824,96.76523949999999,96.76523954679787,0.0,0.0,-6.270650971123608,0.0
79872,96.9202081,96.92020797036898,0.0,0.0,-5.83295815899172,0.0
81920,96.2935022,96.29350220508016,0.0,0.0,-6.8729587373585685,0.0
83968,95.9696175,95.96961750460294,0.0,0.0,-7.54341832051861,0.0
86016,96.94373329999999,96.94373350077765,0.0,0.0,-5.254095418708391,0.0
88064,96.44666629999999,96.44666620371888,0.0,0.0,-6.453905259476097,0.0
90112,96.99142550000002,96.99142553482837,0.0,0.0,-5.117040464980745,0.0
92160,96.34625720000001,96.34625716495515,0.0,0.0,-6.284271133979396,0.0
94208,95.7294881,95.72948801045024,0.0,0.0,-7.094363035077883,0.0
96256,96.4502982,96.45029818760227,0.0,0.0,-5.903322490072525,0.0
98304,96.2764841,96.27648418420884,0.0,0.0,-6.390131179583724,0.0
100352,96.4078641,96.40786414080421,0.0,0.0,-6.312860175016214,0.0
102400,96.3693346,96.36933452377001,0.0,0.0,-6.25718469159478,0.0
104448,97.091392,97.09139213031371,0.0,0.0,-4.932797020631991,0.0
106496,96.19756399999999,96.19756398418465,0.0,0.0,-7.104215876897612,0.0
108544,96.2061512,96.20615120955077,0.0,0.0,-7.403702662984989,0.0
110592,96.7868823,96.78688248902536,0.0,0.0,-5.821065290499465,0.0
112640,96.3368399,96.33684017320125,0.0,0.0,-6.80949387839072,0.0
114688,96.50587420000001,96.50587413859301,0.0,0.0,-6.553175787196008,0.0
116736,96.4376504,96.43765033087325,0.0,0.0,-6.767723941445593,0.0
118784,96.34067510000001,96.34067516406529,0.0,0.0,-6.475961855962464,0.0
120832,96.4847154,96.48471544631397,0.0,0.0,-6.6483823866093115,0.0
122880,96.3620064,96.36200651176861,0.0,0.0,-7.188696742400255,0.0
124928,96.57530039999999,96.57530045999727,0.0,0.0,-6.422081105863678,0.0
126976,96.5494563,96.54945649764372,0.0,0.0,-6.235566696558855,0.0
129024,95.8943504,95.89435034163132,0.0,0.0,-7.917105083007968,0.0
131072,97.1224608,97.12246071539872,0.0,0.0,-4.8458660805651,0.0
133120,96.17877569999999,96.17877579831807,0.0,0.0,-7.413218404180514,0.0
135168,96.59475369999998,96.59475374036812,0.0,0.0,-6.248903102484493,0.0
137216,96.54898109999999,96.54898121417054,0.0,0.0,-5.978010841823183,0.0
139264,96.2091777,96.20917752378686,0.0,0.0,-6.911838482605992,0.0
141312,96.61601479999999,96.61601490053151,0.0,0.0,-6.557452381187611,0.0
143360,96.46405259999999,96.46405250683145,0.0,0.0,-7.381343789848292,0.0
145408,96.8236517,96.82365164603264,0.0,0.0,-6.966098487321969,0.0
147456,96.9131767,96.91317670110422,0.0,0.0,-6.639788563347359,0.0
149504,96.98415229999999,96.98415234236778,0.0,0.0,-6.224390630075578,0.0
151552,97.3813622,97.38136222115708,0.0,0.0,-4.986457438500453,0.0
153600,97.0555316,97.05553167120885,0.0,0.0,-6.009989109758157,0.0
155648,96.9313774,96.9313774359554,0.0,0.0,-6.193972963541904,0.0
157696,97.1737779,97.17377788055182,0.0,0.0,-5.345604857516802,0.0
159744,97.0384415,97.03844151549714,0.0,0.0,-5.522349474549264,0.0
161792,97.3569723,97.3569721111302,0.0,0.0,-4.487050270236716,0.0
163840,96.3842645,96.3842646067127,0.0,0.0,-7.100129711588288,0.0
165888,96.94606250000001,96.94606252621038,0.0,0.0,-5.694003038340551,0.0
167936,96.54518700000001,96.54518695590342,0.0,0.0,-6.25624293641931,0.0
169984,96.50995250000001,96.50995255284371,0.0,0.0,-5.725423989371583,0.0
172032,96.3450797,96.34507972300024,0.0,0.0,-5.872795463055523,0.0
174080,96.2808933,96.28089320506325,0.0,0.0,-5.902935299710604,0.0
176128,97.0987359,97.09873603968833,0.0,0.0,-4.700116453043205,0.0
178176,96.84325449999999,96.84325462792613,0.0,0.0,-5.1806427914915165,0.0
180224,96.19534050000001,96.19534051668192,0.0,0.0,-6.748837151615473,0.0
182272,96.8234553,96.82345514384998,0.0,0.0,-5.774186005581088,0.0
184320,96.84205340000001,96.84205325143027,0.0,0.0,-5.475558048066712,0.0
186368,96.51142610000001,96.51142614670367,0.0,0.0,-6.619375267751613,0.0
188416,96.6860904,96.68609034401308,0.0,0.0,-6.489172670590274,0.0
190464,96.8604941,96.86049400169878,0.0,0.0,-5.457419478921766,0.0
192512,96.87069410000001,96.87069404879442,0.0,0.0,-5.648754804762008,0.0
194560,97.01591160000001,97.0159116219988,0.0,0.0,-5.330982659730854,0.0
196608,96.6035208,96.603520614015,0.0,0.0,-6.778909390919774,0.0
198656,96.49950709999999,96.49950713526864,0.0,0.0,-7.219510037597726,0.0
200704,97.3235084,97.32350831608154,0.0,0.0,-4.780493075312216,0.0
202752,96.936919,96.93691893663251,0.0,0.0,-6.165269168901699,0.0
204800,96.79849200000001,96.79849189964997,0.0,0.0,-5.2523492686937,0.0
206848,96.4689827,96.46898284678645,0.0,0.0,-5.860889512353639,0.0
208896,96.7548487,96.75484872641711,0.0,0.0,-5.560921941158282,0.0
210944,96.35268110000001,96.35268108315205,0.0,0.0,-6.894207050387858,0.0
212992,96.95153239999999,96.95153226168661,0.0,0.0,-5.622753850362422,0.0
215040,97.04571539999999,97.04571540281486,0.0,0.0,-5.316049083936699,0.0
217088,96.8000109,96.80001080358413,0.0,0.0,-5.408360119339557,0.0
219136,96.03231079999999,96.03231062033709,0.0,0.0,-7.170149768924193,0.0
221184,96.8891432,96.8891431967694,0.0,0.0,-5.324648589161199,0.0
223232,96.6856116,96.68561169158743,0.0,0.0,-5.466628367847791,0.0
225280,96.2350649,96.23506500674064,0.0,0.0,-6.3102465247286545,0.0
227328,96.54577129999998,96.54577132279525,0.0,0.0,-6.2474870603395765,0.0
229376,97.0692494,97.06924930373334,0.0,0.0,-4.672530986133127,0.0
231424,96.4924683,96.4924683084217,0.0,0.0,-5.8577479584483765,0.0
233472,95.8780223,95.87802223748602,0.0,0.0,-7.594992884869953,0.0
235520,96.8032339,96.80323390701919,0.0,0.0,-5.18164594660509,0.0
237568,96.87250180000001,96.8725017424553,0.0,0.0,-5.989046340132487,0.0
239616,96.9972888,96.99728872698968,0.0,0.0,-5.211467859834017,0.0
241664,96.5022075,96.50220750933512,0.0,0.0,-6.547628553006111,0.0
243712,96.82387270000001,96.82387266331116,0.0,0.0,-5.36406158166049,0.0
245760,96.9223582,96.9223583077398,0.0,0.0,-5.563406232191451,0.0
247808,97.2108635,97.21086346531308,0.0,0.0,-4.896038319316046,0.0
249856,96.857629,96.8576288657441,0.0,0.0,-6.25601359186337,0.0
251904,96.53453730000001,96.5345373100935,0.0,0.0,-6.840401495898372,0.0
253952,96.35980409999999,96.35980411831572,0.0,0.0,-6.714769432179319,0.0
256000,96.9581503,96.95815036467914,0.0,0.0,-5.282417155367052,0.0
258048,96.3797664,96.37976626983082,0.0,0.0,-6.651468603856178,0.0
260096,96.89578750000001,96.89578758384351,0.0,0.0,-5.313265853543344,0.0
262144,96.6879583,96.68795840913714,0.0,0.0,-5.997876919682988,0.0
264192,96.30342879999999,96.30342901583793,0.0,0.0,-6.787229275165049,0.0
266240,96.0934342,96.09343426835929,0.0,0.0,-6.939671955142865,0.0
268288,96.7118496,96.71184951779995,0.0,0.0,-5.453659902792959,0.0
270336,96.6427475,96.64274728230909,0.0,0.0,-5.270135589299913,0.0
272384,96.4210722,96.4210720923464,0.0,0.0,-5.534913003193128,0.0
274432,96.5375174,96.53751739300334,0.0,0.0,-5.542552425583567,0.0
276480,96.1713192,96.17131916295234,0.0,0.0,-6.9813468431203445,0.0
278528,95.4831115,95.48311153022064,0.0,0.0,-8.721808918897057,0.0
280576,96.866073,96.86607302603676,0.0,0.0,-5.371253124982363,0.0
282624,96.4075804,96.4075804051214,0.0,0.0,-7.5899057746009175,0.0
284672,96.45995380000001,96.45995382990256,0.0,0.0,-7.267515168725457,0.0
286720,97.09353000000002,97.09352994784666,0.0,0.0,-5.464003392298941,0.0
288768,97.2772507,97.27725072805468,0.0,0.0,-5.484892594419644,0.0
290816,96.9727714,96.97277135584484,0.0,0.0,-6.195104259163061,0.0
292864,96.8178247,96.81782475880583,0.0,0.0,-6.8856351244932155,0.0
294912,95.8983388,95.89833888091718,0.0,0.0,-9.34885750896657,0.0
296960,96.5310182,96.53101816545102,0.0,0.0,-7.319749747419723,0.0
299008,96.6264629,96.6264628383428,0.0,0.0,-7.230718132391952,0.0
301056,96.5064859,96.50648597764629,0.0,0.0,-6.395801224542923,0.0
303104,96.9439036,96.94390351558516,0.0,0.0,-6.066175975974437,0.0
305152,96.95028260000001,96.95028271005171,0.0,0.0,-5.972063755864226,0.0
307200,96.98972559999999,96.98972565323011,0.0,0.0,-5.455659128024028,0.0
309248,96.3967026,96.39670275378904,0.0,0.0,-7.300292433827214,0.0
311296,96.444507,96.44450700317117,0.0,0.0,-7.180031018707835,0.0
313344,96.73426520000001,96.73426510815118,0.0,0.0,-6.902076025488332,0.0
315392,97.2140489,97.21404886209747,0.0,0.0,-5.322827696385745,0.0
317440,97.01598879999999,97.01598897402475,0.0,0.0,-6.007589147453422,0.0
319488,96.7031546,96.70315457642626,0.0,0.0,-6.881606340473267,0.0
321536,96.984605,96.98460512124578,0.0,0.0,-5.638273397184266,0.0
323584,96.8551028,96.8551028419891,0.0,0.0,-5.668919624668871,0.0
325632,96.77374610000001,96.77374604234386,0.0,0.0,-6.814611866519968,0.0
327680,96.81058,96.81058003541763,0.0,0.0,-6.279724298153987,0.0
329728,97.0031479,97.00314784837926,0.0,0.0,-5.568771994976428,0.0
331776,96.9414349,96.94143493209829,0.0,0.0,-5.555603129803353,0.0
333824,96.7460084,96.74600842121757,0.0,0.0,-6.164803282962284,0.0
335872,96.6924679,96.69246796977309,0.0,0.0,-6.656125117638207,0.0
337920,97.3455027,97.34550275079359,0.0,0.0,-4.980556710873637,0.0
339968,96.1852506,96.18525071680743,0.0,0.0,-8.173968559658238,0.0
342016,96.3751656,96.37516551639945,0.0,0.0,-8.410446019045049,0.0
344064,97.1013744,97.10137446933344,0.0,0.0,-6.153688559381881,0.0
346112,97.07425299999998,97.07425296100972,0.0,0.0,-6.041674733734529,0.0
348160,96.66212329999999,96.66212325436268,0.0,0.0,-7.2791858794913065,0.0
350208,96.82188239999999,96.82188233116928,0.0,0.0,-6.68717599452423,0.0
352256,96.6887844,96.68878442402425,0.0,0.0,-6.792091631264,0.0
354304,97.3577863,97.35778612048014,0.0,0.0,-4.839343919667973,0.0
356352,96.82891980000001,96.82891986504742,0.0,0.0,-6.260374229069821,0.0
358400,97.2251921,97.22519214465348,0.0,0.0,-4.665530443123606,0.0
360448,96.5983583,96.59835834150039,0.0,0.0,-6.078467792176811,0.0
362496,96.51730169999999,96.51730171943878,0.0,0.0,-6.1580273000126615,0.0
364544,96.13212730000001,96.13212724544081,0.0,0.0,-6.487442049045026,0.0
366592,95.2458106,95.24581063515329,0.0,0.0,-8.401174189485646,0.0
368640,95.95429180000001,95.95429177064062,0.0,0.0,-7.017981661268382,0.0
370688,96.27817999999999,96.27818005220111,0.0,0.0,-6.560776379629717,0.0
372736,96.54431600000001,96.54431600310518,0.0,0.0,-6.129547812704505,0.0
374784,96.7878878,96.78788780479437,0.0,0.0,-5.678848068450939,0.0
376832,96.39208950000001,96.39208953385722,0.0,0.0,-6.721301356599378,0.0
378880,96.7764745,96.77647441933085,0.0,0.0,-6.95226725538483,0.0
380928,96.97554369999999,96.97554356623559,0.0,0.0,-6.186479726301131,0.0
382976,97.1759658,97.17596569448935,0.0,0.0,-5.7463537364119786,0.0
385024,97.1504712,97.15047127440383,0.0,0.0,-5.482639528880703,0.0
387072,96.58673869999998,96.58673864193737,0.0,0.0,-6.54006878123469,0.0
389120,96.8123647,96.81236463415124,0.0,0.0,-6.172776881404028,0.0
391168,97.0819343,97.08193411364535,0.0,0.0,-5.5184528434807305,0.0
393216,96.5403678,96.54036765196676,0.0,0.0,-6.264219746280107,0.0
395264,96.72703139999999,96.72703139866326,0.0,0.0,-6.030896079380831,0.0
397312,95.9781744,95.97817424779971,0.0,0.0,-7.7528542451868105,0.0
399360,96.3291612,96.32916123793356,0.0,0.0,-6.960046290354922,0.0
401408,96.4534393,96.45343919845283,0.0,0.0,-6.8077972083393,0.0
403456,96.94525580000001,96.94525591578767,0.0,0.0,-5.307676826323727,0.0
405504,96.7781012,96.77810112381115,0.0,0.0,-5.720076120275598,0.0
407552,95.9578215,95.95782147593609,0.0,0.0,-8.278115265914895,0.0
409600,96.8505155,96.85051549416275,0.0,0.0,-5.996240915817586,0.0
411648,96.43924480000001,96.43924476161693,0.0,0.0,-6.924563517063026,0.0
413696,96.59665240000001,96.59665249172492,0.0,0.0,-6.770040714399398,0.0
415744,96.852333,96.85233293972189,0.0,0.0,-5.83438738462725,0.0
417792,96.9257389,96.92573910654778,0.0,0.0,-5.938877066176114,0.0
419840,96.22450690000001,96.22450672153637,0.0,0.0,-8.02745737925713,0.0
421888,97.03711990000001,97.03711979882004,0.0,0.0,-5.595205493473524,0.0
423936,96.9038001,96.90380017123469,0.0,0.0,-6.482818998741922,0.0
425984,96.69602590000001,96.69602583387801,0.0,0.0,-7.091694202067306,0.0
428032,97.21274910000001,97.21274911819035,0.0,0.0,-5.961738973926996,0.0
430080,97.0066716,97.00667163983628,0.0,0.0,-6.095384425842045,0.0
432128,97.22307620000001,97.22307616156016,0.0,0.0,-5.170796179143634,0.0
434176,97.1899259,97.18992588065929,0.0,0.0,-5.285980995241498,0.0
436224,97.0052206,97.00522052556481,0.0,0.0,-5.5281231953003775,0.0
438272,97.0788614,97.078861299986,0.0,0.0,-4.889121418081408,0.0
440320,96.87332880000001,96.87332890531742,0.0,0.0,-5.511949542564997,0.0
442368,96.5860765,96.58607664922407,0.0,0.0,-6.032240511024885,0.0
444416,96.1241726,96.12417255867109,0.0,0.0,-6.849645265486091,0.0
446464,95.4084297,95.40842966136464,0.0,0.0,-8.908473612024622,0.0
448512,96.2911435,96.29114358291484,0.0,0.0,-6.680972784881486,0.0
450560,96.55119909999999,96.55119917054917,0.0,0.0,-6.735900412667003,0.0
452608,96.6554386,96.65543851851736,0.0,0.0,-6.167807499263857,0.0
454656,96.5839311,96.58393112469,0.0,0.0,-6.360317635189301,0.0
456704,96.1979051,96.19790525469682,0.0,0.0,-7.364954586740484,0.0
458752,96.5823723,96.58237226192199,0.0,0.0,-6.319160701964244,0.0
460800,96.4519672,96.45196728687307,0.0,0.0,-6.672142136107072,0.0
462848,96.28020899999999,96.28020903916143,0.0,0.0,-7.088579496328319,0.0
464896,96.66961369999999,96.66961376503518,0.0,0.0,-6.029291128593103,0.0
466944,96.99487230000001,96.99487238725867,0.0,0.0,-5.588924499467647,0.0
468992,97.065672,97.06567196890965,0.0,0.0,-5.319124527841648,0.0
471040,96.40399719999999,96.40399708415268,0.0,0.0,-7.257872327239625,0.0
473088,96.71641020000001,96.71641010948225,0.0,0.0,-6.448501002358192,0.0
475136,96.79597360000001,96.79597354923894,0.0,0.0,-6.728769640255568,0.0
477184,96.9790672,96.97906726093281,0.0,0.0,-6.550624279358057,0.0
479232,96.34122199999999,96.34122181121674,0.0,0.0,-8.165239556756871,0.0
481280,96.5425263,96.54252611500408,0.0,0.0,-6.207952732131849,0.0
483328,96.2165439,96.21654394568266,0.0,0.0,-7.24728904209698,0.0
485376,96.8636055,96.86360547152202,0.0,0.0,-5.756072562981357,0.0
487424,96.7368306,96.73683060639748,0.0,0.0,-6.702496877919764,0.0
489472,96.71212510000001,96.71212520509968,0.0,0.0,-6.815926505591278,0.0
491520,96.9662311,96.96623115946322,0.0,0.0,-6.226496564811744,0.0
493568,96.52758100000001,96.52758104259183,0.0,0.0,-7.357782468858142,0.0
495616,96.30036890000001,96.30036906858098,0.0,0.0,-7.349189344081806,0.0
497664,96.37846750000001,96.37846749275757,0.0,0.0,-6.983018885223108,0.0
499712,95.8886632,95.88866318796845,0.0,0.0,-9.243046733320732,0.0
501760,96.5688117,96.5688116404727,0.0,0.0,-6.976151474536297,0.0
503808,96.7382575,96.73825758082845,0.0,0.0,-6.485973861772334,0.0
505856,96.3805326,96.38053252784569,0.0,0.0,-7.649398594977133,0.0
507904,96.71834,96.7183399497203,0.0,0.0,-6.373630382766203,0.0
509952,96.743969,96.74396891750602,0.0,0.0,-6.141620540134143,0.0
512000,97.0049861,97.0049860928874,0.0,0.0,-5.241213886616273,0.0
514048,96.9414148,96.94141478615202,0.0,0.0,-5.565878814066065,0.0
516096,96.23814870000001,96.23814866619871,0.0,0.0,-7.028565310711239,0.0
518144,95.6517618,95.65176171593771,0.0,0.0,-8.16087928472437,0.0
520192,95.5174595,95.51745948740528,0.0,0.0,-8.53696815340814,0.0
522240,95.92814639999999,95.928146395676,0.0,0.0,-7.978111402434484,0.0
524288,96.5523097,96.55230951532663,0.0,0.0,-5.978419554639524,0.0
526336,96.4397807,96.43978060922834,0.0,0.0,-6.351732965869971,0.0
528384,96.2198906,96.21989069395735,0.0,0.0,-7.445460046367684,0.0
530432,96.50354790000002,96.50354788127484,0.0,0.0,-6.473768389686501,0.0
532480,96.8974606,96.89746054788256,0.0,0.0,-5.218365373346176,0.0
534528,97.13390799999999,97.13390794441531,0.0,0.0,-4.6923589213455745,0.0
536576,96.73599800000001,96.73599795475678,0.0,0.0,-6.098596434090417,0.0
538624,96.1162439,96.11624399266601,0.0,0.0,-7.206005461817888,0.0
540672,96.4860093,96.48600945582197,0.0,0.0,-6.966754083577898,0.0
542720,96.5905041,96.59050414941981,0.0,0.0,-6.318971885951303,0.0
544768,97.0327442,97.03274424765853,0.0,0.0,-4.9706082650579635,0.0
546816,96.81742879999999,96.81742888162846,0.0,0.0,-5.941542587613112,0.0
548864,96.79975809999999,96.7997580794638,0.0,0.0,-6.400773878644523,0.0
550912,97.30818509999999,97.30818513034187,0.0,0.0,-5.059471455734866,0.0
552960,96.92130660000001,96.92130650048685,0.0,0.0,-5.949575688825161,0.0
555008,97.0627436,97.06274349555561,0.0,0.0,-5.626872579058412,0.0
557056,96.76460879999999,96.76460889964646,0.0,0.0,-6.189604295007847,0.0
559104,96.5950195,96.59501940825831,0.0,0.0,-6.605118459826516,0.0
561152,96.9015622,96.90156219879091,0.0,0.0,-4.994761212785571,0.0
563200,96.04466469999998,96.04466482929041,0.0,0.0,-7.206315620456013,0.0
565248,96.9758841,96.97588409805829,0.0,0.0,-5.051604346566475,0.0
567296,96.8081995,96.8081994798893,0.0,0.0,-5.664930844042141,0.0
569344,96.75960560000001,96.75960550829662,0.0,0.0,-5.851500694608118,0.0
571392,96.4564437,96.45644369615255,0.0,0.0,-6.483218747216715,0.0
573440,96.5058833,96.5058833061801,0.0,0.0,-6.269499120398855,0.0
575488,96.57787,96.57787006321071,0.0,0.0,-6.024822184042085,0.0
577536,96.06578579999999,96.06578575678387,0.0,0.0,-8.014409130928529,0.0
579584,96.9869103,96.98691027764878,0.0,0.0,-5.574614147947427,0.0
581632,96.9100876,96.9100874718481,0.0,0.0,-5.525247186990723,0.0
583680,95.8740147,95.87401471294528,0.0,0.0,-7.931259975634106,0.0
585728,96.31444280000001,96.31444271773736,0.0,0.0,-7.036016036521228,0.0
587776,96.5454953,96.5454953314339,0.0,0.0,-6.781054196450761,0.0
589824,97.123021,97.12302095806281,0.0,0.0,-4.855814202736181,0.0
591872,96.5329978,96.53299792838705,0.0,0.0,-6.709805125659516,0.0
593920,96.80271529999999,96.80271536106946,0.0,0.0,-5.925593099692567,0.0
595968,96.2190953,96.21909527658896,0.0,0.0,-7.256760799893793,0.0
598016,97.1095133,97.10951314517742,0.0,0.0,-5.513335458569822,0.0
600064,96.7873071,96.78730693193606,0.0,0.0,-6.7449642803747025,0.0
602112,97.15433349999999,97.15433341477917,0.0,0.0,-6.012871754598281,0.0
604160,96.1417136,96.14171363917401,0.0,0.0,-8.348583688590011,0.0
606208,96.8724407,96.87244085501364,0.0,0.0,-7.006013170302374,0.0
608256,97.18772669999998,97.18772664076576,0.0,0.0,-5.900180708800773,0.0
610304,97.38415649999999,97.38415637355222,0.0,0.0,-5.489317282837916,0.0
612352,97.0570982,97.05709833020701,0.0,0.0,-6.369233079070758,0.0
614400,97.4387717,97.4387717408102,0.0,0.0,-4.85945025443929,0.0
616448,97.1068688,97.10686877112451,0.0,0.0,-6.242069624475219,0.0
618496,97.3381565,97.33815644010755,0.0,0.0,-5.2232344192779685,0.0
620544,97.0913706,97.0913704562414,0.0,0.0,-5.366308924362632,0.0
622592,97.33398759999999,97.33398755256232,0.0,0.0,-4.377739699289409,0.0
624640,96.4681894,96.46818935030365,0.0,0.0,-6.5015575701192745,0.0
626688,96.3278943,96.32789420340013,0.0,0.0,-7.141055143755445,0.0
628736,97.17159279999998,97.17159276372908,0.0,0.0,-4.994231192368916,0.0
630784,96.7253383,96.72533828181693,0.0,0.0,-5.888842967029622,0.0
632832,96.73619700000002,96.73619678019924,0.0,0.0,-5.261648106394727,0.0
634880,96.47368530000001,96.47368532033795,0.0,0.0,-5.797115891871455,0.0
636928,96.3079028,96.30790289806023,0.0,0.0,-6.390693149847711,0.0
638976,96.57193570000001,96.5719357462038,0.0,0.0,-5.757244542355979,0.0
641024,95.9658138,95.96581377924647,0.0,0.0,-7.39020974290491,0.0
