timesteps,reward,rewD_sum,rewN_sum,rewP_sum,MD_sum,N_sum
114688,84.59927350000001,58.95154041268639,0.0,99.0,0.0,0.0
116736,89.2871212,56.977335251483964,0.0,99.0,0.0,0.0
118784,87.0803271,58.2283410803642,0.0,99.0,0.0,0.0
120832,89.19484510000001,55.73634398601846,0.0,99.0,0.0,0.0
122880,87.9545677,57.06089265564613,0.0,99.0,0.0,0.0
124928,91.2530751,53.984666434889824,0.0,99.0,0.0,0.0
126976,88.90063330000001,56.99252454752476,0.0,99.0,0.0,0.0
129024,91.00818999999998,55.55487580730394,0.0,99.0,0.0,0.0
131072,87.60621489999998,56.253769047037,0.0,99.0,0.0,0.0
133120,88.70663640000001,57.12077199329851,0.0,99.0,0.0,0.0
135168,88.0980688,57.847589981180725,0.0,99.0,0.0,0.0
137216,89.1364592,56.25676590979035,0.0,99.0,0.0,0.0
139264,87.94030320000002,57.33874101888207,0.0,99.0,0.0,0.0
141312,89.2401725,57.384750574840325,0.0,99.0,0.0,0.0
143360,89.1103512,57.41653365274819,0.0,99.0,0.0,0.0
145408,91.76458779999999,54.080448693239894,0.0,99.0,0.0,0.0
147456,90.92591150000001,55.273260585300065,0.0,99.0,0.0,0.0
149504,91.0333947,54.70905429011956,0.0,99.0,0.0,0.0
151552,87.1701137,59.06618499236605,0.0,99.0,0.0,0.0
153600,88.04837439999999,57.505866110759406,0.0,99.0,0.0,0.0
155648,91.5651857,53.47367438665175,0.0,99.0,0.0,0.0
157696,89.2259038,56.38230709795467,0.0,99.0,0.0,0.0
159744,90.62538789999999,53.59166319741922,0.0,99.0,0.0,0.0
161792,89.61244229999998,55.89327981564496,0.0,99.0,0.0,0.0
163840,91.9762697,54.12593702685625,0.0,99.0,0.0,0.0
165888,89.8471897,55.71868053480888,0.0,99.0,0.0,0.0
167936,89.45735379999999,57.772448184599035,0.0,99.0,0.0,0.0
169984,89.4118767,56.58484009013132,0.0,99.0,0.0,0.0
172032,88.9972763,57.14545869777199,0.0,99.0,0.0,0.0
174080,89.50000270000001,56.27238466389391,0.0,99.0,0.0,0.0
176128,90.9801508,54.27064392891697,0.0,99.0,0.0,0.0
178176,90.43611639999999,53.529524228208494,0.0,99.0,0.0,0.0
180224,89.3247752,57.94386604066585,0.0,99.0,0.0,0.0
182272,93.22453440000001,53.0293205883065,0.0,99.0,0.0,0.0
184320,91.73131649999999,52.54000346777036,0.0,99.0,0.0,0.0
186368,90.82587989999999,54.57792617081932,0.0,99.0,0.0,0.0
188416,90.1139544,56.0165585627073,0.0,99.0,0.0,0.0
190464,88.4915412,56.982949210303346,0.0,99.0,0.0,0.0
192512,89.1657665,56.71116358587881,0.0,99.0,0.0,0.0
194560,90.13535350000001,55.76178380131262,0.0,99.0,0.0,0.0
196608,88.5274134,55.856303904075126,0.0,99.0,0.0,0.0
198656,92.6828813,52.5067037051261,0.0,99.0,0.0,0.0
200704,87.9134069,57.19001053703422,0.0,99.0,0.0,0.0
202752,91.4116153,52.41981644617523,0.0,99.0,0.0,0.0
204800,87.6533083,56.170388542094614,0.0,99.0,0.0,0.0
206848,92.6234763,52.200320706224545,0.0,99.0,0.0,0.0
208896,89.7061176,56.15847597972934,0.0,99.0,0.0,0.0
210944,92.153731,52.436873949602386,0.0,99.0,0.0,0.0
212992,93.6035124,51.34030963321927,0.0,99.0,0.0,0.0
215040,90.5495614,53.339378259847024,0.0,99.0,0.0,0.0
217088,88.3173628,56.987703318987826,0.0,99.0,0.0,0.0
219136,89.934741,56.05112600082807,0.0,99.0,0.0,0.0
221184,89.96850309999999,54.99858651793191,0.0,99.0,0.0,0.0
223232,88.53525579999999,56.40289639985001,0.0,99.0,0.0,0.0
225280,91.3534233,53.97556026354081,0.0,99.0,0.0,0.0
227328,87.7919004,59.21428364853764,0.0,99.0,0.0,0.0
229376,88.21719700000001,56.37025960554199,0.0,99.0,0.0,0.0
231424,91.0613661,53.376886967078846,0.0,99.0,0.0,0.0
233472,91.71384809999999,53.7536711299227,0.0,99.0,0.0,0.0
235520,90.1197379,55.95450654180593,0.0,99.0,0.0,0.0
237568,89.70071049999999,55.160157253702856,0.0,99.0,0.0,0.0
239616,89.8131128,55.91816061773583,0.0,99.0,0.0,0.0
241664,94.6703666,51.22010800369416,0.0,99.0,0.0,0.0
243712,91.0416008,55.14892282251562,0.0,99.0,0.0,0.0
245760,91.22846719999998,53.63688942737777,0.0,99.0,0.0,0.0
247808,87.3450606,58.29377038297423,0.0,99.0,0.0,0.0
249856,90.8613602,53.93128924668849,0.0,99.0,0.0,0.0
251904,92.2117624,53.144794642320804,0.0,99.0,0.0,0.0
253952,91.3657782,54.058270149632826,0.0,99.0,0.0,0.0
256000,90.44372530000001,54.46908374041827,0.0,99.0,0.0,0.0
258048,91.5007626,52.84554961182598,0.0,99.0,0.0,0.0
260096,91.4801389,54.74604135751069,0.0,99.0,0.0,0.0
262144,92.13755979999999,53.07742682768694,0.0,99.0,0.0,0.0
264192,92.9790749,51.722048787004596,0.0,99.0,0.0,0.0
266240,91.03414029999999,54.123631412710914,0.0,99.0,0.0,0.0
268288,88.8617558,56.69690604400677,0.0,99.0,0.0,0.0
270336,88.87367659999998,56.62044006130286,0.0,99.0,0.0,0.0
272384,89.92598720000001,55.04739575258566,0.0,99.0,0.0,0.0
274432,90.3321262,54.73487981739248,0.0,99.0,0.0,0.0
276480,91.38236380000001,54.27600403967807,0.0,99.0,0.0,0.0
278528,91.20155790000001,54.45217251421716,0.0,99.0,0.0,0.0
280576,89.6338924,55.70226326634016,0.0,99.0,0.0,0.0
282624,92.8200495,53.35481173429944,0.0,99.0,0.0,0.0
284672,90.5932185,55.06469993609054,0.0,99.0,0.0,0.0
286720,88.8816597,57.48144087916427,0.0,99.0,0.0,0.0
288768,90.5914212,55.167030399834665,0.0,99.0,0.0,0.0
290816,92.0753249,55.251731244552914,0.0,99.0,0.0,0.0
292864,94.95912460000001,52.03516569892808,0.0,99.0,0.0,0.0
294912,91.7478851,53.58718078574977,0.0,99.0,0.0,0.0
296960,92.93665630000001,50.874989594756386,0.0,99.0,0.0,0.0
299008,91.1118692,53.3990176606473,0.0,99.0,0.0,0.0
301056,92.20153409999999,53.01403529607596,0.0,99.0,0.0,0.0
303104,91.3855905,53.03170040431492,0.0,99.0,0.0,0.0
305152,92.064946,53.03199635031863,0.0,99.0,0.0,0.0
307200,91.9091512,54.519879024771036,0.0,99.0,0.0,0.0
309248,94.27887910000001,52.04031030513585,0.0,99.0,0.0,0.0
311296,91.43885219999999,53.708964474370156,0.0,99.0,0.0,0.0
313344,94.0932408,51.37149277319884,0.0,99.0,0.0,0.0
315392,91.643058,54.16956846202597,0.0,99.0,0.0,0.0
317440,90.64655270000002,54.696949898555104,0.0,99.0,0.0,0.0
319488,94.8680767,50.417712477320634,0.0,99.0,0.0,0.0
321536,93.10435039999999,52.551475461851126,0.0,99.0,0.0,0.0
323584,95.61526,48.318501366435456,0.0,99.0,0.0,0.0
325632,93.07244340000001,52.960097342022706,0.0,99.0,0.0,0.0
327680,92.0111612,54.103540621646935,0.0,99.0,0.0,0.0
329728,93.44989469999999,52.03219533297405,0.0,99.0,0.0,0.0
331776,90.8130389,55.54859963095521,0.0,99.0,0.0,0.0
333824,92.9435624,52.01287223609678,0.0,99.0,0.0,0.0
335872,92.98155270000001,51.525749995203185,0.0,99.0,0.0,0.0
337920,91.6398398,53.625168571321225,0.0,99.0,0.0,0.0
339968,97.69102210000001,48.17405819735227,0.0,99.0,0.0,0.0
342016,94.57236739999999,49.50551988563234,0.0,99.0,0.0,0.0
344064,93.0889794,51.75346487988958,0.0,99.0,0.0,0.0
346112,93.3430741,50.810978913673054,0.0,99.0,0.0,0.0
348160,95.6481084,50.37352426655552,0.0,99.0,0.0,0.0
350208,93.07059159999999,53.68307874836787,0.0,99.0,0.0,0.0
352256,93.7989196,52.23007993785073,0.0,99.0,0.0,0.0
354304,92.26135869999999,52.80775150896702,0.0,99.0,0.0,0.0
356352,92.5905824,53.12315328019599,0.0,99.0,0.0,0.0
358400,91.2242402,54.146453080111925,0.0,99.0,0.0,0.0
360448,94.2111434,51.36048826254321,0.0,99.0,0.0,0.0
362496,93.85558790000002,51.95817302051677,0.0,99.0,0.0,0.0
364544,92.03969520000001,53.55526405731835,0.0,99.0,0.0,0.0
366592,92.47525590000001,51.860233003924904,0.0,99.0,0.0,0.0
368640,93.87666180000001,51.4862834241653,0.0,99.0,0.0,0.0
370688,94.1092104,52.209642378510544,0.0,99.0,0.0,0.0
372736,92.70385460000001,51.43025232811372,0.0,99.0,0.0,0.0
374784,90.80348959999999,54.90979132480082,0.0,99.0,0.0,0.0
376832,93.15478119999999,53.03236594185997,0.0,99.0,0.0,0.0
378880,94.0451065,51.14420153033186,0.0,99.0,0.0,0.0
380928,94.9527454,48.56232231834805,0.0,99.0,0.0,0.0
382976,94.0106749,52.034564280161376,0.0,99.0,0.0,0.0
385024,94.7866822,50.34997685183288,0.0,99.0,0.0,0.0
387072,94.6001292,51.7498010336782,0.0,99.0,0.0,0.0
389120,92.00871790000001,52.5896379620735,0.0,99.0,0.0,0.0
391168,92.92939290000001,52.155344632844084,0.0,99.0,0.0,0.0
393216,95.5771403,50.18748354277974,0.0,99.0,0.0,0.0
395264,93.5092788,51.62101521374886,0.0,99.0,0.0,0.0
397312,96.3553669,48.849588522104746,0.0,99.0,0.0,0.0
399360,94.7290343,50.870826430134194,0.0,99.0,0.0,0.0
401408,92.68172140000001,53.065876094964516,0.0,99.0,0.0,0.0
403456,95.0696956,49.31345701184113,0.0,99.0,0.0,0.0
405504,95.44969919999998,49.134609617387,0.0,99.0,0.0,0.0
407552,97.13645199999999,48.00707176849737,0.0,99.0,0.0,0.0
409600,92.3990551,53.226296640855836,0.0,99.0,0.0,0.0
411648,94.27054330000001,51.468255623057324,0.0,99.0,0.0,0.0
413696,95.21248349999999,51.161028300139435,0.0,99.0,0.0,0.0
415744,92.8414661,51.65563157632183,0.0,99.0,0.0,0.0
417792,97.193271,49.134974178788916,0.0,99.0,0.0,0.0
419840,93.4402114,51.264492365651066,0.0,99.0,0.0,0.0
421888,94.39801350000002,51.87181175569881,0.0,99.0,0.0,0.0
423936,93.9991179,51.60169587442438,0.0,99.0,0.0,0.0
425984,97.78476430000002,46.14717843134126,0.0,99.0,0.0,0.0
428032,96.806174,49.35802168805411,0.0,99.0,0.0,0.0
430080,93.8780845,51.72440150135395,0.0,99.0,0.0,0.0
432128,95.4006261,49.6107603049016,0.0,99.0,0.0,0.0
434176,92.5806039,53.10943059747482,0.0,99.0,0.0,0.0
436224,92.9923429,52.256751483095535,0.0,99.0,0.0,0.0
438272,94.56522939999999,50.07576180453257,0.0,99.0,0.0,0.0
440320,92.12028719999999,52.82136859072373,0.0,99.0,0.0,0.0
442368,96.47706190000001,48.88624794035398,0.0,99.0,0.0,0.0
444416,95.9925861,49.20362221102082,0.0,99.0,0.0,0.0
446464,99.07398889999999,46.257542351850006,0.0,99.0,0.0,0.0
448512,93.7530857,53.09820588722298,0.0,99.0,0.0,0.0
450560,96.3763946,48.194650736479886,0.0,99.0,0.0,0.0
452608,92.8458209,52.103299873905556,0.0,99.0,0.0,0.0
454656,97.6308498,48.83811136572518,0.0,99.0,0.0,0.0
456704,95.0083514,51.10458633089871,0.0,99.0,0.0,0.0
458752,95.7042622,49.988118080109714,0.0,99.0,0.0,0.0
460800,94.075646,50.32027844752467,0.0,99.0,0.0,0.0
462848,96.89531099999999,48.13510825331838,0.0,99.0,0.0,0.0
464896,99.0606216,46.68316643734125,0.0,99.0,0.0,0.0
466944,98.27771399999999,45.803536765866355,0.0,99.0,0.0,0.0
468992,94.3625947,51.391073656581014,0.0,99.0,0.0,0.0
471040,96.2561145,48.18090389562346,0.0,99.0,0.0,0.0
473088,96.8775509,47.7801971303517,0.0,99.0,0.0,0.0
475136,95.7959979,50.56440395630166,0.0,99.0,0.0,0.0
477184,97.9640173,45.69408433286419,0.0,99.0,0.0,0.0
479232,95.33254980000001,50.419252330924614,0.0,99.0,0.0,0.0
481280,95.6718352,48.368537296875736,0.0,99.0,0.0,0.0
483328,95.90337,49.197747162034446,0.0,99.0,0.0,0.0
485376,95.6517079,49.58009699556359,0.0,99.0,0.0,0.0
487424,93.6669908,50.83106889841768,0.0,99.0,0.0,0.0
489472,98.8929835,46.01736661072959,0.0,99.0,0.0,0.0
491520,97.4891573,48.334137841371806,0.0,99.0,0.0,0.0
493568,96.0765724,48.95223969500789,0.0,99.0,0.0,0.0
495616,95.6711091,49.98681281504553,0.0,99.0,0.0,0.0
497664,95.61219380000001,48.855196250463464,0.0,99.0,0.0,0.0
499712,95.9105122,49.27544784612866,0.0,99.0,0.0,0.0
501760,99.0334593,45.638897343939625,0.0,99.0,0.0,0.0
503808,95.1810213,49.910949335368954,0.0,99.0,0.0,0.0
505856,96.7249171,47.78509329319335,0.0,99.0,0.0,0.0
507904,96.04049049999999,49.12942647810257,0.0,99.0,0.0,0.0
509952,98.9635816,44.8334343449732,0.0,99.0,0.0,0.0
512000,98.2092383,47.38418896848604,0.0,99.0,0.0,0.0
514048,95.0407189,49.25373251890898,0.0,99.0,0.0,0.0
516096,97.6034109,47.75588346342322,0.0,99.0,0.0,0.0
518144,97.9087799,48.45037914722489,0.0,99.0,0.0,0.0
520192,98.59404140000001,46.523640247816886,0.0,99.0,0.0,0.0
522240,95.305418,48.347835765995406,0.0,99.0,0.0,0.0
524288,95.5856163,48.522956348270796,0.0,99.0,0.0,0.0
526336,94.5998089,49.318836936653106,0.0,99.0,0.0,0.0
528384,92.86512139999999,51.132339377208766,0.0,99.0,0.0,0.0
530432,99.47353210000001,45.65144877897293,0.0,99.0,0.0,0.0
532480,93.6328043,51.758042133344226,0.0,99.0,0.0,0.0
534528,94.276797,51.57447125808617,0.0,99.0,0.0,0.0
536576,97.643272,46.76264435722476,0.0,99.0,0.0,0.0
538624,97.0173822,47.00758586867435,0.0,99.0,0.0,0.0
540672,95.9647516,49.593279741605514,0.0,99.0,0.0,0.0
542720,96.4223645,48.1173232022885,0.0,99.0,0.0,0.0
544768,96.9749112,48.05705530993688,0.0,99.0,0.0,0.0
546816,93.5778772,52.249989080341074,0.0,99.0,0.0,0.0
548864,94.70582499999999,51.51950665052194,0.0,99.0,0.0,0.0
550912,97.7694473,48.02066398223981,0.0,99.0,0.0,0.0
552960,95.5101948,49.66308817551659,0.0,99.0,0.0,0.0
555008,96.22428670000002,49.58067285148614,0.0,99.0,0.0,0.0
557056,96.7789511,48.4468576259772,0.0,99.0,0.0,0.0
559104,97.1348357,48.939712806898235,0.0,99.0,0.0,0.0
561152,96.3879372,48.52560588689119,0.0,99.0,0.0,0.0
563200,98.5531972,46.03132419805648,0.0,99.0,0.0,0.0
565248,95.55858409999999,50.99789181057392,0.0,99.0,0.0,0.0
567296,100.72809679999999,45.66626883754208,0.0,99.0,0.0,0.0
569344,95.1629651,51.823189305699145,0.0,99.0,0.0,0.0
571392,95.7783921,50.788336745054366,0.0,99.0,0.0,0.0
573440,96.11492960000001,49.51909258952579,0.0,99.0,0.0,0.0
575488,94.52283760000002,50.98651725428697,0.0,99.0,0.0,0.0
577536,97.52759259999999,46.60988482144573,0.0,99.0,0.0,0.0
579584,94.3639029,52.10617935688415,0.0,99.0,0.0,0.0
581632,95.2959664,49.96074006751694,0.0,99.0,0.0,0.0
583680,95.3303041,49.56958815628211,0.0,99.0,0.0,0.0
585728,101.0026998,43.651346525351634,0.0,99.0,0.0,0.0
587776,96.6058361,48.73892753317713,0.0,99.0,0.0,0.0
589824,93.4228859,51.336182281827725,0.0,99.0,0.0,0.0
591872,100.1884535,43.4986093161008,0.0,99.0,0.0,0.0
593920,95.8753227,49.398796225304025,0.0,99.0,0.0,0.0
595968,95.4995225,48.84580186278145,0.0,99.0,0.0,0.0
598016,94.9571876,49.98294053406543,0.0,99.0,0.0,0.0
600064,96.58192580000001,49.49222327401349,0.0,99.0,0.0,0.0
602112,94.1417583,51.09449726701508,0.0,99.0,0.0,0.0
604160,97.105537,48.1905936261712,0.0,99.0,0.0,0.0
606208,95.8029286,47.87398202900111,0.0,99.0,0.0,0.0
608256,97.189231,50.36330227141075,0.0,99.0,0.0,0.0
610304,95.8450448,49.8120814690404,0.0,99.0,0.0,0.0
612352,95.88587329999999,49.13844303701679,0.0,99.0,0.0,0.0
614400,97.1809188,47.811041602851724,0.0,99.0,0.0,0.0
616448,94.0876244,49.90055882164749,0.0,99.0,0.0,0.0
618496,98.50285949999999,47.29867357975936,0.0,99.0,0.0,0.0
620544,97.1908503,49.12860787441982,0.0,99.0,0.0,0.0
622592,96.4379695,47.8354422266548,0.0,99.0,0.0,0.0
624640,96.085661,47.67604176641684,0.0,99.0,0.0,0.0
626688,100.4613426,46.21058809815376,0.0,99.0,0.0,0.0
628736,95.04748850000001,49.71892482811137,0.0,99.0,0.0,0.0
630784,99.4178333,44.35049614523441,0.0,99.0,0.0,0.0
632832,97.2789978,48.10682778271773,0.0,99.0,0.0,0.0
634880,97.138062,48.634785936749424,0.0,99.0,0.0,0.0
636928,98.0970075,46.07704000936342,0.0,99.0,0.0,0.0
638976,97.6569272,47.45984864878357,0.0,99.0,0.0,0.0
641024,94.4472986,49.57324668379168,0.0,99.0,0.0,0.0
643072,97.5171736,47.493640061566325,0.0,99.0,0.0,0.0
645120,95.9245677,49.860357896943,0.0,99.0,0.0,0.0
647168,96.6178535,48.97947710913268,0.0,99.0,0.0,0.0
649216,96.250673,47.57742671424274,0.0,99.0,0.0,0.0
651264,98.1450473,47.21061924748602,0.0,99.0,0.0,0.0
653312,97.08976949999999,48.40151108612249,0.0,99.0,0.0,0.0
655360,94.1873257,49.55097296741003,0.0,99.0,0.0,0.0
657408,97.46159970000001,47.36566459607304,0.0,99.0,0.0,0.0
659456,98.2074376,47.151449210866325,0.0,99.0,0.0,0.0
661504,96.20319839999999,47.90488496195929,0.0,99.0,0.0,0.0
663552,94.8840212,49.92735718530842,0.0,99.0,0.0,0.0
665600,98.3312954,48.40893012920921,0.0,99.0,0.0,0.0
667648,94.4604717,51.96294771807153,0.0,99.0,0.0,0.0
669696,99.84494509999999,45.75126183057067,0.0,99.0,0.0,0.0
671744,97.8078606,47.482284309516956,0.0,99.0,0.0,0.0
673792,97.2602504,48.738935184676734,0.0,99.0,0.0,0.0
675840,96.5037474,48.13269047128507,0.0,99.0,0.0,0.0
677888,98.0110607,47.92494684528227,0.0,99.0,0.0,0.0
679936,96.6701775,48.64288928502365,0.0,99.0,0.0,0.0
681984,99.1533668,45.46825977046747,0.0,99.0,0.0,0.0
684032,93.6260193,51.23808082762832,0.0,99.0,0.0,0.0
686080,95.74330300000001,48.99396023325304,0.0,99.0,0.0,0.0
688128,96.0701114,48.55236405705669,0.0,99.0,0.0,0.0
690176,94.78256619999999,49.571261679323605,0.0,99.0,0.0,0.0
692224,98.07385439999999,46.94514233352915,0.0,99.0,0.0,0.0
694272,95.0036955,51.97496437305114,0.0,99.0,0.0,0.0
696320,98.5831013,46.69222494835374,0.0,99.0,0.0,0.0
698368,98.267967,45.858972728210816,0.0,99.0,0.0,0.0
700416,98.9444036,46.82833464315967,0.0,99.0,0.0,0.0
702464,96.4061546,50.89775226720566,0.0,99.0,0.0,0.0
704512,98.1720216,47.69175675476138,0.0,99.0,0.0,0.0
706560,95.8506591,49.23083668489537,0.0,99.0,0.0,0.0
708608,97.87441059999999,47.34819641642491,0.0,99.0,0.0,0.0
710656,97.1481782,47.20871533004136,0.0,99.0,0.0,0.0
712704,100.36628939999999,44.074347933749,0.0,99.0,0.0,0.0
714752,97.39303379999998,48.029372510509816,0.0,99.0,0.0,0.0
716800,97.6326347,46.92156534377015,0.0,99.0,0.0,0.0
718848,98.0471651,47.43050539476293,0.0,99.0,0.0,0.0
720896,98.03412039999999,48.243775107492056,0.0,99.0,0.0,0.0
722944,100.03985580000001,45.01039392381812,0.0,99.0,0.0,0.0
724992,97.7964243,47.57453984041225,0.0,99.0,0.0,0.0
727040,97.3136279,47.48860269900914,0.0,99.0,0.0,0.0
729088,97.6820367,48.18601931004661,0.0,99.0,0.0,0.0
731136,96.2362292,48.73903432352874,0.0,99.0,0.0,0.0
733184,97.0460767,47.67047404148637,0.0,99.0,0.0,0.0
735232,98.3328802,47.13421176442153,0.0,99.0,0.0,0.0
737280,98.6583199,46.95993454084619,0.0,99.0,0.0,0.0
739328,95.0295701,50.86322922073106,0.0,99.0,0.0,0.0
741376,102.42948979999998,42.77669255719249,0.0,99.0,0.0,0.0
743424,96.295429,49.03794958645688,0.0,99.0,0.0,0.0
745472,98.46070580000001,48.83085661457557,0.0,99.0,0.0,0.0
747520,97.5924606,47.68991858425024,0.0,99.0,0.0,0.0
749568,99.1298268,45.740188215217096,0.0,99.0,0.0,0.0
751616,96.97780519999999,48.6114832632396,0.0,99.0,0.0,0.0
753664,99.15636239999999,44.914477514888596,0.0,99.0,0.0,0.0
755712,98.91540869999999,46.70527595765428,0.0,99.0,0.0,0.0
757760,97.13764069999999,46.64426874275294,0.0,99.0,0.0,0.0
759808,96.61425740000001,47.440314029956625,0.0,99.0,0.0,0.0
761856,99.32978419999999,44.73068612800914,0.0,99.0,0.0,0.0
763904,99.3487618,44.8544881127716,0.0,99.0,0.0,0.0
765952,98.4186925,45.75318638226726,0.0,99.0,0.0,0.0
768000,96.9548598,48.51724132074598,0.0,99.0,0.0,0.0
770048,101.6358647,43.85074619591532,0.0,99.0,0.0,0.0
772096,99.62541250000001,45.35145386921918,0.0,99.0,0.0,0.0
774144,98.572882,46.82577256622605,0.0,99.0,0.0,0.0
776192,99.0580024,46.292205662902674,0.0,99.0,0.0,0.0
778240,94.0547711,52.18253156321755,0.0,99.0,0.0,0.0
780288,96.2210453,49.43478883350487,0.0,99.0,0.0,0.0
782336,100.5636097,45.90812702530231,0.0,99.0,0.0,0.0
784384,96.7743626,48.14085891587605,0.0,99.0,0.0,0.0
786432,97.2350679,46.80919257036299,0.0,99.0,0.0,0.0
788480,98.74900840000001,46.767867905910165,0.0,99.0,0.0,0.0
790528,98.0519985,46.36793378732374,0.0,99.0,0.0,0.0
792576,100.0359532,45.27211257720096,0.0,99.0,0.0,0.0
794624,99.2851693,46.65141955686358,0.0,99.0,0.0,0.0
796672,95.9465817,50.020692194967424,0.0,99.0,0.0,0.0
798720,98.93652660000001,46.743605373452844,0.0,99.0,0.0,0.0
800768,98.71886959999999,46.510465168730455,0.0,99.0,0.0,0.0
802816,97.7758293,46.88615018064417,0.0,99.0,0.0,0.0
804864,97.82912430000002,46.5233819455088,0.0,99.0,0.0,0.0
806912,96.5088112,48.582170252748156,0.0,99.0,0.0,0.0
808960,98.6365374,46.64310013237241,0.0,99.0,0.0,0.0
811008,100.024755,44.64370336357132,0.0,99.0,0.0,0.0
813056,100.53261210000001,43.4151466274359,0.0,99.0,0.0,0.0
815104,98.840347,46.84474578949394,0.0,99.0,0.0,0.0
817152,104.2236614,40.297311005301424,0.0,99.0,0.0,0.0
819200,101.59089,41.582075607338204,0.0,99.0,0.0,0.0
821248,98.9690258,46.3801330234656,0.0,99.0,0.0,0.0
823296,99.0235374,44.86924843665889,0.0,99.0,0.0,0.0
825344,98.4088573,45.70457892207352,0.0,99.0,0.0,0.0
827392,100.5193118,45.36208955770345,0.0,99.0,0.0,0.0
829440,97.82050790000001,46.43538232856916,0.0,99.0,0.0,0.0
831488,96.76422589999999,48.21096223454755,0.0,99.0,0.0,0.0
833536,99.14977660000001,45.505775383179596,0.0,99.0,0.0,0.0
835584,100.6710295,43.354376857959785,0.0,99.0,0.0,0.0
837632,97.98046230000001,46.852930644991126,0.0,99.0,0.0,0.0
839680,100.9821259,45.08597670814802,0.0,99.0,0.0,0.0
841728,99.93494480000001,44.20825517185879,0.0,99.0,0.0,0.0
843776,100.95123840000001,42.89408199718234,0.0,99.0,0.0,0.0
845824,98.9658853,45.88594049183211,0.0,99.0,0.0,0.0
847872,97.62706089999999,47.476451183125526,0.0,99.0,0.0,0.0
