#{"t_start": 1620973483.7500026, "env_id": "mario_puzzle-v0"}
r,l,t
10.831883,7,23.724727
28.619758,16,63.168898
12.935888,7,84.002657
7.98372,4,92.441162
5.998299,3,99.552825
26.937199,14,133.208589
20.872009,11,156.753663
36.570344,19,209.011621
1.985711,1,214.707903
3.987804,2,220.052884
51.625198,26,283.964623
7.988393,4,297.615817
8.265372,5,310.133509
17.837977,9,340.864247
18.791943,10,373.615087
13.951168,7,391.073
22.993216,12,422.856402
9.886465,5,435.073405
62.849244,32,521.123696
47.6915,25,582.129689
7.491842,4,594.095741
30.384082,16,634.39402
3.998672,2,641.780735
1.982741,1,643.28684
21.986561,11,680.882527
14.965874,8,701.661341
6.888806,4,714.994632
14.501948,8,737.169863
25.699792,13,771.169089
41.221772,21,826.106862
27.398244,15,865.881589
29.542324,15,908.141918
3.26875,2,914.949423
31.822151,16,957.235412
86.370687,44,1073.028023
1.81844,1,1075.324469
7.919372,4,1084.420378
3.733588,2,1087.984536
50.92281,26,1150.765335
48.922587,25,1214.180399
13.956318,7,1232.809382
16.748503,9,1254.373951
7.524061,4,1263.646319
16.755458,9,1286.188939
7.99368,4,1296.61923
29.600127,16,1340.095412
3.355522,2,1345.690278
7.928452,4,1356.272726
6.704368,4,1367.985718
3.992002,2,1372.923551
27.721591,14,1414.275124
9.842645,5,1424.740513
3.941641,2,1429.403761
21.8663,11,1461.030738
9.994882,5,1470.9193
15.989925,8,1490.927153
5.438531,3,1501.550015
39.511022,20,1556.204589
28.682191,15,1594.147006
4.90831,3,1604.035532
6.865713,4,1613.596468
13.650315,7,1630.549866
16.769318,9,1648.758592
11.051786,6,1668.948533
27.07084,14,1712.460815
105.145695,53,1846.938119
23.610854,12,1884.599226
8.63131,5,1896.292686
5.809705,3,1902.175602
11.26792,6,1915.169667
17.833007,9,1939.896342
13.904453,7,1954.932273
9.381986,5,1968.084365
67.409256,34,2058.368825
7.9256,4,2068.732361
23.739933,12,2106.576041
30.913577,16,2150.022789
71.181446,37,2250.162831
5.712188,3,2256.916738
7.746492,4,2267.924701
15.821134,8,2288.25669
21.76271,11,2316.733602
21.318705,12,2347.087708
11.493639,6,2365.052602
59.79636,31,2440.129891
16.957724,9,2463.243747
21.933508,11,2492.755036
54.642916,28,2566.764309
15.701605,8,2590.488002
3.74093,2,2595.965742
22.922367,12,2638.914245
15.986358,8,2655.911608
90.821466,46,2777.043099
27.487397,14,2811.587574
18.840574,10,2838.315026
3.0,2,2845.463956
3.0,2,2848.984462
3.0,2,2852.187835
67.374036,35,2947.284591
4.995015,3,2955.405749
16.390112,9,2976.24195
6.539135,4,2983.910298
29.792395,15,3024.068913
55.864933,28,3092.927743
5.954176,3,3099.953404
5.051786,3,3113.544679
1.99368,1,3115.817876
16.926405,9,3140.392801
5.751269,3,3146.778374
13.929504,7,3163.614523
2.998992,2,3168.315045
9.0,5,3180.899707
13.758003,7,3201.788444
17.954368,9,3232.090102
4.99941,3,3238.478777
1.9799,1,3241.025657
19.786649,10,3271.050705
19.561755,10,3299.611895
1.935576,1,3301.14441
5.927768,3,3309.268894
46.748271,24,3375.491588
27.985707,15,3420.146735
21.026496,11,3445.229059
38.791094,20,3495.147127
1.0,1,3496.752937
34.600083,18,3539.220373
