#{"t_start": 1621298921.260226, "env_id": "mario_puzzle-v0"}
r,l,t
104.224606,99,78.157317
95.209146,99,147.893982
98.568118,99,234.844848
94.386842,99,578.715399
93.055447,99,878.091203
94.73976,99,1151.715616
86.269244,99,1440.674401
95.022495,99,1760.19816
106.454457,99,2068.7887
94.619555,99,2364.094352
94.61899,99,2657.652127
99.452338,99,2976.111581
103.866343,99,3300.628426
92.111861,99,3589.6614
101.881779,99,3886.33583
113.145426,99,4203.022781
103.884442,99,4503.578699
99.014927,99,4806.288728
96.434326,99,4981.52969
108.398719,99,5130.6177
100.106642,99,5306.153596
103.477098,99,5486.272329
98.850012,99,5658.638228
97.710889,99,5843.688649
94.558588,99,6012.005853
100.716919,99,6191.065111
98.71211,99,6363.014596
98.415799,99,6539.072954
109.912084,99,6701.401153
100.068803,99,6875.645119
106.466784,99,7043.155422
98.083665,99,7200.135737
106.612218,99,7376.224963
104.182402,99,7539.730315
110.279578,99,7717.304907
111.799256,99,7890.167559
97.49012,99,8051.738971
101.633551,99,8207.925603
102.086398,99,8383.474751
105.281569,99,8542.894614
113.479216,99,8714.597677
96.265004,99,8871.787304
94.519243,99,9037.655168
110.711035,99,9195.713616
97.384274,99,9360.225705
100.876728,99,9533.973571
100.999803,99,9694.302675
100.76031,99,9861.55707
99.724703,99,10037.782082
98.337407,99,10205.826994
94.712166,99,10379.372813
108.058795,99,10543.073634
104.8793,99,10710.606901
101.120715,99,10879.289015
113.054375,99,11042.015969
102.518562,99,11224.653601
107.636787,99,11393.394424
107.478333,99,11557.676586
107.018489,99,11722.570448
98.381904,99,11892.984178
103.898,99,12055.948109
103.536801,99,12228.889333
98.587647,99,12397.652142
106.831686,99,12559.264546
108.827678,99,12729.863676
107.858707,99,12900.350346
99.839972,99,13067.858989
104.085658,99,13222.011331
107.597064,99,13388.524359
106.991099,99,13548.133931
96.805183,99,13711.313137
102.008944,99,13874.647831
112.232018,99,14045.609782
101.354203,99,14216.08361
105.631702,99,14388.902009
100.240625,99,14555.293816
101.54831,99,14732.851998
97.138389,99,14894.585173
100.479147,99,15050.177598
108.61706,99,15221.507527
105.793084,99,15387.894633
95.55445,99,15549.077878
97.519171,99,15712.06027
109.745201,99,15880.527837
97.685255,99,16045.117524
117.601073,99,16214.013873
103.255813,99,16384.821783
102.759269,99,16546.476397
103.186129,99,16708.478421
106.97989,99,16870.098015
105.389248,99,17030.7733
110.642034,99,17201.499737
108.436936,99,17366.455364
111.431477,99,17527.675592
107.68874,99,17695.812248
97.888005,99,17854.49625
113.237396,99,17997.492121
105.35932,99,18147.607807
104.021969,99,18316.9801
102.27755,99,18478.574848
99.849649,99,18626.919308
99.553373,99,18794.52176
114.116112,99,18962.621603
91.405533,99,19128.732478
106.2828,99,19276.610957
114.428747,99,19423.273478
99.047453,99,19583.914248
100.077049,99,19747.294669
98.419399,99,19906.124536
108.292553,99,20078.266424
118.312185,99,20245.323705
104.165364,99,20424.70876
106.442875,99,20591.870543
102.071339,99,20749.809423
102.205745,99,20923.866597
109.289851,99,21088.323488
96.071471,99,21250.33924
105.018252,99,21408.481291
103.856801,99,21570.728509
103.571408,99,21731.915353
117.0441,99,21898.38781
105.858791,99,22059.345079
105.737736,99,22222.277313
107.759074,99,22386.245901
107.674802,99,22553.231862
106.490668,99,22726.786429
101.976018,99,22900.030607
106.397997,99,23025.930714
108.212245,99,23094.73686
110.049813,99,23165.678078
109.763146,99,23234.349495
106.106878,99,23300.907541
106.343229,99,23375.753564
103.800537,99,23448.596064
101.972171,99,23528.474483
109.68459,99,23600.365147
99.761669,99,23670.01992
100.699075,99,23745.345138
109.37155,99,23816.686657
106.800563,99,23889.585401
100.160893,99,23962.115612
