#{"t_start": 1621298921.2159476, "env_id": "mario_puzzle-v0"}
r,l,t
88.609025,99,78.535712
98.779767,99,147.938275
105.113621,99,235.863056
107.010543,99,576.205237
92.183881,99,877.735281
83.127313,99,1148.948642
102.456775,99,1441.006631
103.145354,99,1760.220765
99.812515,99,2068.814538
107.171717,99,2363.345395
107.154161,99,2659.541175
99.011246,99,2977.323192
97.329508,99,3300.42469
102.712673,99,3589.736869
110.619736,99,3883.888762
103.223459,99,4204.548173
92.968517,99,4503.282965
95.044112,99,4804.301355
96.459881,99,4981.901623
103.757298,99,5130.663902
98.998493,99,5305.007994
102.36357,99,5487.378312
113.193125,99,5659.603477
103.695241,99,5843.32531
93.571913,99,6011.136495
89.251148,99,6190.096196
103.980145,99,6362.322162
98.098107,99,6539.100893
115.868777,99,6702.393467
95.983783,99,6875.514391
108.243257,99,7043.155741
101.489125,99,7200.118894
103.790774,99,7375.288146
98.387393,99,7538.940951
104.224912,99,7717.357636
105.438184,99,7890.229004
105.532995,99,8050.793675
97.571917,99,8207.959613
97.1521,99,8382.786982
100.999677,99,8542.03197
105.324813,99,8714.033813
105.619878,99,8870.377912
96.090121,99,9036.574424
111.208764,99,9196.019863
104.007436,99,9358.750612
98.780732,99,9534.019603
98.332581,99,9693.412099
97.01125,99,9861.606281
106.695236,99,10037.826117
96.138053,99,10205.172838
98.753245,99,10379.416391
99.06901,99,10543.148649
104.667234,99,10710.178408
103.30414,99,10879.017685
97.520068,99,11042.065387
104.727297,99,11225.730049
102.895411,99,11392.94531
105.045066,99,11557.013184
93.530335,99,11722.321711
106.914015,99,11892.305603
101.046587,99,12055.169335
113.69571,99,12226.694036
105.37827,99,12397.67912
92.796741,99,12560.536254
112.81835,99,12729.617545
106.766642,99,12900.521453
105.580328,99,13069.532799
102.954366,99,13222.501047
106.541824,99,13389.430178
103.531952,99,13548.343993
95.19802,99,13711.357158
93.095912,99,13874.695867
108.362705,99,14044.907078
103.847202,99,14215.115066
106.936097,99,14389.771103
105.027398,99,14556.598392
112.772063,99,14732.65803
106.320978,99,14894.322692
105.015603,99,15050.574914
102.48634,99,15221.829709
108.566768,99,15387.715793
98.154637,99,15549.939623
109.95377,99,15713.346185
100.203869,99,15879.544257
106.270537,99,16044.403729
99.505062,99,16213.899539
109.238477,99,16384.123735
93.742469,99,16545.250398
97.541788,99,16707.608587
99.636369,99,16870.167521
108.866845,99,17030.612234
110.767013,99,17200.782444
120.262624,99,17365.021047
108.277862,99,17526.9951
108.382733,99,17695.859604
96.188726,99,17855.307514
115.243521,99,17997.556344
102.717197,99,18146.82139
109.620774,99,18317.025936
98.858141,99,18479.11192
103.90646,99,18627.115764
112.635515,99,18793.922385
97.214654,99,18963.611313
100.478402,99,19128.168876
100.201892,99,19276.489098
101.281455,99,19422.588596
104.361464,99,19583.928888
101.224035,99,19746.434332
116.304165,99,19906.16934
99.213444,99,20078.330417
99.415488,99,20247.150059
103.93026,99,20425.510847
95.247379,99,20590.835067
105.567713,99,20749.529613
114.380922,99,20924.051202
99.707802,99,21087.796269
110.957032,99,21249.678998
113.689625,99,21409.513852
102.710363,99,21570.560897
109.808463,99,21732.839259
107.466316,99,21897.763722
93.800169,99,22059.372383
104.049018,99,22221.301118
111.922253,99,22387.326285
105.028419,99,22554.093526
106.077977,99,22725.097057
110.159775,99,22899.951249
107.472719,99,23026.035265
99.287865,99,23094.774141
107.719555,99,23165.724462
99.748367,99,23234.045497
112.915095,99,23301.577314
103.162862,99,23375.788747
105.104617,99,23448.933228
106.938848,99,23528.253824
115.354238,99,23600.413028
105.262196,99,23669.410087
103.508341,99,23745.273897
101.52841,99,23816.939723
106.172023,99,23889.636576
109.313822,99,23962.472186
112.351011,99,24031.606277
109.4416,99,24103.5414
101.168594,99,24177.334675
102.881538,99,24251.16226
108.533012,99,24323.954966
111.914365,99,24396.080106
99.843927,99,24467.075306
108.499439,99,24536.932403
103.031267,99,24615.054423
114.83324,99,24689.329673
106.197711,99,24761.86182
105.470477,99,24836.870209
96.170698,99,24908.265962
111.18265,99,24980.476781
104.288656,99,25057.600509
108.059262,99,25136.942835
103.824754,99,25212.254714
103.144323,99,25287.778732
105.396398,99,25361.726048
113.978447,99,25433.810519
118.254948,99,25506.485587
106.813838,99,25587.238556
119.700781,99,25659.948594
103.926274,99,25733.395657
107.472553,99,25804.018875
111.963793,99,25883.59074
102.644413,99,25960.594269
105.516029,99,26034.609604
108.756709,99,26106.671125
113.261016,99,26176.344977
107.183235,99,26248.963665
104.553086,99,26323.472631
115.553582,99,26396.825126
108.139079,99,26469.83102
117.295409,99,26546.193877
109.156188,99,26616.896456
115.841102,99,26692.303584
103.340886,99,26765.52417
113.980506,99,26836.40678
102.988622,99,26905.74478
108.891371,99,26977.748407
97.675132,99,27046.562019
104.536484,99,27117.972007
109.998045,99,27187.741924
101.105823,99,27254.842396
108.901278,99,27331.217918
114.107809,99,27401.701765
102.702022,99,27474.296946
106.481577,99,27554.274054
108.504704,99,27626.109987
113.91799,99,27698.343155
122.480249,99,27770.090392
107.884044,99,27844.034099
103.692179,99,27914.91282
113.93258,99,27985.220275
108.643369,99,28057.212391
108.757218,99,28130.043156
110.973074,99,28203.117976
118.250133,99,28272.913767
111.941094,99,28347.74927
115.565522,99,28422.127947
117.437825,99,28493.131815
104.974747,99,28564.657569
115.8261,99,28639.43393
97.305673,99,28713.17797
108.300255,99,28783.295538
108.554234,99,28858.049018
103.802865,99,28930.738262
104.590094,99,29003.787865
113.150817,99,29071.853279
105.689562,99,29142.697572
108.737538,99,29211.87148
109.129001,99,29288.847279
114.128066,99,29359.886692
110.386583,99,29434.587246
113.032729,99,29505.209797
101.942463,99,29575.858862
113.001889,99,29647.748642
112.013798,99,29719.234331
106.071443,99,29790.804436
108.66647,99,29860.50524
112.953469,99,29932.935365
116.644596,99,30001.895892
111.059212,99,30073.355747
114.422105,99,30144.054633
108.219408,99,30215.225966
121.32033,99,30290.635089
116.363588,99,30361.37467
109.288504,99,30437.545272
115.558905,99,30509.301825
109.891164,99,30578.301154
102.091632,99,30650.109252
104.888886,99,30722.280311
111.113326,99,30794.937846
118.608285,99,30865.223121
116.528709,99,30933.12317
106.266702,99,31008.473745
99.669084,99,31079.560803
103.433246,99,31152.649011
114.301247,99,31222.159622
112.924278,99,31294.447767
121.475168,99,31365.234723
116.67813,99,31434.843752
105.757584,99,31503.411674
104.345437,99,31580.658061
117.447231,99,31652.31042
109.571174,99,31725.470768
101.010608,99,31801.971522
105.245486,99,31874.700649
104.005435,99,31946.788975
117.898606,99,32018.780271
110.105571,99,32090.618118
103.236138,99,32162.680126
112.77274,99,32233.31751
109.645113,99,32302.303582
112.537287,99,32372.242734
105.089341,99,32447.286537
102.099359,99,32521.085061
104.696051,99,32587.420063
116.002057,99,32658.172844
105.76419,99,32729.540626
105.534976,99,32799.45797
110.254996,99,32870.628473
115.159848,99,32939.404879
113.011755,99,33013.252556
103.922978,99,33080.337232
109.094084,99,33153.15569
101.337516,99,33221.725949
114.617633,99,33294.58482
111.49136,99,33367.640481
105.475382,99,33441.183114
106.232017,99,33512.170219
117.501199,99,33583.369894
99.215136,99,33657.047669
113.853177,99,33727.576305
112.408939,99,33799.978213
113.465283,99,33872.646441
111.551875,99,33949.50701
112.457561,99,34020.768806
113.558547,99,34090.883364
106.954016,99,34167.762525
104.166602,99,34239.826475
103.943228,99,34313.357663
118.822586,99,34390.068471
115.664208,99,34459.742819
106.048646,99,34531.886046
115.566373,99,34601.844388
108.882424,99,34678.256696
107.098841,99,34754.046272
119.429844,99,34830.319098
109.513275,99,34901.891526
112.712937,99,34978.897903
108.019547,99,35052.200902
112.496453,99,35125.203009
113.140704,99,35198.639702
126.49225,99,35277.988185
113.43481,99,35353.721556
108.72846,99,35426.257743
102.010372,99,35496.233506
121.327817,99,35567.832713
118.566741,99,35639.781207
111.092547,99,35713.782425
104.980182,99,35785.635404
115.468719,99,35862.233304
109.02627,99,35933.002441
121.459028,99,36004.870859
105.746596,99,36078.597134
110.132549,99,36150.71984
115.714008,99,36223.121531
109.929238,99,36294.736461
107.24149,99,36371.188379
109.872611,99,36442.520797
114.886393,99,36512.049767
110.373818,99,36584.714994
109.493321,99,36656.574641
112.496472,99,36726.318639
110.763228,99,36798.929108
122.287984,99,36870.397228
114.267526,99,36943.761425
116.14454,99,37021.332456
106.995381,99,37092.080451
99.489037,99,37162.290178
114.272415,99,37230.489888
99.895068,99,37301.042448
106.027628,99,37371.35219
103.968892,99,37443.502892
114.439703,99,37516.159168
106.220093,99,37584.764898
128.232614,99,37657.367461
119.107078,99,37732.819341
116.788493,99,37804.645954
108.562949,99,37876.408724
131.164233,99,37954.012485
111.426482,99,38026.873128
117.307348,99,38099.295836
104.861934,99,38170.177081
124.938218,99,38239.69908
109.686903,99,38315.332448
101.292733,99,38390.171413
115.226796,99,38465.257632
118.931045,99,38536.218502
120.810413,99,38607.884463
124.238781,99,38680.534335
108.375192,99,38753.033278
108.638598,99,38821.460975
110.499131,99,38890.091187
107.479665,99,38964.250699
107.073502,99,39037.027626
107.562859,99,39116.22302
115.413459,99,39187.917305
113.414553,99,39257.49063
115.274463,99,39326.820518
109.105104,99,39396.694093
111.205852,99,39470.037408
119.130697,99,39541.798473
112.617731,99,39617.16232
108.51297,99,39691.471894
103.823266,99,39762.149163
114.423853,99,39832.944532
115.472877,99,39905.838419
122.087524,99,39969.870679
108.188412,99,40036.012977
112.677679,99,40107.449726
114.457722,99,40180.616882
115.480926,99,40248.075585
121.129288,99,40318.380214
114.948387,99,40388.794316
115.02324,99,40462.388231
114.884975,99,40529.448481
108.145516,99,40599.4124
117.296283,99,40675.280985
114.540036,99,40746.54973
121.113069,99,40819.634234
106.284869,99,40885.775885
110.337633,99,40961.476006
98.223762,99,41031.449195
116.827987,99,41102.052457
124.491084,99,41172.693323
104.005896,99,41242.920083
115.812202,99,41316.506119
112.514929,99,41384.960695
116.060232,99,41458.701234
122.629321,99,41527.065918
112.855064,99,41596.188655
102.132293,99,41667.48191
109.204267,99,41738.790281
119.526059,99,41810.292843
125.157367,99,41882.210244
111.511056,99,41953.31192
115.061146,99,42026.211084
111.69896,99,42098.428905
108.489792,99,42166.725929
108.407073,99,42240.588643
118.582256,99,42311.949392
119.780033,99,42384.102056
105.273951,99,42455.122896
111.450613,99,42525.208756
113.300337,99,42596.814184
113.093921,99,42668.983575
122.818726,99,42739.928484
117.991279,99,42812.315093
104.216581,99,42886.042643
109.367916,99,42961.56735
107.724394,99,43029.42524
114.876661,99,43102.725616
108.507063,99,43174.161818
124.520332,99,43246.517287
113.60665,99,43317.126559
104.576389,99,43389.945711
107.977199,99,43462.78645
114.264541,99,43535.664496
114.593686,99,43609.72612
99.385528,99,43681.999266
108.281283,99,43749.98341
118.733533,99,43822.234703
110.801808,99,43896.011245
112.200364,99,43968.575587
109.611345,99,44034.355448
109.317256,99,44102.889089
109.020135,99,44169.954651
109.737471,99,44240.78213
114.633195,99,44318.029785
110.44307,99,44390.369955
107.244845,99,44463.657181
110.808301,99,44530.993529
112.393956,99,44607.295209
110.08474,99,44676.447737
106.84715,99,44747.718357
102.305619,99,44820.289021
105.990877,99,44893.030285
119.903696,99,44965.356362
122.584104,99,45040.835158
89.277176,99,45112.209604
108.479754,99,45189.801732
111.425676,99,45259.116437
104.965919,99,45334.290981
118.846525,99,45406.350484
117.547976,99,45477.905913
113.448636,99,45546.865477
116.285381,99,45621.123505
115.87811,99,45693.133092
115.949329,99,45771.238546
112.895503,99,45843.117272
111.385919,99,45915.427286
120.216057,99,45986.025034
114.275252,99,46056.841953
108.072604,99,46129.158539
125.949513,99,46200.465918
116.049324,99,46273.100918
106.251401,99,46345.73511
111.630849,99,46414.346282
107.733707,99,46488.730852
108.886663,99,46562.196812
116.475375,99,46635.028833
115.9457,99,46708.163533
108.427759,99,46782.733409
100.164829,99,46857.636501
104.720084,99,46930.357039
107.156049,99,46999.398128
106.4787,99,47072.088577
109.015652,99,47144.787219
117.469613,99,47217.016206
101.516887,99,47291.606573
112.69837,99,47361.085457
105.490719,99,47427.622461
115.337593,99,47495.647907
105.671876,99,47565.31939
120.680283,99,47638.807329
119.010169,99,47711.723769
113.493909,99,47784.162226
123.816831,99,47854.867102
117.101598,99,47926.889979
109.547293,99,48003.049835
120.912783,99,48073.829132
114.259468,99,48144.675897
117.910774,99,48214.966919
121.499688,99,48287.544593
115.826298,99,48359.610188
104.800642,99,48431.244492
111.453615,99,48502.59951
122.226381,99,48578.891078
122.4413,99,48649.674937
121.215093,99,48718.01909
113.306125,99,48791.0672
113.967311,99,48864.569108
119.273112,99,48936.509638
108.775654,99,49009.231227
116.687757,99,49083.426547
115.352622,99,49157.136628
114.801638,99,49228.486875
109.409797,99,49304.091402
122.581831,99,49377.217062
116.462209,99,49447.709376
117.452154,99,49516.145379
107.543592,99,49590.624221
118.542159,99,49662.267683
113.278488,99,49738.563184
117.952935,99,49808.234425
107.727704,99,49882.467125
113.115798,99,49955.667007
114.09785,99,50034.491659
121.347232,99,50111.486265
113.575183,99,50182.262833
112.317564,99,50254.1415
113.692632,99,50325.381628
111.622746,99,50397.674624
115.345529,99,50465.194456
112.941164,99,50535.201733
111.604313,99,50606.400547
109.793003,99,50683.977093
122.639255,99,50758.396292
118.464967,99,50830.157676
103.875035,99,50904.090641
122.721012,99,50977.926742
123.374131,99,51055.155528
122.894035,99,51126.818148
127.974041,99,51200.1629
117.565539,99,51268.472874
112.777403,99,51341.664304
121.492851,99,51415.977069
112.682612,99,51489.781887
121.345852,99,51562.571953
113.5512,99,51635.811873
103.212003,99,51705.885838
119.560614,99,51780.400236
114.807747,99,51855.14185
117.394472,99,51927.313814
126.157462,99,52002.871036
116.407056,99,52073.934501
114.681337,99,52148.224183
117.34392,99,52214.956643
118.36593,99,52287.060279
122.624037,99,52357.223444
112.773035,99,52427.420991
115.844221,99,52500.231995
113.046499,99,52570.991971
101.289776,99,52642.322712
112.343502,99,52715.419044
129.485441,99,52788.309448
113.257183,99,52859.312085
113.564542,99,52934.074053
123.636085,99,53001.700248
108.13534,99,53076.872156
109.996137,99,53149.549378
120.667401,99,53218.499673
111.730628,99,53292.548275
118.931063,99,53362.683626
117.389984,99,53433.294245
116.959876,99,53508.219504
116.779617,99,53579.717455
109.785805,99,53650.00872
112.170626,99,53722.043149
107.151978,99,53795.026287
120.479365,99,53864.800297
109.572386,99,53936.534392
117.14923,99,54008.627356
110.661851,99,54081.65505
104.491251,99,54153.626342
110.678801,99,54225.881985
110.073598,99,54301.626194
118.259686,99,54368.106926
111.038462,99,54438.099954
114.790223,99,54508.152856
117.110553,99,54582.149357
121.158391,99,54656.017942
117.178798,99,54725.412813
116.156025,99,54799.450468
110.919016,99,54873.53227
110.790942,99,54940.39633
111.878701,99,55010.676561
110.176084,99,55082.019598
115.518787,99,55150.528669
115.360239,99,55221.302459
112.371789,99,55291.273454
105.288476,99,55364.865422
115.172124,99,55441.570894
106.618773,99,55510.75102
122.400033,99,55578.275521
115.366504,99,55648.831962
110.161653,99,55723.002951
113.842904,99,55796.963973
102.113768,99,55872.414477
119.09929,99,55941.901525
127.850981,99,56015.914913
109.669245,99,56087.369433
110.681187,99,56157.088246
108.699407,99,56229.658438
119.341504,99,56301.579429
109.044903,99,56367.380815
106.617242,99,56435.390743
118.999195,99,56506.255945
106.097224,99,56579.356318
112.649589,99,56649.013555
117.927436,99,56724.367541
104.830633,99,56797.968062
111.430035,99,56868.106668
115.570011,99,56940.085146
113.131384,99,57011.029863
116.764103,99,57082.39677
123.703519,99,57154.426053
111.71676,99,57225.493235
110.877392,99,57296.572364
118.322542,99,57369.265891
116.519862,99,57439.072854
118.74351,99,57507.376701
113.102959,99,57575.011796
107.774615,99,57645.511512
111.612702,99,57716.701515
111.85973,99,57786.810981
114.317218,99,57856.772229
109.934063,99,57927.64678
120.662706,99,57995.800949
106.062385,99,58067.383946
116.902918,99,58140.050296
121.607642,99,58212.326248
119.220677,99,58286.159253
111.371495,99,58359.245408
124.101529,99,58427.737331
114.530159,99,58495.52234
99.34848,99,58566.71037
110.600263,99,58634.978889
114.490987,99,58707.067615
119.760202,99,58777.623793
126.947381,99,58846.793878
105.730849,99,58916.157929
105.881504,99,58987.663777
117.454484,99,59052.204607
120.878905,99,59121.947206
116.631513,99,59186.925836
