#{"t_start": 1620406492.7245457, "env_id": "mario_puzzle-v0"}
r,l,t
4.927785,4,16.36042
13.385899,6,32.952669
10.845563,5,44.307781
12.516653,6,59.021083
2.344772,1,62.580472
11.718143,6,79.314846
21.622126,10,103.359357
11.268791,5,115.166996
4.760757,2,121.724144
15.303994,7,138.337925
50.497382,24,200.371915
67.723342,32,284.517297
5.541192,3,293.191448
22.399966,10,316.037807
26.657509,12,355.052353
23.609291,11,387.518922
23.771858,10,412.460051
11.630262,5,427.157202
46.432422,21,478.219084
7.119817,3,484.868973
6.216016,3,495.157901
6.739165,3,501.000395
19.652153,9,523.470357
24.928592,11,553.187809
4.392426,2,559.389914
24.641283,11,590.010117
79.359792,36,680.071917
11.085251,5,694.728222
66.52363,30,783.788796
30.16912,13,820.019815
14.712862,7,842.900439
1.425314,1,847.180203
31.299244,14,882.706408
6.465495,3,891.001311
17.937932,8,912.136785
4.344154,2,917.591186
31.904143,14,954.7785
39.750449,18,998.357709
62.755732,29,1078.264254
50.815738,23,1145.368441
41.525304,19,1200.868291
5.166971,2,1204.617589
2.206538,1,1208.756782
6.545492,3,1215.988387
24.524734,11,1244.274907
50.860079,23,1299.953662
38.175201,18,1351.14895
87.248618,40,1458.746057
15.535925,7,1477.347752
14.264699,6,1494.296677
21.830069,9,1516.111315
61.878339,28,1590.215052
14.242651,7,1608.850223
6.642722,3,1615.042181
24.303133,11,1641.812163
56.122251,25,1712.012792
70.014846,32,1793.017769
2.102844,1,1798.341932
24.786409,11,1829.151182
16.273359,7,1850.401534
18.779781,8,1876.711922
5.522586,3,1885.900799
52.683002,23,1946.193429
42.935432,18,1996.191696
2.544074,1,1997.912942
27.167964,12,2033.17206
75.049106,33,2131.81973
20.71148,9,2158.26814
9.123312,4,2171.760857
36.703721,16,2216.289753
48.611725,22,2275.710273
9.185368,4,2287.980018
12.699314,6,2300.840193
11.358163,5,2314.047083
1.982266,1,2317.030055
6.028179,3,2325.924848
76.792125,35,2422.310951
8.574854,4,2433.899652
13.268424,6,2454.37019
3.122821,2,2458.522514
17.243135,8,2478.286962
13.451637,6,2493.746894
12.87056,6,2510.748558
17.274472,8,2530.945712
52.933866,25,2598.048448
30.635321,14,2636.751085
6.512661,3,2649.107499
5.534625,3,2656.023238
15.79621,7,2675.008164
79.520402,37,2777.177036
1.519476,1,2781.603989
24.240744,11,2809.279144
7.782184,4,2825.81669
19.226804,9,2848.460134
