timesteps,reward,rewF_sum,rewH_sum,rewP_sum,F_sum,H_sum
718848,193.8230397,87.36368584,16.99483436,89.46451953,-4.23062787,76.46548385
720896,147.0616316,65.13789801,14.78543202,67.13830155,-3.570615068,59.1110094
722944,163.0601573,72.79736287,16.46342634,73.79936801,-2.110678608,65.49539202
724992,140.5645464,62.88840662,13.8803106,63.79582906,-2.559925052,56.79051006
727040,166.3350142,73.70390883,17.43163067,75.19947488,-3.498739345,66.21372672
729088,171.9469046,76.45218068,17.73213466,77.76258929,-2.965417143,68.73510963
731136,174.9641964,77.59102423,18.46386549,78.90930655,-3.233521619,68.67118811
733184,145.7118957,64.71713996,14.79531282,66.1994431,-3.616031057,59.12550723
735232,148.7465071,67.0784551,14.16927152,67.49878036,-1.751009356,56.9459612
737280,134.0578464,59.35248967,14.30591764,60.39943916,-2.873320226,56.88626798
739328,186.9340381,84.02042087,16.97010139,85.94351583,-4.155031091,77.71304909
741376,196.7310563,88.74962461,17.68143165,90.3,-3.54748664,80.34048253
743424,149.9059093,66.93517182,15.3708423,67.59989537,-2.304874619,60.44958952
745472,173.5130453,77.79522879,16.41827281,79.29954379,-3.224833111,66.96740042
747520,168.2404046,75.94280586,15.10180187,77.19579686,-3.529189048,67.07782209
749568,174.2934128,78.67303502,15.94380562,79.67657225,-2.452856561,67.60868481
751616,169.4377996,76.02235265,16.01894319,77.39650388,-3.432545785,67.16633474
753664,194.4565879,87.11885499,18.34603894,88.99169398,-3.689723473,78.39208697
755712,167.2955425,75.22012334,16.08782584,75.9875933,-1.870970249,64.69721185
757760,171.2591561,77.52547774,15.23367838,78.5,-2.629595758,65.7471498
759808,201.1544821,90.34582978,18.90865226,91.9,-3.418305936,80.12256913
761856,183.5268775,82.10126472,17.63211368,83.79349929,-3.67483923,72.62796458
763904,164.3541638,74.63341881,14.12074508,75.6,-2.633243243,64.21712316
765952,134.2417112,60.39561067,12.45033746,61.39576306,-2.176437165,54.31114558
768000,189.7015482,85.03490019,17.98622684,86.68042115,-3.176092244,73.74302006
770048,160.1206537,71.16986963,16.05262867,72.89815535,-3.174050252,63.91771656
772096,153.7483345,68.29637408,15.25365685,70.19830357,-3.753329404,62.18011731
774144,152.9084687,67.70780331,15.59239352,69.60827182,-4.08324997,63.87686881
776192,148.2799365,66.74213793,13.79298413,67.74481454,-2.305252432,58.35466081
778240,166.8106283,73.34932838,18.36129988,75.1,-3.659209745,68.33873884
780288,195.7002066,87.4224098,19.0802172,89.1975796,-3.487533536,77.33533057
782336,144.0801654,64.25503006,14.54785858,65.2772768,-2.775156039,59.8778503
784384,163.2899066,72.90008865,15.99434919,74.39546888,-2.890137478,65.62220299
786432,195.7021768,87.71491225,18.48726467,89.5,-3.694637922,77.37955134
788480,194.8258036,87.25430535,18.45429587,89.11720235,-4.11871663,77.01955549
790528,180.4016369,80.9638816,16.93775521,82.5,-4.171123925,74.03317653
792576,168.6128027,75.84004018,15.58501597,77.18774669,-2.973227595,67.00716589
794624,197.8453492,88.194304,19.75104502,89.9,-3.739140595,79.22862178
796672,151.5163629,68.91765364,13.01800262,69.58070676,-2.352427827,56.8508204
798720,189.1641398,86.37412566,15.39001418,87.4,-2.370056246,71.58948111
800768,123.7022068,54.99892194,12.80485496,55.89842989,-2.285073615,50.41968326
802816,205.9219151,92.75196061,18.56995431,94.6,-3.730458337,81.4356941
804864,189.9551149,86.63988691,15.41522799,87.9,-3.129164584,72.02541594
806912,141.2895265,63.81146723,12.68299965,64.79505964,-2.630623938,56.57222195
808960,134.5972619,60.75273119,12.75626843,61.08826226,-1.997975233,52.23641838
811008,179.6669565,81.7404337,14.63525572,83.29126715,-2.845634129,70.31362016
813056,196.4909982,89.26802249,16.22988027,90.99309535,-3.261225455,76.40659156
815104,163.5403873,73.41602189,15.32436543,74.8,-3.279460985,63.86711896
817152,180.7634325,81.94443481,15.51899777,83.3,-3.115220366,70.36275044
819200,168.1275327,75.06052709,16.3670056,76.7,-3.439456483,67.12284469
821248,146.8465064,66.1727588,13.17374758,67.5,-3.058108007,60.7109431
823296,188.5823793,84.73642965,17.34663367,86.49931608,-3.207369588,76.0946856
825344,120.3037704,53.90941394,11.08731034,55.30704606,-2.916948677,49.05903255
827392,197.9880609,89.00834395,18.27971705,90.7,-3.593259689,78.5313048
829440,128.973999,58.37714117,11.496858,59.1,-2.117934728,52.70611402
831488,173.8072071,78.16187218,15.74672223,79.89861265,-3.135851398,71.68804728
833536,192.8797706,87.70603415,15.97373651,89.2,-2.998113534,74.32773403
835584,175.3487959,78.76410204,16.22379386,80.36089993,-3.136235543,69.38302813
837632,165.6371129,74.17819527,15.96606663,75.49285095,-2.808266999,67.50374328
839680,144.2439577,64.89214634,13.65517246,65.69663903,-2.253764181,58.51310087
841728,173.1742172,77.39773285,16.85319374,78.92329057,-3.742865799,71.93055462
843776,136.9869365,61.24851585,13.63842048,62.1,-2.700762306,55.05646952
845824,160.4672617,71.53350395,16.33501528,72.5987424,-2.414917228,62.59699612
847872,166.0126103,74.26104779,15.83168942,75.91987307,-3.189426123,63.66374817
849920,160.273042,71.82419486,15.34909018,73.09975706,-3.095847386,62.48710994
851968,197.4480578,88.62009154,18.02796626,90.8,-4.861587123,78.89870615
854016,165.4433932,73.86160554,16.08512348,75.49666408,-3.538404809,67.29617579
856064,198.0499727,89.32813497,18.12246974,90.59936801,-2.829937026,77.53731937
858112,175.2146236,78.84018543,16.07508507,80.29935308,-3.248617956,69.99418254
860160,193.8021806,87.54134083,16.96827978,89.29256001,-3.453175953,73.69831201
862208,143.4211765,64.48409474,13.53708174,65.4,-2.65346555,56.76552434
864256,164.1870377,74.27043937,14.11786222,75.79873598,-2.98540559,63.8908223
866304,153.7892756,68.92388702,14.96602053,69.89936801,-2.29205138,61.64097353
868352,186.1277515,84.0432478,16.88450371,85.2,-2.77030397,73.93625164
870400,159.7388027,72.10496792,14.53505289,73.09878175,-2.612116096,61.42489149
872448,188.3636829,85.2734301,16.09675344,86.99349929,-2.871477101,72.302903
874496,174.6214502,78.5836448,15.93953112,80.09827409,-2.887314973,67.98818608
876544,194.9236319,88.10699924,17.21663265,89.6,-2.836044812,74.65830247
878592,211.4719703,95.18357228,19.28839814,97,-3.509365304,83.10190903
880640,177.0464391,80.21206348,15.43622723,81.39814837,-2.698949727,68.89349287
882688,189.350901,85.40215124,16.34927493,87.59947488,-3.618690118,73.22657738
884736,163.5871893,72.74385218,16.44333717,74.4,-3.488447567,64.56680307
886784,138.997774,62.11969452,13.49750915,63.38057036,-2.696685144,54.34964821
888832,129.7263725,58.23493678,12.2180768,59.27335876,-2.454589235,51.88198695
890880,143.8008699,64.65704528,14.04445657,65.09936801,-1.656666136,57.65262474
892928,176.3886119,80.24453629,14.94407545,81.2,-2.447712622,65.54194248
894976,169.7209393,76.68145958,15.34036111,77.69911861,-2.179014392,65.74402844
897024,204.4487028,91.95155051,18.99715231,93.5,-3.04811936,79.07365197
899072,189.5427409,85.22189965,17.22175628,87.09908488,-3.632419362,73.52656822
901120,153.6450106,68.93373104,14.88601411,69.82526543,-2.480038898,59.82090961
903168,184.4752689,83.49562701,16.07964189,84.9,-3.106352658,68.97207546
905216,181.7138472,81.19113877,17.42384857,83.09885984,-3.750452011,73.87008212
907264,181.6692932,82.96939875,14.99989447,83.7,-2.122526152,68.1687829
909312,173.9066264,78.5956531,15.71097345,79.6,-2.30708315,67.60797595
911360,145.9722536,66.64750355,12.32474993,67,-1.602819991,56.41683327
913408,199.153781,90.69597267,16.55780842,91.9,-2.617631045,75.92682295
915456,198.640228,89.83817772,17.50205029,91.3,-3.388823507,80.12272308
917504,175.8088278,79.90607632,14.92939282,80.97335876,-2.613748827,69.09468268
919552,181.8171983,82.55620688,14.86162345,84.39936801,-3.490084979,70.4579878
921600,177.0589441,79.30422843,16.75641232,80.99830357,-3.622900954,72.27609181
923648,145.5303425,65.1861251,13.87668976,66.46752772,-2.767065181,57.59433032
925696,168.8597368,75.68324227,16.22107754,76.95541695,-2.696054123,65.28948877
927744,213.6082889,96.03890732,20.2693816,97.3,-2.827488752,81.01684032
929792,201.0254678,90.28910953,19.03635807,91.7,-2.73898121,76.67031382
931840,175.040765,78.12168189,16.31908297,80.6,-4.749097405,68.58600359
933888,175.3955827,79.1090618,15.78161028,80.50491071,-3.614915311,67.5273889
935936,184.2551985,83.36096449,16.19423412,84.7,-2.877289096,72.47924981
937984,112.8102169,51.31114321,9.799725239,51.69934849,-1.548632067,44.26406942
940032,164.3281463,74.32059325,14.80755302,75.2,-2.325362474,63.04959081
942080,192.9597954,86.41198702,18.84780849,87.7,-3.04466443,74.36555283
944128,178.176601,79.63663114,17.44251337,81.09745655,-2.88981992,70.26977414
946176,184.7462125,82.41846683,18.12774572,84.2,-3.732844352,71.09117806
948224,215.230573,96.78330907,19.44726389,99,-4.143754986,81.91620323
950272,180.287699,80.7910621,17.2970363,82.19960049,-2.975599237,68.20026121
952320,154.5025153,69.75556808,13.94917946,70.79776786,-2.672827737,57.56521523
954368,198.5042715,88.56383353,19.24096305,90.69947488,-4.028395936,77.390801
956416,190.4138693,85.14796358,18.46590571,86.8,-3.076921797,72.13186703
958464,176.1530316,79.80155931,15.25288928,81.09858292,-2.33647618,66.92096062
960512,155.0434785,69.90057402,14.04380944,71.09909494,-2.282283774,58.85891707
962560,197.8780932,88.51827884,18.9647546,90.39505964,-3.506672469,78.10148149
964608,168.4865602,76.13641147,15.35014864,77,-2.012365746,64.00738495
966656,190.940594,85.348765,18.89182883,86.7,-3.167696197,74.67778436
968704,129.2233576,58.41239923,12.39375606,58.41720235,-1.25232416,49.71530271
970752,203.8296959,91.83403672,18.39860488,93.59705445,-3.363071399,76.41878924
972800,158.1022594,71.04865736,14.85649275,72.19710941,-2.522679342,64.77247492
974848,162.9682322,72.43905136,17.03141296,73.49776786,-2.548309995,65.42361746
976896,170.9068642,77.40570996,15.02778939,78.47336473,-2.449810807,66.70504088
978944,204.3717352,90.83271972,20.53901559,93,-4.005189173,80.02647586
980992,139.4470929,62.82209166,12.94491035,63.6800909,-2.346419005,55.35727555
983040,177.6990932,80.25179513,16.24729801,81.2,-2.29509002,64.8555425
985088,216.1086902,96.92290061,20.78578957,98.4,-2.829637229,81.50511845
987136,158.5577035,71.99322546,13.86510998,72.69936801,-1.925829078,61.82357186
989184,194.5532491,88.07444149,17.37880747,89.1,-1.974905545,73.74868665
991232,192.9855368,86.15164377,19.03452511,87.79936801,-3.013728959,76.07744591
993280,189.9214215,84.80375437,18.41840386,86.69926335,-3.546844409,75.08556898
995328,170.5562571,76.76951074,16.08674628,77.7,-2.628870912,66.26299215
997376,183.3962988,82.90702296,15.48927599,85,-3.74463136,71.77559973
999424,188.7501498,85.77530122,16.17608536,86.79876325,-2.028833797,71.45536117
