#{"t_start": 1620406492.6293151, "env_id": "mario_puzzle-v0"}
r,l,t
6.736063,4,16.457534
108.675464,53,151.256327
4.251746,2,157.556669
4.284533,2,161.839685
16.687519,8,183.106321
6.887351,3,188.060038
52.990911,24,255.796556
15.075119,7,271.97767
22.580235,10,298.546568
13.089489,6,311.019644
130.15512,61,476.259803
3.960749,2,481.110868
72.107436,33,573.064832
33.620467,15,606.23786
13.145164,6,619.203714
14.756192,7,636.84155
5.9355,3,647.244601
7.330308,3,655.174677
17.746441,8,678.543334
52.788646,25,750.473736
13.661782,6,770.120707
6.155967,3,777.453331
38.10532,17,825.753182
6.392477,3,834.143063
48.139529,22,896.099757
13.299872,6,911.689894
30.627335,13,948.952867
40.085193,18,992.647449
26.497873,12,1025.392865
60.668161,28,1097.810856
15.533843,7,1123.706045
19.636949,9,1149.871257
36.971463,17,1197.927138
10.104397,5,1212.3235
7.70677,4,1219.37814
17.890651,8,1241.128641
15.492109,7,1261.238397
31.799968,14,1292.793939
22.326526,10,1318.460267
22.154949,10,1347.372409
17.306158,8,1368.540619
8.413109,4,1379.798871
4.354846,2,1387.56057
11.236053,5,1404.701109
66.082907,30,1479.356467
4.424543,2,1487.055907
10.117643,5,1498.643293
45.160367,20,1549.809239
65.924187,31,1629.227474
11.103473,5,1641.869657
21.499745,10,1663.79961
9.618186,4,1675.543718
11.032117,5,1690.643284
10.68581,5,1707.765741
14.684096,7,1724.045307
37.666474,17,1770.668829
41.434323,19,1825.02287
28.077211,13,1860.52704
33.52666,15,1906.457947
9.284688,4,1917.844136
17.995422,8,1937.882978
7.419935,3,1945.839666
30.24332,13,1983.920075
1.193087,1,1985.346651
6.541167,3,1993.579129
26.696872,12,2027.585367
11.983446,5,2042.366302
35.023498,16,2086.912993
71.947238,33,2190.696555
36.698407,16,2232.469348
9.09992,4,2242.663452
68.172238,30,2322.903392
18.7612,8,2348.439644
32.397165,15,2388.690672
5.875444,3,2397.15664
11.566742,5,2408.898132
135.657952,61,2574.495744
55.639395,25,2646.971643
51.369133,23,2713.345387
1.958982,1,2714.501051
6.847206,3,2723.032015
13.136249,6,2738.847089
5.795909,3,2745.243918
21.484638,9,2767.972925
8.163648,4,2779.168627
31.594632,14,2818.852604
45.291813,20,2874.782344
30.456842,13,2906.693521
2.274804,1,2909.584451
39.87589,18,2957.661625
2.108589,1,2961.131854
6.898809,3,2971.045576
17.378049,7,2989.755107
2.262591,1,2991.68254
8.028427,4,3004.055788
38.268951,17,3050.490467
11.107345,5,3065.902732
10.001695,5,3075.99681
13.387303,6,3093.990218
3.723351,2,3098.355168
23.956333,11,3126.905146
4.570435,2,3134.141301
4.401737,2,3140.757658
3.739453,2,3146.776994
2.113655,1,3148.778682
41.130382,18,3194.070868
11.250829,5,3208.900296
17.991737,8,3226.681308
82.523082,37,3330.840563
22.04969,10,3362.845146
63.961386,29,3432.997175
27.743308,12,3463.329372
50.652393,23,3522.26821
20.78966,9,3539.683873
9.113667,4,3552.637185
25.521523,11,3578.687459
17.4365,8,3603.959533
26.524567,11,3633.954869
2.175662,1,3637.206217
33.651453,15,3670.067866
3.47036,2,3674.969094
6.093628,3,3682.561959
38.815506,17,3728.739598
19.458237,9,3749.13577
38.960893,17,3795.508953
20.005138,9,3825.470231
4.764177,2,3829.41008
35.295687,15,3868.658509
40.384618,18,3919.980303
14.628579,6,3934.720206
47.873526,21,3995.28579
18.573472,8,4017.294083
13.405094,6,4032.724637
3.706776,2,4036.895858
87.050352,39,4136.009334
